year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2008,2008-08-12,Castelo Branco,Sertã,Cabeçudo,Tojal,39.8304179,-8.1868721,Desconhecida,342.0,2008-08-12T20:00,17.3,57,8.8,14.1,0.0,0.0,0.0,0.0,0,1014.8,974.9,0,0,0,0,0.11,0.85,19.8,32.4,333,336,41.0,22.2,24.4,23.1,19.2,0.109,0.156,0.212,0.29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,49.4,11.0,49.5
2008,2008-02-17,Coimbra,Figueira da Foz,Marinha das Ondas,mata do urso (GRAMATAL),40.0122252,-8.8899399,Desconhecida,39.0,2008-02-17T13:00,14.2,58,6.2,9.2,0.0,0.0,0.0,0.0,3,1021.1,1016.4,83,0,88,100,0.21,0.67,27.9,39.0,115,115,51.8,15.0,13.7,13.4,14.2,0.1,0.17,0.201,0.187,1,415.69,306.0,45.3,260.7,73.9,306.0,859.5,304.0,45.0,259.0,73.9,304.0,853.9
