year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2004,2004-07-26,Braga,Vieira do Minho,Rossas,L.STª MARIA,41.5850409,-8.107566,NC,404.0,2004-07-26T22:00,23.6,62,15.9,25.0,0.0,0.0,0.0,0.0,0,1017.4,971.4,0,0,0,0,0.02,1.11,4.7,5.8,247,248,14.0,24.9,26.1,20.7,16.1,0.097,0.151,0.228,0.339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,2003-09-01,Castelo Branco,Castelo Branco,Castelo Branco,Fonte Santa,38.6679667,-9.2048318,NC,74.0,2003-09-01T15:00,23.7,60,15.4,23.9,0.0,0.0,0.0,0.0,0,1018.2,1009.6,1,0,0,4,0.48,1.18,18.3,22.7,315,316,33.8,28.6,24.0,23.1,21.4,0.171,0.158,0.212,0.335,1,3600.0,702.4,597.9,104.5,834.3,702.4,962.5,753.0,641.0,112.0,834.3,753.0,1031.9
2004,2004-07-20,Castelo Branco,Castelo Branco,Castelo Branco,Fonte Santa,39.8052068,-7.7524215,NC,250.0,2004-07-20T13:00,29.6,36,12.8,32.1,0.0,0.0,0.0,0.0,0,1013.7,985.6,0,0,0,0,0.69,2.66,5.4,6.2,228,234,29.9,34.8,25.7,24.1,19.1,0.121,0.155,0.199,0.32,1,3600.0,936.7,816.9,119.8,868.8,936.7,1245.5,938.0,818.0,120.0,868.8,938.0,1247.2
