year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2003,2003-08-20,Braga,Vieira do Minho,Rossas,S. MARTA,41.5850409,-8.107566,NC,404.0,2003-08-20T18:00,25.2,52,14.6,25.1,0.0,0.0,0.0,0.0,0,1015.5,969.8,0,0,0,0,0.23,1.54,11.0,15.1,293,295,31.3,29.2,24.2,22.1,18.1,0.105,0.153,0.225,0.338,1,3600.0,217.6,166.9,50.7,648.9,217.6,343.6,296.0,227.0,69.0,648.9,296.0,467.3
2003,2003-08-11,Santarém,Benavente,Barrosa,São Brás,38.9549497,-8.7373542,NC,21.0,2003-08-11T10:00,31.6,46,18.5,34.7,0.0,0.0,0.0,0.0,0,1015.4,1013.0,0,0,0,0,0.46,2.53,3.2,4.0,180,190,17.6,34.7,29.9,26.6,20.7,0.127,0.179,0.22,0.298,1,3600.0,688.5,557.2,131.3,752.9,688.5,985.4,624.0,505.0,119.0,752.9,624.0,893.0
2002,2002-09-14,Guarda,Guarda,Marmeleiro,MARMELEIRO,40.4684347,-7.1253137,NC,791.0,2002-09-14T20:00,16.6,83,13.7,17.2,0.1,0.1,0.0,0.0,51,1012.9,923.5,81,0,85,99,0.0,0.32,4.1,10.1,135,153,17.6,18.4,20.1,19.6,18.9,0.24,0.184,0.159,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
