year,date,district,municipality,parish,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2023,2023-01-21,Faro,Castro Marim,Odeleite,37.3202777777778,-7.48611111111111,83.0,2023-01-21T13:00,17.7,62,10.4,15.3,0.0,0.0,0.0,0.0,1,1020.8,1010.9,32,35,0,0,0.26,0.77,17.6,24.6,349,349,37.4,15.7,13.3,14.5,18.2,0.323,0.33,0.33,0.249,1,3600.0,448.4,308.3,140.1,571.7,448.4,761.8,448.0,308.0,140.0,571.7,448.0,761.0
2023,2023-01-27,Porto,Lousada,Casais,41.2671949999862,-8.31583799997965,230.0,2023-01-27T12:00,10.7,67,4.8,7.7,0.0,0.0,0.0,0.0,0,1023.7,995.8,3,3,0,0,0.2,0.43,11.9,16.0,3,8,26.3,8.0,5.9,9.6,13.8,0.379,0.385,0.402,0.422,1,3600.0,491.4,412.1,79.3,841.7,491.4,690.8,465.0,390.0,75.0,841.7,465.0,653.7
2023,2023-01-27,Porto,Marco de Canaveses,Sande,41.1159549999237,-8.1857329999076,405.0,2023-01-27T23:00,2.6,73,-1.7,-0.8,0.0,0.0,0.0,0.0,0,1024.9,975.0,0,0,0,0,0.0,0.2,6.8,10.1,108,86,22.7,2.4,5.6,8.5,13.0,0.378,0.383,0.396,0.423,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-01-28,Aveiro,Anadia,Moita,40.4325,-8.36777777777778,224.0,2023-01-28T17:00,9.8,65,3.5,7.5,0.0,0.0,0.0,0.0,0,1023.5,996.3,0,0,0,0,0.07,0.43,5.8,13.9,4,17,22.0,9.8,7.7,9.9,14.3,0.355,0.37,0.402,0.415,1,3600.0,99.3,69.8,29.5,573.9,99.3,171.6,165.0,116.0,49.0,573.9,165.0,285.1
2023,2023-01-29,Beja,Vidigueira,Vila de Frades,38.2088888888889,-7.8175,193.0,2023-01-29T14:00,12.0,44,0.2,8.4,0.0,0.0,0.0,0.0,0,1022.0,998.7,0,0,0,0,0.28,0.79,11.1,14.6,54,57,26.6,11.1,7.8,11.3,17.1,0.269,0.302,0.328,0.209,1,3600.0,540.3,461.9,78.4,893.4,540.3,729.1,565.0,483.0,82.0,893.4,565.0,762.4
2023,2023-01-29,Viana do Castelo,Ponte de Lima,Anais,41.7005555555556,-8.51833333333333,409.0,2023-01-29T22:00,0.6,82,-2.1,-2.7,0.0,0.0,0.0,0.0,0,1028.0,977.1,2,0,0,5,0.0,0.11,5.9,7.2,76,108,16.6,2.7,5.4,7.5,11.8,0.361,0.372,0.391,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-01-30,Porto,Vila Nova de Gaia,Gulpilhares,41.0731619999144,-8.61919299999873,85.0,2023-01-30T19:00,6.7,71,1.8,3.4,0.0,0.0,0.0,0.0,0,1030.5,1019.9,0,0,0,0,0.02,0.29,10.0,22.7,64,67,17.3,8.3,8.7,10.5,14.3,0.354,0.366,0.393,0.419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-01-31,Setúbal,Almada,Trafaria,38.6595019997491,-9.23249800046285,86.0,2023-01-31T16:00,12.6,50,2.6,9.3,0.0,0.0,0.0,0.0,0,1029.1,1018.6,0,0,0,0,0.19,0.73,11.5,15.6,44,40,25.2,12.5,9.3,11.1,15.2,0.159,0.186,0.246,0.263,1,3600.0,309.9,250.2,59.7,786.5,309.9,448.4,374.0,302.0,72.0,786.5,374.0,541.2
2023,2023-02-01,Aveiro,Vale de Cambra,Arões,40.8344410000245,-8.30250300010045,787.0,2023-02-01T17:00,7.1,71,2.3,4.6,0.0,0.0,0.0,0.0,0,1028.1,934.9,0,0,0,0,0.07,0.29,5.8,13.1,86,82,25.9,6.2,3.2,5.1,10.1,0.357,0.371,0.386,0.42,1,3600.0,111.8,81.4,30.4,615.6,111.8,186.3,180.0,131.0,49.0,615.6,180.0,299.8
2023,2023-02-02,Faro,Tavira,Cabanas de Tavira,37.1322222222222,-7.60722222222222,4.0,2023-02-02T08:00,8.0,77,4.1,5.6,0.0,0.0,0.0,0.0,0,1027.9,1027.4,0,0,0,0,0.02,0.25,6.8,8.9,3,63,13.0,7.1,10.3,13.3,17.8,0.244,0.272,0.316,0.235,1,0.0,17.3,4.9,12.4,56.8,7.0,103.2,7.0,2.0,5.0,27.4,7.0,41.7
2023,2023-02-03,Porto,Santo Tirso,Monte Córdova,41.3266899998983,-8.43844199975332,469.0,2023-02-03T11:00,9.2,63,2.5,5.9,0.0,0.0,0.0,0.0,0,1034.3,977.5,0,0,0,0,0.17,0.44,11.2,18.1,94,95,24.8,5.7,4.8,7.2,11.6,0.335,0.355,0.379,0.417,1,3600.0,454.3,378.0,76.3,829.1,454.3,642.1,405.0,337.0,68.0,829.1,405.0,572.4
2023,2023-02-03,Porto,Lousada,Silvares,41.2978079997169,-8.2735149998135,380.0,2023-02-03T11:00,9.8,63,3.0,6.6,0.0,0.0,0.0,0.0,0,1034.3,988.1,0,0,0,0,0.18,0.45,11.2,18.1,94,95,24.8,6.3,5.4,7.7,12.2,0.335,0.355,0.379,0.417,1,3600.0,454.3,378.0,76.3,829.1,454.3,642.1,405.0,337.0,68.0,829.1,405.0,572.4
2023,2023-02-03,Porto,Amarante,Freixo de Cima,41.3037719999419,-8.14027799977197,412.0,2023-02-03T12:00,11.6,57,3.4,8.5,0.0,0.0,0.0,0.0,0,1034.2,984.5,0,0,0,0,0.24,0.58,10.5,14.5,98,97,24.5,7.0,5.0,7.5,12.0,0.337,0.354,0.363,0.416,1,3600.0,536.8,459.8,77.0,887.3,536.8,729.8,509.0,436.0,73.0,887.3,509.0,692.0
2023,2023-02-03,Porto,Baião,Ovil,41.1907399998771,-8.00314699994193,610.0,2023-02-03T18:00,4.6,81,1.6,1.4,0.0,0.0,0.0,0.0,0,1032.7,958.6,0,0,0,0,0.01,0.16,9.0,12.7,106,105,21.2,7.3,5.8,6.3,11.0,0.326,0.343,0.365,0.416,0,1300.01,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.0,14.0,201.7,35.0,86.3
2023,2023-02-03,Porto,Vila Nova de Gaia,Vilar do Paraíso,41.0816550000509,-8.62078500005934,79.0,2023-02-03T19:00,8.7,88,6.7,6.8,0.0,0.0,0.0,0.0,0,1032.7,1022.9,0,0,0,0,0.0,0.14,7.4,15.4,29,21,12.2,10.5,10.1,10.3,14.0,0.345,0.359,0.387,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-03,Porto,Lousada,Silvares,41.2799580001831,-8.2745429997974,258.0,2023-02-03T21:00,3.9,89,2.2,1.1,0.0,0.0,0.0,0.0,0,1033.0,1000.7,0,0,0,0,0.0,0.09,6.8,7.9,72,87,11.5,6.3,7.9,8.6,12.9,0.333,0.352,0.377,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-04,Porto,Paços de Ferreira,Frazão,41.2679419999652,-8.41027199957106,319.0,2023-02-04T14:00,15.4,51,5.3,13.0,0.0,0.0,0.0,0.0,0,1032.6,994.5,0,0,0,0,0.29,0.86,8.8,12.1,78,78,23.4,11.5,7.3,8.5,12.5,0.334,0.354,0.382,0.417,1,3600.0,525.5,451.7,73.8,900.4,525.5,706.2,548.0,471.0,77.0,900.4,548.0,736.4
2023,2023-02-04,Aveiro,Arouca,Alvarenga,40.9672879999876,-8.14489899953206,479.0,2023-02-04T15:00,16.2,53,6.7,14.6,0.0,0.0,0.0,0.0,0,1031.8,975.4,0,0,0,0,0.26,0.86,5.2,6.6,326,331,15.5,12.7,7.0,7.6,11.9,0.328,0.345,0.365,0.416,1,3600.0,436.6,373.3,63.3,881.5,436.6,596.2,483.0,413.0,70.0,881.5,483.0,659.6
2023,2023-02-04,Setúbal,Palmela,Quinta do Anjo,38.5837999999854,-8.99287000020345,39.0,2023-02-04T15:00,17.1,43,4.3,13.8,0.0,0.0,0.0,0.0,0,1030.5,1025.8,0,0,0,0,0.31,1.12,13.5,18.0,9,12,28.1,16.3,9.9,10.9,15.4,0.086,0.139,0.196,0.232,1,3600.0,476.1,399.6,76.5,869.0,476.1,647.4,523.0,439.0,84.0,869.0,523.0,711.2
2023,2023-02-04,Porto,Paços de Ferreira,Raimonda,41.3103819995456,-8.33107000033061,354.0,2023-02-04T19:00,8.3,82,5.5,6.3,0.0,0.0,0.0,0.0,0,1032.7,989.4,0,0,0,0,0.0,0.2,6.6,9.1,49,18,15.5,8.7,8.3,8.3,12.3,0.333,0.353,0.381,0.417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-05,Aveiro,Arouca,Burgo,40.9153200001187,-8.26755000001854,426.0,2023-02-05T13:00,14.2,46,2.7,11.6,0.0,0.0,0.0,0.0,0,1029.8,979.2,0,0,0,0,0.3,0.87,7.4,10.2,113,122,21.6,11.4,7.4,8.4,12.2,0.291,0.326,0.363,0.415,1,3600.0,584.2,506.8,77.4,928.6,584.2,768.1,581.0,504.0,77.0,928.6,581.0,763.9
2023,2023-02-05,Porto,Gondomar,Covelo,41.0846469999684,-8.46888500001695,45.0,2023-02-05T13:00,13.5,51,3.5,8.9,0.0,0.0,0.0,0.0,0,1030.4,1024.9,0,0,0,0,0.29,0.76,22.1,30.8,66,69,45.0,11.7,9.2,10.4,14.2,0.358,0.375,0.401,0.416,1,3600.0,577.4,499.0,78.5,917.6,577.4,765.4,574.0,496.0,78.0,917.6,574.0,760.8
2023,2023-02-05,Bragança,Vinhais,Mofreita,41.9157239998711,-6.91451800028483,932.0,2023-02-05T15:00,10.7,36,-3.7,5.0,0.0,0.0,0.0,0.0,0,1031.1,922.8,0,0,0,0,0.25,0.82,20.4,31.3,76,73,48.6,6.0,2.4,4.4,9.7,0.429,0.444,0.45,0.501,1,3600.0,431.9,374.5,57.5,921.5,431.9,571.9,481.0,417.0,64.0,921.5,481.0,636.8
2023,2023-02-05,Porto,Santo Tirso,Agrela,41.2575229999754,-8.45142299996482,313.0,2023-02-05T16:00,12.4,54,3.4,8.6,0.0,0.0,0.0,0.0,0,1029.7,992.0,0,0,0,0,0.19,0.66,15.8,23.8,90,90,37.4,11.3,8.3,8.8,12.5,0.325,0.35,0.393,0.418,1,3600.0,296.7,241.4,55.2,797.7,296.7,426.0,360.0,293.0,67.0,797.7,360.0,516.9
2023,2023-02-05,Porto,Santo Tirso,Refojos de Riba de Ave,41.3015819999907,-8.4230650001102,478.0,2023-02-05T18:00,8.0,61,1.0,4.6,0.0,0.0,0.0,0.0,0,1030.1,972.3,0,0,0,0,0.04,0.42,9.7,24.6,94,95,25.2,8.5,7.0,7.2,11.4,0.31,0.342,0.379,0.415,0,1506.81,0.0,0.0,0.0,0.0,0.0,0.0,41.0,24.0,17.0,219.8,41.0,93.5
2023,2023-02-05,Porto,Vila Nova de Gaia,Mafamude,41.1005550000072,-8.603125,182.0,2023-02-05T22:00,7.6,71,2.7,3.8,0.0,0.0,0.0,0.0,0,1029.3,1006.8,0,0,0,0,0.03,0.3,14.1,29.2,71,81,25.2,8.1,9.3,9.6,13.3,0.358,0.373,0.4,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-06,Aveiro,Oliveira de Azeméis,Ossela,40.8141899998983,-8.4383600001865,180.0,2023-02-06T11:00,12.5,49,2.0,8.3,0.0,0.0,0.0,0.0,0,1024.7,1002.9,2,0,0,5,0.22,0.74,16.3,25.5,62,68,35.3,10.5,10.0,10.6,13.7,0.301,0.33,0.379,0.415,1,3600.0,481.1,401.7,79.4,847.7,481.1,666.7,430.0,359.0,71.0,847.7,430.0,595.9
2023,2023-02-06,Porto,Lousada,Figueiras,41.2735969999101,-8.32605799992879,302.0,2023-02-06T14:00,13.9,48,2.9,11.0,0.0,0.0,0.0,0.0,0,1022.2,986.2,0,0,0,0,0.29,0.83,8.2,10.5,113,106,22.3,12.1,7.8,8.5,12.4,0.294,0.334,0.376,0.415,1,3600.0,530.5,456.6,73.9,895.4,530.5,717.5,553.0,476.0,77.0,895.4,553.0,748.0
2023,2023-02-06,Porto,Paredes,Cristelo,41.2311111111111,-8.35638888888889,287.0,2023-02-06T15:00,13.5,49,2.9,10.0,0.0,0.0,0.0,0.0,0,1021.4,987.2,0,0,0,0,0.25,0.79,13.0,17.7,95,95,29.2,12.2,8.6,9.1,12.6,0.319,0.345,0.387,0.417,1,3600.0,437.6,369.6,67.9,859.9,437.6,604.8,483.0,408.0,75.0,859.9,483.0,667.5
2023,2023-02-06,Porto,Paredes,Lordelo,41.2322222222222,-8.41916666666667,196.0,2023-02-06T16:00,14.0,50,3.7,11.0,0.0,0.0,0.0,0.0,0,1021.1,997.6,0,0,0,0,0.2,0.8,10.1,14.0,90,90,27.4,12.8,9.5,9.7,13.2,0.318,0.345,0.386,0.417,1,3600.0,298.1,243.6,54.5,793.9,298.1,431.8,361.0,295.0,66.0,793.9,361.0,522.8
2023,2023-02-06,Lisboa,Sintra,Almargem do Bispo,38.835368000004,-9.25141300002734,241.0,2023-02-06T18:00,11.2,64,4.6,8.1,0.0,0.0,0.0,0.0,0,1019.5,990.5,0,0,0,0,0.05,0.48,12.2,24.7,341,347,24.8,12.8,10.9,10.6,14.3,0.23,0.28,0.342,0.346,1,2165.72,0.0,0.0,0.0,0.0,0.0,0.0,63.0,39.0,24.0,305.8,63.0,127.7
2023,2023-02-06,Braga,Vieira do Minho,Salamonde,41.6673500000106,-8.10246300008562,844.0,2023-02-06T20:00,5.0,48,-5.0,-1.1,0.0,0.0,0.0,0.0,0,1022.6,922.8,0,0,0,0,0.07,0.45,22.7,41.8,87,87,67.3,6.2,6.5,5.5,9.1,0.332,0.35,0.375,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-06,Braga,Braga,Escudeiros,41.4685920000076,-8.44112300025092,259.0,2023-02-06T21:00,8.4,46,-2.6,3.5,0.0,0.0,0.0,0.0,0,1021.9,990.4,0,0,0,0,0.07,0.6,16.6,32.2,92,95,34.2,8.7,9.5,9.0,12.5,0.32,0.344,0.375,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-06,Porto,Amarante,Candemil,41.2335730000006,-7.94311699973212,612.0,2023-02-06T22:00,4.7,56,-3.3,-0.5,0.0,0.0,0.0,0.0,0,1023.3,949.6,0,0,0,0,0.05,0.38,18.1,35.3,96,91,70.6,5.2,5.7,5.6,10.2,0.333,0.344,0.356,0.413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-07,Viana do Castelo,Ponte de Lima,Facha,41.7219444444444,-8.64305555555556,139.0,2023-02-07T02:00,4.0,66,-1.8,0.0,0.0,0.0,0.0,0.0,0,1022.8,1005.5,0,0,0,0,0.02,0.28,10.9,16.6,82,89,24.5,5.9,8.3,9.0,12.8,0.342,0.357,0.391,0.416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-07,Porto,Vila Nova de Gaia,Sandim,41.0345780000422,-8.49054499997033,101.0,2023-02-07T07:00,4.6,68,-0.7,-0.4,0.0,0.0,0.0,0.0,0,1022.1,1009.5,0,0,0,0,0.04,0.27,19.2,35.0,62,68,33.1,6.9,9.4,10.2,13.8,0.33,0.347,0.378,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-07,Aveiro,Ovar,Esmoriz,40.9691679999563,-8.6106430000729,89.0,2023-02-07T14:00,14.6,50,4.4,12.9,0.0,0.0,0.0,0.0,0,1018.9,1008.2,0,0,0,0,0.29,0.83,2.9,3.3,353,6,16.6,14.9,9.7,10.1,13.0,0.15,0.169,0.171,0.298,1,3600.0,537.1,460.2,76.9,884.0,537.1,732.3,559.0,479.0,80.0,884.0,559.0,762.1
2023,2023-02-07,Porto,Lousada,Torno,41.2944370004866,-8.19347800042894,404.0,2023-02-07T16:00,12.0,46,0.7,8.9,0.0,0.0,0.0,0.0,0,1018.2,970.3,0,0,0,0,0.18,0.76,7.2,9.8,87,82,19.8,11.1,7.3,7.9,11.7,0.273,0.324,0.374,0.413,1,3600.0,298.1,243.6,54.5,790.8,298.1,433.3,361.0,295.0,66.0,790.8,361.0,524.7
2023,2023-02-07,Porto,Paredes,Vila Cova de Carros,41.2138050005171,-8.36939499987496,304.0,2023-02-07T17:00,11.4,60,4.0,9.3,0.0,0.0,0.0,0.0,0,1017.8,981.4,0,0,0,0,0.09,0.54,4.7,10.7,113,104,18.0,11.3,8.9,9.1,12.4,0.323,0.343,0.383,0.416,1,3600.0,133.0,97.4,35.5,628.4,133.0,218.0,202.0,148.0,54.0,628.4,202.0,331.2
2023,2023-02-08,Porto,Paços de Ferreira,Penamaior,41.288488000234,-8.42257199976179,455.0,2023-02-08T13:00,10.1,54,1.2,5.3,0.0,0.0,0.0,0.0,1,1023.9,969.5,47,0,78,0,0.25,0.57,19.5,27.0,94,93,45.0,9.2,6.6,7.7,11.3,0.283,0.315,0.369,0.413,1,3600.0,565.0,478.6,86.5,863.9,565.0,778.9,562.0,476.0,86.0,863.9,562.0,774.7
2023,2023-02-08,Porto,Marco de Canaveses,Soalhães,41.1754469998678,-8.10074000000954,250.0,2023-02-08T16:00,13.0,50,2.9,9.0,0.0,0.0,0.0,0.0,0,1022.5,992.5,14,15,1,0,0.2,0.75,16.4,25.7,81,84,40.0,11.4,8.1,8.8,12.6,0.296,0.324,0.378,0.416,1,3600.0,277.3,196.2,81.1,625.6,277.3,440.9,335.0,237.0,98.0,625.6,335.0,532.7
2023,2023-02-08,Porto,Valongo,Campo,41.1616270001729,-8.46990800009833,203.0,2023-02-08T17:00,12.4,57,4.1,9.6,0.0,0.0,0.0,0.0,0,1022.8,998.3,2,1,2,0,0.11,0.62,9.9,20.8,80,81,24.1,10.7,8.8,9.7,12.9,0.35,0.36,0.393,0.415,1,3600.0,130.0,88.6,41.3,550.6,130.0,226.3,195.0,133.0,62.0,550.6,195.0,339.6
2023,2023-02-08,Porto,Gondomar,São Pedro da Cova,41.1555470000373,-8.50415999995338,106.0,2023-02-08T19:00,9.4,64,3.0,5.9,0.0,0.0,0.0,0.0,0,1023.5,1010.5,0,0,0,0,0.04,0.42,12.8,29.3,38,44,21.6,9.7,9.7,10.4,13.6,0.35,0.36,0.393,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-08,Porto,Paços de Ferreira,Ferreira,41.2603399997287,-8.34092999988132,362.0,2023-02-08T22:00,7.1,60,-0.1,3.2,0.0,0.0,0.0,0.0,0,1025.5,981.4,0,0,0,0,0.03,0.4,11.7,27.4,47,60,31.3,6.9,8.0,8.3,11.7,0.29,0.318,0.374,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-08,Porto,Gondomar,Jovim,41.1053820000754,-8.51433300018311,120.0,2023-02-08T23:00,7.2,67,1.5,3.5,0.0,0.0,0.0,0.0,0,1025.7,1010.8,0,0,0,0,0.03,0.33,12.1,26.3,60,71,22.3,7.8,9.4,10.2,13.5,0.357,0.365,0.394,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-09,Setúbal,Grândola,Carvalhal,38.4782930003272,-8.88685500012504,6.0,2023-02-09T10:00,11.9,81,8.8,8.6,0.0,0.0,0.0,0.0,0,1027.1,1026.4,17,2,25,0,0.11,0.26,20.2,29.7,68,73,38.5,10.8,10.5,12.6,15.8,0.227,0.153,0.178,0.233,1,3600.0,321.8,215.4,106.5,539.0,321.8,561.6,263.0,176.0,87.0,539.0,263.0,459.0
2023,2023-02-09,Porto,Penafiel,Canelas,41.0843700000313,-8.32635300000509,433.0,2023-02-09T11:00,9.8,60,2.3,5.8,0.0,0.0,0.0,0.0,0,1030.8,978.5,0,0,0,0,0.19,0.49,15.5,21.3,72,78,34.6,7.0,5.9,7.4,11.1,0.299,0.32,0.364,0.412,1,3600.0,487.5,409.4,78.1,845.5,487.5,680.6,437.0,367.0,70.0,845.5,437.0,610.1
2023,2023-02-09,Porto,Paços de Ferreira,Raimonda,41.330470000373,-8.33581199990378,387.0,2023-02-09T11:00,9.1,63,2.4,4.9,0.0,0.0,0.0,0.0,0,1031.6,984.6,0,0,0,0,0.18,0.43,16.9,24.1,92,92,35.6,7.4,6.8,8.2,11.6,0.286,0.319,0.379,0.413,1,3600.0,479.9,398.4,81.5,828.0,479.9,676.4,430.0,357.0,73.0,828.0,430.0,606.1
2023,2023-02-09,Aveiro,Santa Maria da Feira,Guisande,40.9755555555556,-8.46722222222222,207.0,2023-02-09T11:00,13.4,58,5.4,10.2,0.0,0.0,0.0,0.0,0,1029.8,1004.8,0,0,0,0,0.22,0.64,13.8,18.8,83,87,27.4,9.7,8.4,10.0,13.1,0.301,0.32,0.369,0.41,1,3600.0,480.1,398.6,81.5,822.3,480.1,681.3,430.0,357.0,73.0,822.3,430.0,610.2
2023,2023-02-09,Porto,Marco de Canaveses,Magrelos,41.0923270003001,-8.22302299976349,339.0,2023-02-09T13:00,12.8,50,2.6,9.1,0.0,0.0,0.0,0.0,0,1030.0,989.3,0,0,0,0,0.29,0.74,15.2,20.9,86,90,37.1,10.9,6.8,8.0,11.7,0.294,0.315,0.364,0.412,1,3600.0,591.1,513.7,77.4,914.8,591.1,789.3,588.0,511.0,77.0,914.8,588.0,785.2
2023,2023-02-09,Porto,Gondomar,Gondomar (São Cosme),41.1516030000316,-8.52050200011995,139.0,2023-02-09T14:00,14.2,52,4.5,10.1,0.0,0.0,0.0,0.0,0,1029.7,1012.9,0,0,0,0,0.29,0.78,20.0,28.0,82,83,40.3,12.8,9.3,10.1,13.2,0.345,0.359,0.396,0.415,1,3600.0,544.9,467.1,77.8,887.3,544.9,739.8,567.0,486.0,81.0,887.3,567.0,769.8
2023,2023-02-09,Porto,Felgueiras,Sousa,41.3477777777778,-8.25083333333333,386.0,2023-02-09T14:00,12.8,48,2.1,8.7,0.0,0.0,0.0,0.0,0,1030.2,984.0,0,0,0,0,0.28,0.77,16.5,22.6,100,99,36.0,11.5,7.6,8.4,11.7,0.319,0.34,0.376,0.413,1,3600.0,544.5,468.6,75.9,896.7,544.5,734.5,567.0,488.0,79.0,896.7,567.0,764.9
2023,2023-02-09,Porto,Vila Nova de Gaia,Sandim,41.0378899998135,-8.51703499999311,207.0,2023-02-09T14:00,15.3,46,3.6,11.7,0.0,0.0,0.0,0.0,0,1029.3,1004.4,0,0,0,0,0.31,0.95,14.9,19.5,75,78,30.6,13.2,8.9,9.7,13.0,0.334,0.343,0.389,0.412,1,3600.0,544.9,466.1,78.8,882.4,544.9,742.4,567.0,485.0,82.0,882.4,567.0,772.6
2023,2023-02-09,Braga,Barcelos,Pousa,41.5522222222222,-8.52055555555556,45.0,2023-02-09T14:00,15.6,47,4.4,12.1,0.0,0.0,0.0,0.0,0,1030.1,1024.6,0,0,0,0,0.31,0.93,15.2,20.6,94,95,33.5,13.7,9.6,10.2,13.4,0.307,0.314,0.341,0.411,1,3600.0,539.2,462.3,76.9,887.7,539.2,732.0,561.0,481.0,80.0,887.7,561.0,761.6
2023,2023-02-09,Porto,Gondomar,Baguim do Monte (Rio Tinto),41.1976229996151,-8.54454200002882,119.0,2023-02-09T15:00,14.4,48,3.6,10.3,0.0,0.0,0.0,0.0,0,1029.7,1015.3,0,0,0,0,0.27,0.85,18.0,25.2,92,92,39.2,13.4,10.0,10.5,13.5,0.318,0.347,0.393,0.415,1,3600.0,450.8,381.7,69.1,859.7,450.8,624.0,496.0,420.0,76.0,859.7,496.0,686.7
2023,2023-02-09,Porto,Lousada,Figueiras,41.2780679999457,-8.31386299981011,242.0,2023-02-09T16:00,13.1,46,1.8,9.2,0.0,0.0,0.0,0.0,0,1030.0,1000.8,0,0,0,0,0.21,0.81,14.2,20.4,99,98,31.7,12.4,8.9,9.2,12.5,0.279,0.315,0.374,0.412,1,3600.0,311.3,254.9,56.5,801.9,311.3,446.7,375.0,307.0,68.0,801.9,375.0,538.1
2023,2023-02-09,Porto,Paredes,Aguiar de Sousa,41.1283333333333,-8.42611111111111,83.0,2023-02-09T18:00,10.8,54,1.8,7.0,0.0,0.0,0.0,0.0,0,1030.6,1020.4,0,0,0,0,0.07,0.6,13.3,29.2,71,77,23.0,11.7,10.6,10.6,13.6,0.343,0.358,0.395,0.415,0,1901.13,0.0,0.0,0.0,0.0,0.0,0.0,53.0,32.0,21.0,268.0,53.0,108.2
2023,2023-02-09,Porto,Marco de Canaveses,Vila Boa de Quires,41.2161800003052,-8.20206200003624,275.0,2023-02-09T21:00,6.9,50,-2.8,2.6,0.0,0.0,0.0,0.0,0,1032.5,998.5,0,0,0,0,0.04,0.5,11.5,27.4,70,85,28.1,7.5,8.9,9.0,12.2,0.289,0.32,0.379,0.414,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-10,Porto,Paços de Ferreira,Paços de Ferreira,41.2781720002492,-8.37065800004535,325.0,2023-02-10T01:00,6.2,52,-3.0,1.1,0.0,0.0,0.0,0.0,0,1033.6,993.5,0,0,0,0,0.06,0.46,17.7,35.6,95,98,38.5,6.8,8.6,9.0,12.1,0.297,0.323,0.367,0.413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,2023-02-10,Porto,Baião,Valadares,41.1449480003781,-7.97358299997118,552.0,2023-02-10T13:00,8.1,60,0.9,3.9,0.0,0.0,0.0,0.0,0,1033.1,966.5,0,0,0,0,0.23,0.43,17.4,25.0,96,97,50.8,8.3,5.2,7.1,10.8,0.279,0.305,0.361,0.41,1,3600.0,606.7,527.4,79.4,933.4,606.7,793.8,604.0,525.0,79.0,933.4,604.0,790.3
