year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2018,2018-07-07,Lisboa,Amadora,Brandoa,Estrada da Falagueira (Rua Movimento das Forças Armadas),38.769383000003,-9.2140859995948,Desconhecida,76.0,2018-07-07T19:00,21.1,73,16.0,19.9,0.0,0.0,0.0,0.0,1,1017.7,1008.8,27,0,0,91,0.15,0.68,22.1,33.2,338,339,47.2,25.8,23.3,20.3,17.1,0.157,0.204,0.264,0.292,1,3600.0,121.4,59.4,62.0,325.3,121.4,241.6,184.0,90.0,94.0,325.3,184.0,366.0
2018,2018-07-08,Lisboa,Torres Vedras,A Dos Cunhados,Casal das Palhagueiras,39.1317730002933,-9.3115630001492,Desconhecida,96.0,2018-07-08T15:00,22.4,64,15.2,23.7,0.0,0.0,0.0,0.0,0,1019.6,1008.4,0,0,0,0,0.52,0.98,14.7,17.6,292,293,33.1,29.8,22.4,19.9,16.6,0.113,0.215,0.288,0.325,1,3600.0,822.4,697.4,125.1,838.2,822.4,1100.8,868.0,736.0,132.0,838.2,868.0,1161.8
2018,2018-07-08,Lisboa,Cascais,Estoril,Estrada da Alapraia (Galiza),38.7043300000826,-9.38087999979655,Desconhecida,30.0,2018-07-08T17:00,23.2,63,15.8,22.9,0.0,0.0,0.0,0.0,0,1018.9,1015.4,0,0,0,0,0.37,1.04,16.8,22.2,313,320,40.7,27.5,22.9,20.3,17.3,0.176,0.218,0.275,0.296,1,3600.0,508.0,414.8,93.2,754.2,508.0,727.7,583.0,476.0,107.0,754.2,583.0,835.1
2018,2018-07-08,Lisboa,Amadora,São Brás,MINA_AGUA (Rua São Clemente),38.7774379995134,-9.23690800004535,Desconhecida,228.0,2018-07-08T20:00,18.2,92,16.9,18.3,0.0,0.0,0.0,0.0,0,1019.0,992.2,1,1,0,0,0.03,0.17,16.3,26.9,335,337,34.9,22.4,21.5,18.6,15.7,0.183,0.227,0.283,0.352,1,2139.25,0.0,0.0,0.0,0.0,0.0,0.0,51.0,25.0,26.0,195.7,51.0,119.7
2018,2018-07-08,Lisboa,Sintra,Colares,Mucifal,38.8070580000348,-9.43857199986776,Desconhecida,29.0,2018-07-08T22:00,18.8,99,18.6,19.7,0.0,0.0,0.0,0.0,3,1019.9,1016.4,90,100,0,0,0.0,0.03,16.0,26.0,346,346,30.2,21.8,22.6,19.8,16.9,0.158,0.228,0.289,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2018-07-09,Lisboa,Sintra,Belas,Casal da Carregueira (SUIMO),38.7961069997152,-9.28068700048659,Desconhecida,233.0,2018-07-09T15:00,23.4,69,17.4,25.3,0.0,0.0,0.0,0.0,0,1018.7,991.8,4,4,0,0,0.52,0.88,16.6,21.3,330,334,40.3,26.7,21.2,18.7,15.7,0.181,0.227,0.284,0.352,1,3600.0,829.9,701.1,128.9,841.6,829.9,1102.3,876.0,740.0,136.0,841.6,876.0,1163.5
2018,2018-07-09,Lisboa,Sintra,Cacém,São Marcos (Cacém),38.7661580000983,-9.30321699990167,Desconhecida,151.0,2018-07-09T16:00,22.8,74,17.8,24.1,0.0,0.0,0.0,0.0,1,1018.6,1001.0,22,24,0,0,0.44,0.73,17.6,23.2,332,334,41.4,27.0,22.0,19.2,16.2,0.18,0.227,0.284,0.352,1,3600.0,688.8,566.2,122.6,800.5,688.8,936.0,753.0,619.0,134.0,800.5,753.0,1023.2
2018,2018-07-09,Lisboa,Sintra,Rio de Mouro,Largo de paioes (Paiões),38.7667230000016,-9.32160600026449,Desconhecida,148.0,2018-07-09T19:00,19.2,90,17.4,19.0,0.0,0.0,0.0,0.0,2,1018.4,1001.0,78,87,0,0,0.09,0.23,19.6,29.1,334,334,42.8,24.3,22.5,19.3,16.3,0.179,0.227,0.284,0.352,1,3600.0,116.7,54.7,62.0,299.8,116.7,241.6,177.0,83.0,94.0,299.8,177.0,366.3
2018,2018-07-10,Lisboa,Amadora,Brandoa,Estrada de Santo Eloi - Jto Dolce Vita (Rua Movimento das Forças Armadas),38.769383000003,-9.2140859995948,Desconhecida,76.0,2018-07-10T20:00,19.3,85,16.8,19.9,0.0,0.0,0.0,0.0,1,1017.3,1008.3,36,40,0,0,0.04,0.33,12.1,18.2,293,297,30.6,24.9,24.5,20.8,17.3,0.153,0.203,0.264,0.292,1,1427.4,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18.0,27.0,142.7,45.0,115.2
2018,2018-07-11,Lisboa,Sintra,Sintra (São Pedro de Penaferrim),Casal S José. S. Pedro de Sintra. Sintra,38.7833730000009,-9.35002800000004,Desconhecida,178.0,2018-07-11T15:00,22.8,64,15.6,23.8,0.0,0.0,0.0,0.0,0,1015.5,994.9,7,8,0,0,0.52,1.0,17.2,22.7,331,333,41.0,25.6,21.5,19.3,16.2,0.18,0.226,0.284,0.352,1,3600.0,815.7,638.5,177.2,767.4,815.7,1101.1,861.0,674.0,187.0,767.4,861.0,1162.2
