latitude,longitude,generationtime_ms,utc_offset_seconds,timezone,timezone_abbreviation,elevation,hourly_units.time,hourly_units.shortwave_radiation,hourly_units.direct_radiation,hourly_units.diffuse_radiation,hourly_units.direct_normal_irradiance,hourly_units.global_tilted_irradiance,hourly_units.terrestrial_radiation,hourly_units.shortwave_radiation_instant,hourly_units.direct_radiation_instant,hourly_units.diffuse_radiation_instant,hourly_units.direct_normal_irradiance_instant,hourly_units.global_tilted_irradiance_instant,hourly_units.terrestrial_radiation_instant,hourly.time,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
39.050964,-9.382721,0.24497509002685547,0,GMT,GMT,11.0,iso8601,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,"['2015-07-03T00:00', '2015-07-03T01:00', '2015-07-03T02:00', '2015-07-03T03:00', '2015-07-03T04:00', '2015-07-03T05:00', '2015-07-03T06:00', '2015-07-03T07:00', '2015-07-03T08:00', '2015-07-03T09:00', '2015-07-03T10:00', '2015-07-03T11:00', '2015-07-03T12:00', '2015-07-03T13:00', '2015-07-03T14:00', '2015-07-03T15:00', '2015-07-03T16:00', '2015-07-03T17:00', '2015-07-03T18:00', '2015-07-03T19:00', '2015-07-03T20:00', '2015-07-03T21:00', '2015-07-03T22:00', '2015-07-03T23:00']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 145.0, 336.0, 540.0, 721.0, 863.0, 958.0, 998.0, 980.0, 905.0, 778.0, 608.0, 417.0, 219.0, 55.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 88.0, 243.0, 443.0, 618.0, 753.0, 843.0, 881.0, 865.0, 796.0, 674.0, 513.0, 336.0, 160.0, 32.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 57.0, 93.0, 97.0, 103.0, 110.0, 115.0, 117.0, 115.0, 109.0, 104.0, 95.0, 81.0, 59.0, 23.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 95.0, 419.5, 614.8, 776.5, 853.9, 891.8, 912.1, 919.8, 917.3, 904.0, 869.8, 810.2, 722.5, 567.5, 245.6, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 145.0, 336.0, 540.0, 721.0, 863.0, 958.0, 998.0, 980.0, 905.0, 778.0, 608.0, 417.0, 219.0, 55.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 66.9, 277.6, 523.0, 754.9, 957.6, 1117.2, 1222.8, 1267.3, 1247.6, 1165.1, 1025.3, 837.7, 615.3, 373.0, 127.4, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.2, 209.6, 412.9, 616.9, 787.3, 911.3, 983.7, 998.7, 955.6, 857.6, 712.2, 530.6, 336.2, 146.4, 3.4, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.8, 127.2, 298.6, 506.1, 674.8, 795.2, 865.6, 881.6, 843.4, 754.3, 617.0, 447.7, 270.9, 107.0, 2.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.4, 82.4, 114.3, 110.8, 112.5, 116.2, 118.1, 117.1, 112.1, 103.3, 95.2, 82.9, 65.3, 39.4, 1.4, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 178.0, 419.5, 614.8, 776.5, 853.9, 891.8, 912.1, 919.8, 917.3, 904.0, 869.8, 810.2, 722.5, 567.5, 22.4, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.7, 209.6, 412.9, 616.9, 787.3, 911.3, 983.7, 998.7, 955.6, 857.6, 712.2, 530.6, 336.2, 146.4, 2.5, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 154.6, 401.2, 642.6, 862.4, 1045.6, 1179.8, 1255.7, 1268.2, 1216.5, 1104.0, 938.5, 731.1, 496.1, 249.4, 7.8, 0.0, 0.0, 0.0]"
