year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2013,2013-05-25,Coimbra,Penacova,Figueira de Lorvão,Alagoa,40.3065840000576,-8.35191100001335,Desconhecida,253.0,2013-05-25T10:00,20.2,43,7.3,20.3,0.0,0.0,0.0,0.0,0,1017.6,988.1,0,0,0,0,0.45,1.34,3.2,3.9,27,34,18.7,20.1,15.7,14.1,12.1,0.196,0.257,0.306,0.387,1,3600.0,806.8,698.2,108.6,877.1,806.8,1061.5,743.0,643.0,100.0,877.1,743.0,977.6,
2013,2013-10-18,Coimbra,Lousã,Lousã,Padrão,40.1085370000203,-8.30435599989361,Desconhecida,170.0,2013-10-18T13:00,21.4,62,13.7,20.0,0.0,0.0,0.0,0.0,3,1012.6,992.9,100,97,46,99,0.24,0.98,17.3,24.9,182,185,40.7,21.5,19.1,19.4,21.3,0.25,0.266,0.237,0.28,1,1568.39,296.8,71.0,225.8,112.3,296.8,871.5,301.0,72.0,229.0,112.3,301.0,884.0,
2013,2013-12-02,Coimbra,Miranda do Corvo,Rio Vide,Casal do Fato,40.1301080004374,-8.33139600012037,Desconhecida,192.0,2013-12-02T16:00,11.6,52,2.0,9.3,0.0,0.0,0.0,0.0,0,1020.0,996.8,0,0,0,0,0.09,0.66,3.6,7.6,45,59,15.5,10.9,8.1,10.9,17.6,0.254,0.282,0.312,0.283,1,3600.0,153.8,116.8,37.0,673.2,153.8,244.2,216.0,164.0,52.0,673.2,216.0,342.9,
2013,2013-12-02,Coimbra,Miranda do Corvo,Miranda do Corvo,Espinho,40.0860450000233,-8.28788400014242,Desconhecida,245.0,2013-12-02T14:00,12.4,44,0.6,9.3,0.0,0.0,0.0,0.0,0,1020.0,990.6,0,0,0,0,0.22,0.8,7.9,10.4,66,70,22.3,12.0,7.4,10.5,16.9,0.194,0.227,0.263,0.228,1,3600.0,411.1,344.2,67.0,848.8,411.1,570.7,442.0,370.0,72.0,848.8,442.0,613.5,
2013,2013-06-03,Coimbra,Góis,Góis,Aigra Nova,40.1185699999332,-8.15540200021532,NC,525.0,2013-06-03T07:00,14.1,60,6.4,11.4,0.0,0.0,0.0,0.0,0,1017.3,956.1,0,0,0,0,0.12,0.65,12.7,22.1,75,78,29.2,14.5,16.6,14.2,11.8,0.139,0.217,0.292,0.38,1,3600.0,261.1,186.5,74.6,557.7,261.1,444.7,189.0,135.0,54.0,557.7,189.0,321.9,
2013,2013-06-01,Coimbra,Góis,Góis,Aigra Nova,40.1185699999332,-8.15540200021532,Reacendimento,525.0,2013-06-01T07:00,12.6,62,5.5,9.6,0.0,0.0,0.0,0.0,0,1022.7,960.8,0,0,0,0,0.11,0.55,13.0,21.2,46,50,30.2,12.6,14.6,13.7,11.7,0.171,0.227,0.296,0.381,1,3600.0,260.3,184.2,76.2,553.2,260.3,443.0,188.0,133.0,55.0,553.2,188.0,319.9,
2013,2013-06-03,Coimbra,Figueira da Foz,Lavos,LAVOS,40.0921689997779,-8.82729500028822,NC,59.0,2013-06-03T11:00,24.3,37,8.8,25.9,0.0,0.0,0.0,0.0,0,1015.6,1008.7,0,0,0,0,0.57,1.9,1.5,3.9,104,124,21.6,28.6,19.2,16.2,14.2,0.053,0.112,0.142,0.263,1,3600.0,919.1,802.4,116.7,897.1,919.1,1189.1,874.0,763.0,111.0,897.1,874.0,1130.8,
2013,2013-06-13,Coimbra,Mira,Mira,MIRA,40.4267999998728,-8.73410199999809,Desconhecida,30.0,2013-06-13T13:00,22.7,60,14.6,22.6,0.0,0.0,0.0,0.0,2,1020.1,1016.6,74,82,0,0,0.53,1.1,22.9,28.0,330,332,41.4,26.8,18.8,16.8,14.6,0.084,0.083,0.13,0.255,1,3600.0,895.2,733.5,161.7,771.3,895.2,1261.2,897.0,735.0,162.0,771.3,897.0,1263.7,
2013,2013-06-17,Coimbra,Figueira da Foz,São Pedro,Gala,40.1307260004679,-8.85467200014326,NC,4.0,2013-06-17T16:00,16.6,67,10.4,13.2,0.3,0.3,0.0,0.0,51,1015.7,1015.2,61,33,52,0,0.23,0.62,24.4,30.9,289,289,45.0,21.8,19.2,17.3,15.2,0.074,0.097,0.139,0.254,1,3600.0,357.3,185.5,171.8,265.7,357.3,925.2,391.0,203.0,188.0,265.7,391.0,1012.5,
2013,2013-06-24,Coimbra,Figueira da Foz,São Pedro,s. pedro,40.129593000412,-8.85357800006866,Desconhecida,4.0,2013-06-24T13:00,24.8,43,11.4,24.9,0.0,0.0,0.0,0.0,0,1018.7,1018.2,0,0,0,0,0.66,1.78,18.0,22.9,3,13,34.6,29.3,19.8,17.3,15.4,0.07,0.095,0.135,0.25,1,3600.0,996.0,880.2,115.9,922.2,996.0,1263.5,997.0,881.0,116.0,922.2,997.0,1264.7,
2013,2013-06-26,Coimbra,Pampilhosa da Serra,Unhais-o-Velho,Aradas,40.1424190002018,-7.80219499998622,Reacendimento,779.0,2013-06-26T15:00,31.4,19,5.2,31.3,0.0,0.0,0.0,0.0,0,1018.3,933.8,0,0,0,0,0.68,3.72,6.8,8.3,360,360,23.8,37.2,23.6,17.4,12.7,0.089,0.191,0.276,0.371,1,3600.0,840.0,737.9,102.0,900.2,840.0,1085.0,889.0,781.0,108.0,900.2,889.0,1148.3,
2013,2013-06-26,Coimbra,Pampilhosa da Serra,Unhais-o-Velho,Aradas,40.1571330001619,-7.78422300000985,Desconhecida,893.0,2013-06-26T15:00,29.7,22,5.6,29.7,0.0,0.0,0.0,0.0,0,1018.3,921.6,0,0,0,0,0.67,3.25,6.8,8.3,360,360,23.8,33.7,22.0,16.3,11.8,0.102,0.187,0.271,0.367,1,3600.0,840.0,737.9,102.0,900.2,840.0,1085.0,889.0,781.0,108.0,900.2,889.0,1148.3,
2013,2013-06-26,Coimbra,Pampilhosa da Serra,Unhais-o-Velho,Aradas,40.1580566665861,-7.78397333330578,Reacendimento,927.0,2013-06-26T17:00,29.0,22,5.3,26.7,0.0,0.0,0.0,0.0,0,1017.7,917.4,0,0,0,0,0.48,3.13,10.0,12.2,347,346,26.6,32.2,22.4,16.1,11.6,0.101,0.186,0.271,0.367,1,3600.0,513.8,433.8,80.0,809.7,513.8,709.1,591.0,499.0,92.0,809.7,591.0,815.6,
2013,2013-06-28,Coimbra,Figueira da Foz,São Pedro,Junto ao Orbitur,40.1297889995575,-8.8605289999644,NC,9.0,2013-06-28T09:00,25.3,36,9.2,22.9,0.0,0.0,0.0,0.0,0,1019.8,1018.8,0,0,0,0,0.44,2.07,15.6,21.6,64,72,32.8,26.3,22.2,18.6,15.6,0.047,0.088,0.131,0.248,1,3600.0,639.7,535.1,104.5,809.5,639.7,874.8,563.0,471.0,92.0,809.5,563.0,770.0,
2013,2013-06-29,Coimbra,Cantanhede,Sanguinheira,Gesteira,40.3296829997169,-8.70617400010427,Desconhecida,55.0,2013-06-29T18:00,32.2,24,9.0,28.8,0.0,0.0,0.0,0.0,0,1017.5,1011.3,0,0,0,0,0.49,3.67,21.3,29.4,341,348,33.1,35.3,26.1,19.2,15.4,0.051,0.07,0.116,0.241,1,3600.0,329.5,264.1,65.4,710.3,329.5,491.9,408.0,327.0,81.0,710.3,408.0,609.2,Pinus pinaster Aiton; Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Acacia Mill.
2013,2013-06-29,Coimbra,Penela,Cumeeira,CUMEEIRA,39.9435709995694,-8.38818600018819,Desconhecida,285.0,2013-06-29T17:00,34.7,18,6.8,32.8,0.0,0.0,0.0,0.0,0,1017.6,986.0,0,0,0,0,0.51,4.53,8.6,11.2,360,6,22.3,36.8,27.1,19.9,14.9,0.108,0.158,0.217,0.357,1,3600.0,514.9,433.0,81.9,797.7,514.9,718.2,591.0,497.0,94.0,797.7,591.0,824.5,
2013,2013-06-30,Coimbra,Figueira da Foz,Tavarede,TAVAREDE,40.1658540005154,-8.85387100007799,Desconhecida,42.0,2013-06-30T02:00,23.2,42,9.6,21.4,0.0,0.0,0.0,0.0,0,1016.9,1012.0,0,0,0,0,0.1,1.66,12.2,26.0,47,56,20.2,22.6,24.6,19.1,15.4,0.052,0.078,0.121,0.244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013,2013-07-01,Coimbra,Penacova,Figueira de Lorvão,Telhado,40.2958070002662,-8.33540999995338,Desconhecida,263.0,2013-07-01T10:00,28.4,40,13.5,29.6,0.0,0.0,0.0,0.0,0,1014.6,984.9,7,0,0,22,0.52,2.32,6.4,7.7,297,298,19.4,30.2,24.5,19.9,14.5,0.098,0.159,0.247,0.357,1,3600.0,790.6,684.0,106.6,859.1,790.6,1053.5,727.0,629.0,98.0,859.1,727.0,968.8,
2013,2013-07-03,Coimbra,Cantanhede,Tocha,Caniceira,40.3483439996507,-8.75459000004662,Reacendimento,46.0,2013-07-03T12:00,24.5,60,16.1,25.4,0.0,0.0,0.0,0.0,0,1019.0,1013.6,2,2,0,0,0.56,1.24,19.7,25.0,339,345,38.5,28.9,21.4,19.8,15.7,0.052,0.076,0.12,0.242,1,3600.0,916.8,770.1,146.6,815.9,916.8,1248.9,894.0,751.0,143.0,815.9,894.0,1217.9,
2013,2013-07-03,Coimbra,Cantanhede,Cordinhã,CordinhÂ,40.3421069998211,-8.5368029999733,Desconhecida,108.0,2013-07-03T11:00,27.7,49,16.0,29.5,0.0,0.0,0.0,0.0,0,1019.1,1006.7,0,0,0,0,0.59,1.89,11.7,14.8,349,356,31.0,32.6,22.9,20.2,15.4,0.046,0.062,0.103,0.233,1,3600.0,859.7,715.3,144.3,803.1,859.7,1178.5,816.0,679.0,137.0,803.1,816.0,1118.7,Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2013,2013-07-03,Coimbra,Mira,Mira,Castinhas,40.3843060000075,-8.76552000045776,Reacendimento,24.0,2013-07-03T23:00,21.2,78,17.2,21.2,0.0,0.0,0.0,0.0,0,1018.2,1015.4,0,0,0,0,0.04,0.55,17.7,30.3,356,3,33.1,22.1,23.2,20.2,15.9,0.05,0.077,0.119,0.243,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
