year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2013,2013-08-09,Viseu,Vila Nova de Paiva,Touro,Póvoa,40.901260999971,-7.70944799953037,Desconhecida,842.0,2013-08-09T16:00,29.6,25,7.5,28.7,0.0,0.0,0.0,0.0,0,1020.7,929.0,0,0,0,0,0.53,3.1,7.6,9.2,25,26,21.2,32.2,22.0,19.0,15.6,0.128,0.138,0.201,0.341,1,3600.0,631.1,548.0,83.1,862.8,631.1,845.3,699.0,607.0,92.0,862.8,699.0,936.3
2013,2013-08-09,Viseu,Castro Daire,Castro Daire,Lamelas de Cá,40.9180809999837,-7.93844700018565,Desconhecida,703.0,2013-08-09T16:00,30.4,26,9.0,30.2,0.0,0.0,0.0,0.0,0,1020.9,943.8,0,0,0,0,0.52,3.19,5.7,6.8,18,18,18.4,33.6,22.5,19.4,16.1,0.109,0.141,0.211,0.337,1,3600.0,631.0,548.7,82.3,859.0,631.0,850.2,698.0,607.0,91.0,859.0,698.0,940.5
2013,2013-08-10,Viseu,Nelas,Nelas,Longra,40.5289439996084,-7.87583999951681,Desconhecida,392.0,2013-08-10T05:00,20.7,47,8.8,19.0,0.0,0.0,0.0,0.0,0,1018.3,973.1,0,0,0,0,0.06,1.3,9.0,19.3,61,63,19.4,20.4,24.2,21.3,17.9,0.094,0.154,0.233,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2013-08-10,Viseu,Viseu,Cota,Vouguinha,40.7794529999627,-7.79902899954054,Desconhecida,601.0,2013-08-10T07:00,18.8,60,10.8,17.2,0.0,0.0,0.0,0.0,0,1020.5,951.6,0,0,0,0,0.1,0.87,12.5,22.4,51,57,24.5,18.6,22.4,20.4,16.9,0.102,0.142,0.215,0.335,1,3335.08,176.5,116.6,59.9,468.1,168.8,331.6,109.0,72.0,37.0,447.7,109.0,204.8
2013,2013-08-10,Viseu,Vila Nova de Paiva,Alhais,ALHAIS,40.8625589995914,-7.71443799972534,Desconhecida,774.0,2013-08-10T22:00,23.8,43,10.6,22.8,0.0,0.0,0.0,0.0,0,1017.5,931.5,0,0,0,0,0.06,1.67,8.2,12.1,38,37,17.6,24.7,24.6,19.7,16.0,0.126,0.137,0.2,0.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013,2013-04-24,Viseu,Tondela,Lobão da Beira,Ponte Pedrinha,40.5263888888889,-8.02972222222222,Desconhecida,330.0,2013-04-24T17:00,21.9,39,7.5,21.0,0.0,0.0,0.0,0.0,2,1018.1,980.1,53,0,88,0,0.21,1.6,1.8,2.2,349,360,13.0,20.6,15.7,12.1,9.9,0.25,0.308,0.365,0.413,1,3600.0,271.8,95.1,176.8,220.8,271.8,582.5,326.0,114.0,212.0,220.8,326.0,698.5
2013,2013-08-10,Viseu,Vila Nova de Paiva,Touro,povoa,40.8950949997372,-7.74864699999491,Desconhecida,786.0,2013-08-10T14:00,31.7,23,8.3,33.0,0.0,0.0,0.0,0.0,0,1018.5,933.3,0,0,0,0,0.68,3.57,3.9,4.4,34,35,19.8,33.7,22.9,19.5,16.0,0.126,0.138,0.2,0.34,1,3600.0,887.9,789.0,99.0,922.9,887.9,1138.1,915.0,813.0,102.0,922.9,915.0,1172.7
2013,2013-08-10,Viseu,Moimenta da Beira,Castelo,CASTELO,41.0351059999731,-7.62891800032722,Reacendimento,629.0,2013-08-10T15:00,32.9,21,7.4,33.5,0.0,0.0,0.0,0.0,0,1018.0,949.4,0,0,0,0,0.63,3.98,3.9,4.7,34,32,16.6,38.2,25.4,21.3,17.2,0.119,0.15,0.176,0.331,1,3600.0,780.7,688.6,92.1,903.9,780.7,1014.2,831.0,733.0,98.0,903.9,831.0,1079.5
2013,2013-08-10,Viseu,Vila Nova de Paiva,Fráguas,FRÁGUAS,40.8411580000983,-7.77741399976942,Desconhecida,674.0,2013-08-10T19:00,30.8,26,9.2,29.5,0.0,0.0,0.0,0.0,0,1016.3,942.7,0,0,0,0,0.15,3.27,6.8,13.8,360,6,20.9,31.7,25.2,20.0,16.5,0.1,0.141,0.213,0.334,1,3600.0,70.4,48.1,22.3,491.7,70.4,130.3,139.0,95.0,44.0,491.7,139.0,257.2
2013,2013-08-10,Viseu,Viseu,Lordosa,Muna,40.7197180000941,-7.90131000002225,Desconhecida,621.0,2013-08-10T19:00,31.1,26,9.6,30.1,0.0,0.0,0.0,0.0,0,1016.7,948.7,0,0,0,0,0.14,3.33,6.1,9.9,360,10,15.5,32.0,25.5,20.4,16.9,0.1,0.141,0.213,0.334,1,3600.0,72.2,50.0,22.2,513.4,72.2,129.6,143.0,99.0,44.0,513.4,143.0,256.7
