year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-05-31,Porto,Valongo,Ermesinde,R. ESCOLAS DE  SAMPAIO (ALFENA),41.2234848,-8.5326012,NC,84.0,2010-05-31T13:00,28.2,51,17.2,32.0,0.0,0.0,0.0,0.0,0,1021.0,1011.3,0,0,0,0,0.68,1.87,8.4,9.7,313,315,16.9,27.9,20.0,16.8,13.6,0.21,0.255,0.319,0.388,1,3600.0,950.7,839.0,111.6,894.0,950.7,1249.0,954.0,842.0,112.0,894.0,954.0,1253.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida
2010,2010-07-21,Porto,Paredes,Gondalães,SANTEIRA (Santa Comba),41.2287102,-8.3319853,Desconhecida,155.0,2010-07-21T13:00,23.2,52,12.9,23.8,0.0,0.0,0.0,0.0,1,1013.5,995.6,31,12,0,68,0.57,1.36,15.1,19.1,310,314,36.0,28.6,23.0,21.1,16.9,0.125,0.163,0.249,0.357,1,3600.0,897.0,696.0,201.0,746.7,897.0,1234.7,897.0,696.0,201.0,746.7,897.0,1234.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.; Quercus L.
2010,2010-07-26,Porto,Penafiel,Guilhufe,Gandra,41.19863835,-8.306141403902867,NC,204.0,2010-07-26T12:00,31.0,30,11.2,30.9,0.0,0.0,0.0,0.0,0,1015.2,992.3,0,0,0,0,0.74,3.16,16.3,21.8,84,82,42.8,31.6,24.5,21.1,17.0,0.114,0.155,0.238,0.354,1,3600.0,941.4,832.6,108.8,907.2,941.4,1216.8,917.0,811.0,106.0,907.2,917.0,1185.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Vitis vinifera L.; Eucalyptus L'Hér.; Magnoliopsida
2010,2010-07-05,Braga,Póvoa de Lanhoso,Verim,LAGIDO (VERIM) (Lagido),41.6335702,-8.3037858,NC,109.0,2010-07-05T00:00,22.1,83,19.0,24.3,0.0,0.0,0.0,0.0,0,1018.8,1006.0,0,0,0,0,0.01,0.46,8.2,19.4,29,42,18.4,22.9,24.7,20.1,15.3,0.126,0.212,0.297,0.369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Vitis vinifera L.; Eucalyptus L'Hér.
2010,2010-07-23,Porto,Paredes,Parada de Todeia,CAMPO DE OLIVEIRA (Campo),41.1690637,-8.3770562,NC,191.0,2010-07-23T20:00,25.0,45,12.3,23.4,0.0,0.0,0.0,0.0,0,1019.7,997.7,0,0,0,0,0.14,1.73,16.2,27.5,347,354,27.0,26.4,24.0,20.8,17.0,0.129,0.146,0.227,0.356,0,1776.03,0.0,0.0,0.0,0.0,0.0,0.0,45.0,26.0,19.0,221.0,45.0,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2010,2010-07-22,Castelo Branco,Sertã,Carvalhal,Sesmo,39.873032,-8.1353448,Desconhecida,397.0,2010-07-22T22:00,18.1,65,11.4,17.7,0.0,0.0,0.0,0.0,0,1017.2,971.1,0,0,0,0,0.02,0.73,5.9,13.9,322,335,22.0,21.9,24.7,22.5,17.9,0.109,0.154,0.205,0.341,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Vitis vinifera L.; Olea europaea L.
2010,2010-07-21,Braga,Vila Nova de Famalicão,Riba de Ave,S. ROQUE (RIBA DE AVE) (São Roque),41.3925524,-8.388764752645615,NC,138.0,2010-07-21T14:00,23.6,48,11.9,23.4,0.0,0.0,0.0,0.0,1,1013.3,997.4,26,3,0,76,0.58,1.51,17.3,21.9,315,318,39.2,28.9,23.1,21.1,16.9,0.116,0.171,0.258,0.356,1,3600.0,865.9,622.4,243.5,698.2,865.9,1180.9,889.0,639.0,250.0,698.2,889.0,1212.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.; Magnoliopsida
2010,2010-06-02,Aveiro,Oliveira de Azeméis,Fajões,Salgueirinhos (Salgueirinho),40.9173379,-8.4234658,Desconhecida,350.0,2010-06-02T03:00,18.2,84,15.5,19.0,0.0,0.0,0.0,0.0,2,1014.1,973.5,70,0,68,98,0.0,0.33,7.3,18.1,70,73,18.7,18.6,20.2,16.3,12.6,0.212,0.271,0.332,0.39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Magnoliopsida
2010,2010-07-24,Aveiro,Espinho,Silvalde,Rua de Gulhe (Rua da Tabuaça),40.9903511,-8.6407154,Desconhecida,8.0,2010-07-24T12:00,31.3,28,10.8,31.6,0.0,0.0,0.0,0.0,0,1020.2,1019.3,0,0,0,0,0.74,3.27,13.3,15.5,347,1,26.3,34.1,24.2,22.2,18.6,0.092,0.129,0.201,0.327,1,3600.0,947.0,835.1,112.0,906.7,947.0,1220.7,922.0,813.0,109.0,906.7,922.0,1188.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta
2010,2010-07-26,Porto,Vila Nova de Gaia,Grijó,R. ALDEIA NOVA (Rampa da Aldeia Nova),41.0275503,-8.5605114,NC,239.0,2010-07-26T13:00,33.0,27,11.3,33.5,0.0,0.0,0.0,0.0,0,1014.2,987.6,0,0,0,0,0.79,3.7,14.4,18.7,68,71,32.4,34.5,25.5,21.3,17.3,0.109,0.15,0.232,0.351,1,3600.0,949.2,841.2,108.0,907.4,949.2,1229.1,949.0,841.0,108.0,907.4,949.0,1228.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.
