year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-08-02,Porto,Felgueiras,Santão,VENTUSELA (PINHEIRO),41.3095202,-8.1770057,NC,375.0,2010-08-02T16:00,29.1,33,11.1,28.8,0.0,0.0,0.0,0.0,0,1015.0,973.0,0,0,0,0,0.55,2.7,10.6,13.7,336,342,27.4,34.7,25.7,22.2,16.7,0.091,0.15,0.237,0.347,1,3600.0,650.2,560.3,89.9,852.2,650.2,873.2,716.0,617.0,99.0,852.2,716.0,961.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Vitis vinifera L.
2010,2010-07-28,Porto,Marco de Canaveses,Vila Boa de Quires,4 IRMAOS (BANHO E CARVALHOSA),41.2028475,-8.2047635,NC,275.0,2010-07-28T01:00,23.6,52,13.3,23.6,0.0,0.0,0.0,0.0,0,1014.9,983.4,0,0,0,0,0.04,1.38,7.0,9.5,102,81,13.0,22.7,26.1,21.2,16.7,0.103,0.161,0.248,0.352,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; Vitis vinifera L.; Quercus L.; Pinales; 
2010,2010-07-29,Guarda,Seia,São Martinho,S. MARTINHO (Junto ao Cemitério),40.4427712,-7.6706693,Desconhecida,511.0,2010-07-29T14:00,33.6,25,11.1,34.9,0.0,0.0,0.0,0.0,0,1014.1,958.3,3,0,0,11,0.75,3.87,8.8,11.2,325,327,27.7,38.5,27.4,22.4,16.9,0.093,0.153,0.238,0.347,1,3600.0,905.9,802.9,103.0,909.9,905.9,1170.8,932.0,826.0,106.0,909.9,932.0,1204.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitis vinifera L.; Magnoliopsida; Tracheophyta; Pinus pinaster Aiton; Olea europaea L.
2010,2010-07-05,Braga,Guimarães,Ponte,CHEIRA(PONTE) (Cheira),41.465193150000005,-8.330903297188009,NC,143.0,2010-07-05T16:00,34.3,41,19.3,36.8,0.0,0.0,0.0,0.0,0,1017.5,1001.5,0,0,0,0,0.63,3.18,13.9,17.8,339,342,23.8,34.8,25.6,20.0,15.1,0.119,0.208,0.295,0.369,1,3600.0,670.1,576.7,93.4,828.3,670.1,921.2,732.0,630.0,102.0,828.3,732.0,1006.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.
2010,2010-06-24,Porto,Vila Nova de Gaia,Pedroso,R. ALHEIRA DE AQUEM (Rampa da Alheira d'Aquem),41.064143,-8.5572235,NC,131.0,2010-06-24T21:00,19.7,76,15.3,20.9,0.0,0.0,0.0,0.0,0,1014.6,999.2,1,0,1,0,0.03,0.56,4.0,3.3,297,311,10.4,21.8,22.3,18.4,15.1,0.176,0.237,0.292,0.377,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta
2010,2010-07-23,Porto,Marco de Canaveses,Vila Boa do Bispo,Lamoso,41.1332787,-8.2097194,NC,208.0,2010-07-23T02:00,14.6,74,10.1,13.3,0.0,0.0,0.0,0.0,0,1018.6,993.8,0,0,0,0,0.02,0.42,9.2,16.6,59,56,18.7,16.9,22.7,21.2,17.1,0.108,0.172,0.262,0.359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Vitis vinifera L.; Quercus L.; Eucalyptus L'Hér.; Magnoliopsida; Acacia Mill.; 
2010,2010-07-28,Guarda,Seia,Santa Marinha,Junto a Santa Marinha,40.4511109,-7.664593,Desconhecida,506.0,2010-07-28T15:00,36.6,16,6.5,36.2,0.0,0.0,0.0,0.0,0,1015.7,960.8,0,0,0,0,0.72,5.17,9.0,11.0,307,308,24.1,43.2,29.0,23.3,17.5,0.076,0.172,0.262,0.358,1,3600.0,806.4,709.3,97.1,891.7,806.4,1055.0,855.0,752.0,103.0,891.7,855.0,1118.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Vitis vinifera L.; Tracheophyta; Pinus pinaster Aiton
2010,2010-07-28,Porto,Felgueiras,Vila Fria,RUA 25 ABRIL (JUGUEIROS),41.3869662,-8.241882,NC,192.0,2010-07-28T17:00,34.6,27,13.0,33.9,0.0,0.0,0.0,0.0,0,1015.0,993.6,0,0,0,0,0.52,3.99,11.4,14.6,288,290,27.0,37.3,28.4,22.3,17.4,0.094,0.152,0.241,0.348,1,3600.0,490.4,413.4,77.0,803.7,490.4,682.4,567.0,478.0,89.0,803.7,567.0,788.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Magnoliopsida; Eucalyptus L'Hér.
2010,2010-06-26,Porto,Gondomar,Foz do Sousa,Zebreiros,41.0887012,-8.5197249,NC,29.0,2010-06-26T17:00,25.0,66,18.2,24.7,0.0,0.0,0.0,0.0,0,1013.4,1010.0,0,0,0,0,0.38,1.07,23.5,31.3,331,336,37.1,29.8,23.8,19.7,16.0,0.119,0.187,0.244,0.343,1,3600.0,498.0,415.9,82.1,762.4,498.0,722.0,570.0,476.0,94.0,762.4,570.0,826.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-07-27,Faro,Alcoutim,Martim Longo,Barrada,37.439678,-7.7684167,Desconhecida,290.0,2010-07-27T15:00,32.6,34,14.5,33.3,0.0,0.0,0.0,0.0,0,1012.5,980.3,4,0,2,9,0.69,3.27,15.4,19.9,164,163,39.6,36.0,29.6,25.7,20.7,0.14,0.176,0.232,0.322,1,3600.0,774.3,658.4,115.9,813.5,774.3,1073.3,822.0,699.0,123.0,813.5,822.0,1139.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinea L.; Quercus rotundifolia Lam.; Magnoliopsida; Tracheophyta; Vitis vinifera L.; Quercus suber L.; Olea europaea L.; Pinus pinaster Aiton; 
