year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2002,2002-07-26,Bragança,Mirandela,Mirandela,Carreira de Tiro,41.47803215,-7.180141898960005,NC,236.0,2002-07-26T13:00,32.1,35,14.9,35.7,0.0,0.0,0.0,0.0,0,1013.9,987.5,1,0,1,0,0.71,3.09,3.8,5.0,107,111,19.8,34.2,25.4,22.2,17.3,0.168,0.164,0.213,0.308,1,3600.0,941.2,826.4,114.8,895.9,941.2,1223.0,943.0,828.0,115.0,895.9,943.0,1225.4,Tracheophyta; Magnoliopsida; Olea europaea L.; Pinus pinaster Aiton
2002,2002-03-07,Bragança,Freixo de Espada à Cinta,Freixo de Espada à Cinta,Penedo Durão,41.0568822,-6.8189961,NC,713.0,2002-03-07T15:00,15.7,44,3.4,10.8,0.0,0.0,0.0,0.0,2,1022.4,940.4,79,84,5,0,0.33,1.01,23.2,33.3,62,62,48.2,13.2,7.1,6.0,7.5,0.333,0.337,0.311,0.311,1,3600.0,507.1,381.5,125.6,692.1,507.1,766.0,553.0,416.0,137.0,692.1,553.0,835.3,Olea europaea L.; Magnoliopsida; Vitis vinifera L.; Pinus pinaster Aiton; Quercus suber L.
2002,2002-07-28,Bragança,Mirandela,Mirandela,Vale de Mabeiro,41.47803215,-7.180141898960005,NC,236.0,2002-07-28T14:00,33.6,30,13.6,35.0,0.0,0.0,0.0,0.0,0,1013.2,987.0,13,0,22,0,0.53,3.64,3.5,4.6,294,288,19.1,35.6,27.0,22.7,17.5,0.149,0.163,0.211,0.308,1,3600.0,651.9,505.2,146.7,576.8,651.9,1161.8,671.0,520.0,151.0,576.8,671.0,1195.9,Tracheophyta; Magnoliopsida; Olea europaea L.; Pinus pinaster Aiton
2002,2002-07-24,Bragança,Mirandela,Torre de Dona Chama,TORRE DE DONA CHAMA,41.6548185,-7.1276249,NC,338.0,2002-07-24T14:00,29.1,36,12.3,31.1,0.0,0.0,0.0,0.0,0,1022.1,983.9,9,0,0,30,0.67,2.6,6.6,8.1,338,339,23.8,31.1,23.0,21.2,16.3,0.206,0.157,0.207,0.306,1,3600.0,891.0,768.6,122.4,872.8,891.0,1167.1,917.0,791.0,126.0,872.8,917.0,1201.1,Magnoliopsida; Pinales; Tracheophyta; Olea europaea L.
2002,2002-07-23,Bragança,Bragança,Izeda,IZEDA,41.56905025,-6.723139819447702,NC,609.0,2002-07-23T19:00,24.4,45,11.8,23.5,0.0,0.0,0.0,0.0,0,1019.7,951.3,0,0,0,0,0.16,1.67,10.2,17.6,312,316,27.4,25.0,22.8,20.5,15.4,0.222,0.164,0.211,0.315,1,3600.0,92.6,52.7,39.9,362.2,92.6,193.0,151.0,86.0,65.0,362.2,151.0,314.6,Olea europaea L.; Tracheophyta; Vitis vinifera L.
2002,2002-07-29,Bragança,Vila Flor,Candoso,CANDOSO,41.279302900000005,-7.224821251044164,NC,709.0,2002-07-29T22:00,20.8,60,12.7,20.2,0.0,0.0,0.0,0.0,0,1018.6,938.6,5,0,0,18,0.05,0.98,10.1,20.8,325,330,29.5,24.6,27.4,21.9,15.8,0.111,0.151,0.177,0.291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Pinales; Olea europaea L.; Vitis vinifera L.
2002,2002-03-10,Bragança,Mirandela,Mirandela,Golfeiras,41.47803215,-7.180141898960005,NC,236.0,2002-03-10T17:00,16.4,57,7.9,14.7,0.0,0.0,0.0,0.0,3,1015.5,987.7,100,53,89,97,0.13,0.8,7.7,12.2,242,242,19.4,14.3,10.7,8.7,9.0,0.314,0.33,0.333,0.32,1,1181.27,130.7,26.6,104.1,99.4,130.7,371.2,172.0,35.0,137.0,99.4,172.0,488.6,Tracheophyta; Magnoliopsida; Olea europaea L.; Pinus pinaster Aiton
2002,2002-08-02,Bragança,Mirandela,Mirandela,Freixedinha,41.4696793,-7.1583009,NC,385.0,2002-08-02T22:00,20.0,57,11.3,19.6,0.0,0.0,0.0,0.0,0,1013.8,969.5,2,0,0,8,0.03,1.0,6.0,13.9,295,307,20.5,22.1,23.7,21.9,17.1,0.133,0.16,0.207,0.306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Magnoliopsida; Olea europaea L.
2002,2002-07-23,Bragança,Bragança,Izeda,IZEDA,41.56905025,-6.723139819447702,NC,609.0,2002-07-23T21:00,21.3,56,12.3,21.0,0.0,0.0,0.0,0.0,0,1021.2,952.0,0,0,0,1,0.03,1.1,6.6,17.5,319,328,19.1,22.3,22.8,20.5,15.4,0.221,0.164,0.211,0.315,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olea europaea L.; Tracheophyta; Vitis vinifera L.
2002,2002-08-02,Bragança,Mirandela,Mirandela,MIRANDELA,41.47803215,-7.180141898960005,NC,236.0,2002-08-02T23:00,19.8,63,12.6,19.9,0.0,0.0,0.0,0.0,0,1013.6,986.2,5,0,0,17,0.02,0.86,5.4,11.6,278,296,16.9,22.0,24.5,22.8,18.0,0.133,0.16,0.207,0.306,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Magnoliopsida; Olea europaea L.; Pinus pinaster Aiton
