year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-07-28,Santarém,Benavente,Samora Correia,E.N.119 CAMPO DE TIRO DE ALCOCHETE (SAMORA CORREIA),38.93424185,-8.868042906346707,NC,11.0,2010-07-28T15:00,36.7,28,15.4,38.9,0.0,0.0,0.0,0.0,0,1014.2,1013.0,0,0,0,0,0.72,4.41,9.0,10.5,265,266,20.5,39.1,30.2,25.2,21.0,0.231,0.292,0.338,0.402,1,3600.0,802.1,702.9,99.2,867.6,802.1,1074.7,849.0,744.0,105.0,867.6,849.0,1137.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quercus suber L.; Oryza sativa L.; Tracheophyta; Pinus pinaster Aiton; Quercus rotundifolia Lam.; Eucalyptus L'Hér.; Magnoliopsida; Pinus pinea L.; Olea europaea L.; Vitis vinifera L.; 
2010,2010-06-17,Lisboa,ODIVELAS,Pontinha,PAIA (Nobrijo),38.7670657,-9.1996189,Desconhecida,96.0,2010-06-17T15:00,21.3,53,11.5,19.7,0.0,0.0,0.0,0.0,0,1014.8,1003.6,0,0,0,0,0.52,1.18,24.9,30.5,326,327,41.0,25.3,20.4,18.6,16.5,0.179,0.228,0.286,0.349,1,3600.0,842.7,733.0,109.7,882.5,842.7,1100.7,891.0,775.0,116.0,882.5,891.0,1163.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinea L.; Olea europaea L.; Tracheophyta; Magnoliopsida; 
2010,2010-06-01,Aveiro,Espinho,Silvalde,Travessa do Calvário,40.9864615,-8.6176627,NC,77.0,2010-06-01T14:00,27.4,54,17.2,27.8,0.0,0.0,0.0,0.0,1,1016.5,1007.6,28,0,0,93,0.56,1.69,21.6,27.9,334,340,41.4,28.3,21.5,17.5,14.1,0.167,0.216,0.278,0.357,1,3600.0,742.9,483.6,259.3,540.2,742.9,1191.0,765.0,498.0,267.0,540.2,765.0,1226.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton; Acacia Mill.
2010,2010-07-26,Porto,Penafiel,Lagares,SERRA DE LAGARES (Serra),41.1150894,-8.3662611,Desconhecida,169.0,2010-07-26T10:00,28.2,34,10.6,26.4,0.0,0.0,0.0,0.0,0,1015.0,995.8,0,0,0,0,0.56,2.54,18.2,24.3,82,83,40.7,28.4,24.7,21.5,17.5,0.112,0.154,0.239,0.355,1,3600.0,747.3,644.4,102.8,844.5,747.3,1011.8,683.0,589.0,94.0,844.5,683.0,924.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Magnoliopsida; Tracheophyta
2010,2010-07-28,Porto,Felgueiras,Torrados,Rosso,41.3553907,-8.2397668,NC,303.0,2010-07-28T17:00,34.1,26,12.0,32.9,0.0,0.0,0.0,0.0,0,1015.2,981.7,0,0,0,0,0.52,3.94,12.3,16.1,291,294,29.5,36.6,27.6,21.7,16.8,0.097,0.151,0.238,0.347,1,3600.0,487.6,412.4,75.2,803.9,487.6,680.4,564.0,477.0,87.0,803.9,564.0,787.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Vitis vinifera L.; Eucalyptus L'Hér.; Magnoliopsida
2010,2010-07-26,Aveiro,Murtosa,Bunheiro,LAGOAS (Lagoa),40.76289455,-8.645509739039495,Desconhecida,5.0,2010-07-26T11:00,32.3,28,11.4,32.3,0.0,0.0,0.0,0.0,0,1014.1,1013.5,0,0,0,0,0.68,3.49,13.0,17.7,56,70,33.5,33.0,26.2,22.5,18.7,0.089,0.14,0.22,0.33,1,3600.0,865.3,757.4,107.9,877.7,865.3,1144.1,818.0,716.0,102.0,877.7,818.0,1081.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.; Oryza sativa L.; Magnoliopsida; 
2010,2010-07-28,Braga,Póvoa de Lanhoso,Ajude,PONTE(AJUDE) (Ponte),41.64171925,-8.298597123459675,NC,79.0,2010-07-28T14:00,36.2,25,12.8,37.9,0.0,0.0,0.0,0.0,0,1015.7,1006.9,0,0,0,0,0.78,4.54,9.4,11.2,270,270,25.9,38.5,27.5,22.3,17.6,0.097,0.157,0.247,0.351,1,3600.0,900.7,796.5,104.2,905.0,900.7,1167.4,925.0,818.0,107.0,905.0,925.0,1198.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Eucalyptus L'Hér.; Magnoliopsida; Tracheophyta; Vitis vinifera L.
2010,2010-07-28,Porto,Santo Tirso,Reguenga,LG DA TELHA (SANTO TIRSO),41.2755959,-8.4572825,NC,157.0,2010-07-28T14:00,34.6,27,12.8,36.0,0.0,0.0,0.0,0.0,0,1015.7,998.2,0,0,0,0,0.77,4.01,10.9,12.7,276,277,22.7,37.2,27.2,22.1,17.6,0.119,0.143,0.219,0.351,1,3600.0,899.7,796.5,103.2,902.6,899.7,1170.6,924.0,818.0,106.0,902.6,924.0,1202.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2010,2010-06-01,Setúbal,Sesimbra,Sesimbra (castelo),HERDADE APOSTIÇA - PEDRA NEGRA (Castelo),38.4749148,-9.1111472,NC,105.0,2010-06-01T15:00,26.3,56,16.8,28.3,0.0,0.0,0.0,0.0,1,1015.2,1003.1,29,0,0,97,0.58,1.52,14.1,18.4,328,332,31.7,35.7,23.6,19.2,16.1,0.048,0.125,0.167,0.255,1,3600.0,800.7,635.6,165.0,777.2,800.7,1088.1,849.0,674.0,175.0,777.2,849.0,1153.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinea L.; Magnoliopsida; Tracheophyta; Vitis vinifera L.; Pinus pinaster Aiton
2010,2010-04-12,Castelo Branco,Vila de Rei,Vila de Rei,Aveleira,39.6488958,-8.1838148,Natural,200.0,2010-04-12T18:00,18.3,63,11.0,17.9,0.4,0.4,0.0,0.0,51,1004.3,981.1,20,0,23,21,0.12,0.78,4.4,7.3,35,33,14.4,19.0,16.5,13.3,11.9,0.214,0.271,0.344,0.361,1,3600.0,134.9,81.5,53.4,388.5,134.9,285.6,197.0,119.0,78.0,388.5,197.0,417.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Eucalyptus L'Hér.; Magnoliopsida
2010,2010-07-28,Aveiro,Vale de Cambra,São Pedro de Castelões,Sr ª da Saúde,40.8390621,-8.402303678879736,NC,216.0,2010-07-28T15:00,35.3,28,14.0,36.4,0.0,0.0,0.0,0.0,0,1015.8,991.8,0,0,0,0,0.74,4.13,12.9,15.6,288,289,31.3,39.3,28.4,22.7,18.0,0.096,0.145,0.228,0.343,1,3600.0,803.1,705.7,97.3,883.5,803.1,1059.6,850.0,747.0,103.0,883.5,850.0,1121.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.
2010,2010-06-18,Lisboa,Vila Franca de Xira,Vialonga,QUINTANILHO - QTA DAS MADURAS (Quintanilho),38.8735511,-9.0785504,NC,60.0,2010-06-18T15:00,20.9,54,11.2,19.4,0.0,0.0,0.0,0.0,0,1017.6,1010.5,17,19,0,0,0.51,1.14,23.3,30.7,308,310,46.8,26.9,21.0,19.2,16.7,0.124,0.218,0.291,0.359,1,3600.0,829.5,681.0,148.5,820.3,829.5,1099.9,877.0,720.0,157.0,820.3,877.0,1162.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinus pinea L.; Olea europaea L.; Pinus pinaster Aiton; Pinales; 
2010,2010-04-12,Porto,Gondomar,Gondomar (são Cosme),RUA JOSE PASSO (GONDOMAR),41.13527305,-8.534103623752394,NC,121.0,2010-04-12T18:00,18.2,49,7.2,16.5,0.0,0.0,0.0,0.0,2,1005.3,991.2,75,0,85,81,0.15,1.08,7.1,16.3,75,84,20.5,17.4,15.1,12.6,11.2,0.324,0.343,0.385,0.413,1,3600.0,147.0,81.1,65.9,380.0,147.0,290.7,212.0,117.0,95.0,380.0,212.0,419.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.
2010,2010-07-26,Porto,Marco de Canaveses,Vila Boa de Quires,RUA DO PATRIMONIO (BANHO E CARVALHOSA),41.2028475,-8.2047635,NC,275.0,2010-07-26T11:00,28.6,33,10.7,27.7,0.0,0.0,0.0,0.0,0,1015.6,984.6,0,0,0,0,0.65,2.62,17.4,23.5,84,84,45.4,29.2,23.7,20.7,16.5,0.105,0.165,0.252,0.354,1,3600.0,873.8,766.0,107.8,888.1,873.8,1143.5,827.0,725.0,102.0,888.1,827.0,1082.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; Vitis vinifera L.; Quercus L.; Pinales; 
2010,2010-06-26,Guarda,Sabugal,Vilar Maior,arrifana do coa (Arrifana),40.474267,-6.938772,Natural,768.0,2010-06-26T16:00,25.8,50,14.6,26.3,0.0,0.0,0.0,0.0,1,1013.6,929.1,31,2,21,55,0.4,1.67,7.6,10.2,275,278,20.2,27.0,21.3,16.8,12.5,0.186,0.21,0.274,0.338,1,3600.0,489.1,327.9,161.2,479.1,489.1,905.7,537.0,360.0,177.0,479.1,537.0,994.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Quercus rotundifolia Lam.; Quercus L.; Quercus suber L.; Pinus pinaster Aiton; Pinales; 
2010,2010-04-12,Braga,Fafe,Quinchães,OUTEIRO (QUINCHÃES) (Casa do Outeiro Alto),41.45156195,-8.14628494042217,Desconhecida,413.0,2010-04-12T19:00,15.3,46,3.6,12.2,0.0,0.0,0.0,0.0,3,1005.6,957.8,85,0,93,96,0.09,0.95,10.3,16.3,102,104,19.1,14.0,12.9,10.2,8.8,0.321,0.345,0.385,0.419,1,0.0,6.1,0.9,5.3,9.8,4.9,21.8,43.0,6.0,37.0,42.5,43.0,153.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinales; Vitis vinifera L.
2010,2010-07-26,Lisboa,Loures,Loures,Montemor,38.823416,-9.2043282,Desconhecida,338.0,2010-07-26T10:00,30.1,23,6.7,27.7,0.0,0.0,0.0,0.0,0,1012.4,974.7,0,0,0,0,0.59,3.28,15.2,20.0,76,76,38.9,29.7,23.9,21.3,17.9,0.09,0.168,0.241,0.338,1,3600.0,751.7,645.1,106.6,844.3,751.7,1013.1,684.0,587.0,97.0,844.3,684.0,921.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.
