year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-08-26,Lisboa,Sintra,Algueirão-Mem Martins,TAPADA DAS MERCES (Casal da Tapada),38.7999099,-9.3397834,Desconhecida,166.0,2010-08-26T23:00,19.8,91,18.4,21.1,0.0,0.0,0.0,0.0,0,1018.1,998.6,11,12,0,0,0.0,0.2,12.5,21.1,327,327,21.2,21.6,24.3,22.3,20.0,0.122,0.164,0.225,0.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinales; 
2010,2010-08-19,Porto,Paredes,Cete,Coelho,41.1782871,-8.3649391,Desconhecida,151.0,2010-08-19T13:00,26.2,50,15.0,28.2,0.0,0.0,0.0,0.0,0,1014.4,997.1,9,0,4,21,0.61,1.69,10.6,12.8,305,308,30.2,31.8,24.1,23.7,19.6,0.121,0.134,0.182,0.337,1,3600.0,887.8,781.9,105.9,893.0,887.8,1169.3,889.0,783.0,106.0,893.0,889.0,1171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.
2010,2010-08-13,Porto,Vila Nova de Gaia,Grijó,E.N.1 (PEDROSO),41.030392250000006,-8.583434430828127,NC,110.0,2010-08-13T09:00,23.5,45,10.9,21.6,0.0,0.0,0.0,0.0,0,1017.1,1004.3,0,0,0,0,0.35,1.6,15.1,19.8,50,53,32.0,25.0,25.0,24.3,19.6,0.089,0.117,0.172,0.314,1,3600.0,544.6,449.1,95.4,765.9,544.6,781.4,468.0,386.0,82.0,765.9,468.0,671.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.
2010,2010-08-13,Aveiro,Vale de Cambra,Macieira de Cambra,Lugar da Amarela,40.8480592,-8.3880687,Desconhecida,278.0,2010-08-13T14:00,29.3,27,8.4,28.8,0.0,0.0,0.0,0.0,0,1014.7,983.4,0,0,0,0,0.7,2.98,14.1,17.8,4,8,35.6,34.2,25.8,24.3,19.3,0.098,0.139,0.211,0.334,1,3600.0,876.0,773.0,102.9,908.5,876.0,1133.9,902.0,796.0,106.0,908.5,902.0,1167.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.
2010,2010-08-19,Faro,Silves,Algoz,Algoz,37.1650191,-8.2505661,Desconhecida,77.0,2010-08-19T14:00,31.0,37,14.4,33.2,0.0,0.0,0.0,0.0,0,1013.4,1004.7,0,0,0,0,0.68,2.85,8.9,10.9,291,297,27.0,37.9,28.0,26.8,22.6,0.102,0.14,0.175,0.271,1,3600.0,862.1,748.8,113.3,871.5,862.1,1147.5,890.0,773.0,117.0,871.5,890.0,1184.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Olea europaea L.; Tracheophyta; Pinales; Quercus suber L.; Vitis vinifera L.; Ceratonia siliqua L.; ; Pinus pinea L.
2010,2010-08-09,Porto,Gondomar,Lomba,MONTE MEDA (Baguim do Monte),41.0617409,-8.4108172,NC,76.0,2010-08-09T09:00,28.8,49,17.0,29.8,0.0,0.0,0.0,0.0,1,1016.3,1007.6,26,0,8,69,0.33,2.03,10.1,11.6,354,5,18.4,28.8,26.8,24.4,19.3,0.109,0.141,0.212,0.343,1,3600.0,459.9,327.9,132.1,548.4,459.9,795.6,397.0,283.0,114.0,548.4,397.0,686.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Vitis vinifera L.; Pinus pinaster Aiton; Tracheophyta; 
2010,2010-08-05,Porto,Penafiel,Duas Igrejas,Salgueiros,41.1864654,-8.2690378,Desconhecida,403.0,2010-08-05T16:00,29.9,25,8.0,28.8,0.0,0.0,0.0,0.0,0,1012.5,967.7,0,0,0,0,0.56,3.14,10.5,13.3,356,2,27.0,35.0,25.5,22.2,16.9,0.09,0.147,0.231,0.344,1,3600.0,646.4,560.2,86.1,861.6,646.4,864.3,713.0,618.0,95.0,861.6,713.0,953.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-08-09,Lisboa,Loures,Loures,Mealhada,38.8242042,-9.1633755,Desconhecida,28.0,2010-08-09T18:00,30.8,46,17.7,32.2,0.0,0.0,0.0,0.0,0,1013.4,1010.2,0,0,0,0,0.29,2.41,9.1,12.0,288,291,23.8,34.0,28.9,24.1,20.3,0.137,0.163,0.225,0.341,1,3600.0,253.0,197.2,55.8,644.3,253.0,407.2,331.0,258.0,73.0,644.3,331.0,532.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta
2010,2010-08-07,Porto,Marco de Canaveses,Soalhães,Miraz,41.1603957,-8.0979057,NC,397.0,2010-08-07T17:00,33.8,22,9.0,32.2,0.0,0.0,0.0,0.0,0,1014.4,970.7,0,0,0,0,0.46,4.11,8.7,11.0,300,302,19.8,36.5,26.4,22.4,17.2,0.095,0.147,0.23,0.343,1,3600.0,459.2,388.2,71.0,800.7,459.2,644.8,537.0,454.0,83.0,800.7,537.0,754.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Tracheophyta; Quercus L.; Eucalyptus L'Hér.; Pinus pinaster Aiton; Vitis vinifera L.; Castanea sativa Mill.; Pinales; 
2010,2010-08-13,Aveiro,Albergaria-a-Velha,Branca,Albergaria a Nova,40.743211,-8.4902351,Desconhecida,155.0,2010-08-13T14:00,30.1,26,8.6,29.6,0.0,0.0,0.0,0.0,0,1014.7,997.2,0,0,0,0,0.72,3.15,14.1,17.8,4,8,35.6,36.6,25.8,23.9,19.3,0.065,0.088,0.126,0.248,1,3600.0,875.9,773.0,102.9,907.5,875.9,1135.0,902.0,796.0,106.0,907.5,902.0,1168.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta
2010,2010-08-09,Lisboa,Cadaval,Lamas,Charco,39.2125463,-9.072057,Desconhecida,134.0,2010-08-09T19:00,31.6,38,15.8,31.7,0.0,0.0,0.0,0.0,0,1013.2,998.1,0,0,0,0,0.22,2.86,12.8,20.2,350,357,25.9,35.2,30.6,24.7,20.3,0.085,0.157,0.219,0.308,1,3600.0,76.2,51.2,25.0,460.1,76.2,148.0,143.0,96.0,47.0,460.1,143.0,277.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Magnoliopsida; Tracheophyta; Pinales; Vitis vinifera L.; Olea europaea L.; Pinus pinaster Aiton; Castanea sativa Mill.; 
2010,2010-08-10,Aveiro,Ovar,Maceda,Morão (ESMORIZ),40.9308345,-8.6177498,Desconhecida,29.0,2010-08-10T12:00,32.5,33,14.1,33.3,0.0,0.0,0.0,0.0,0,1017.7,1014.4,0,0,0,0,0.72,3.27,15.0,16.9,312,320,25.9,37.5,28.3,24.5,19.7,0.098,0.107,0.143,0.297,1,3600.0,890.4,782.5,108.0,877.2,890.4,1187.4,866.0,761.0,105.0,877.2,866.0,1154.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida; Pinus pinaster Aiton
2010,2010-08-05,Coimbra,Soure,Samuel,coles de samuel (Coles),40.087242450000005,-8.70880793703894,Desconhecida,131.0,2010-08-05T14:00,28.5,39,13.3,27.6,0.0,0.0,0.0,0.0,0,1012.7,997.8,0,0,0,0,0.7,2.35,24.5,32.1,336,340,45.4,35.2,24.5,22.0,18.5,0.047,0.06,0.09,0.209,1,3600.0,893.1,785.1,108.0,896.5,893.1,1163.9,918.0,807.0,111.0,896.5,918.0,1196.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eucalyptus L'Hér.; Magnoliopsida; Tracheophyta; Pinus pinaster Aiton
2010,2010-08-31,Aveiro,Oliveira de Azeméis,Pinheiro da Bemposta,Lugar da igreja (Cimo do Lugar),40.7845673,-8.4822234,Desconhecida,175.0,2010-08-31T20:00,25.0,53,14.7,26.0,0.0,0.0,0.0,0.0,0,1008.4,988.4,5,0,9,0,0.02,1.49,3.8,4.1,221,218,13.7,28.1,28.1,23.5,20.5,0.094,0.126,0.179,0.304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.
2010,2010-08-13,Porto,Baião,Campelo,L.FRIEIRA (Laceiras),41.16536145,-8.037270901747142,Desconhecida,613.0,2010-08-13T09:00,19.1,49,8.2,16.0,0.0,0.0,0.0,0.0,0,1018.2,948.2,0,0,0,0,0.31,1.12,17.9,24.7,68,69,45.7,22.4,23.3,22.3,17.0,0.11,0.138,0.204,0.344,1,3600.0,559.2,464.0,95.1,783.3,559.2,789.4,482.0,400.0,82.0,783.3,482.0,680.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Pinus pinaster Aiton; Magnoliopsida; Eucalyptus L'Hér.; Pinales; Quercus L.; Vitis vinifera L.; 
