year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation2010,2010-02-14,Porto,Vila Nova de Gaia,Oliveira do Douro,Monte da Virgem,41.11258085,-8.597501604999291,NC,206.0,2010-02-14T17:00,8.1,49,-2.0,3.8,0.0,0.0.1,0.0.2,0.0.3,3,1004.1,979.3,85,0,92,100,0.11,0.55,12.6,21.6,87,93,31.7,7.4,5.6,8.5,11.5,0.371,0.382,0.389,0.411,1,3600.0,128.9,47.4,81.6,253.2,128.9.1,262.6,185.0,68.0,117.0,253.2.1,185.0.1,376.8,scientificNames
2010,2010-07-28,Braga,Barcelos,Galegos (São Martinho),C. MONTE(GALEGOS S. MARTINHO) (BALUGÃES),41.557329,-8.5630806,NC,54.0,2010-07-28T14:00,35.0,28,13.7,37.0,0.0,0.0,0.0,0.0,0,1015.8,1009.7,0,0,0,0,0.76,4.05,9.3,9.8,286,278,22.3,38.6,27.7,22.5,18.0,0.095,0.151,0.237,0.346,1,3600.0,897.9,792.7,105.2,899.8,897.9,1168.6,922.0,814.0,108.0,899.8,922.0,1199.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Vitis vinifera L.; Pinus pinaster Aiton; Quercus L.; Eucalyptus L'Hér.
2010,2010-04-28,Braga,Celorico de Basto,Arnóia,l. (ARNÓIA) (ARNOIA),41.3728475,-8.0107928,NC,344.0,2010-04-28T20:00,20.2,76,15.7,20.8,0.0,0.0,0.0,0.0,2,1015.2,975.5,52,0,38,98,0.04,0.58,8.8,10.2,282,293,13.3,19.0,18.2,13.3,9.8,0.31,0.342,0.37,0.407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Tracheophyta; Magnoliopsida; Vitis vinifera L.
2010,2010-07-06,Castelo Branco,Covilhã,Dominguizo,"Dominguizo - Quinta de S. Tiago, EM 513",40.2107398,-7.5271724,Desconhecida,470.0,2010-07-06T17:00,36.8,22,11.8,37.1,0.0,0.0,0.0,0.0,0,1014.5,963.5,2,0,1,4,0.38,4.83,1.8,2.3,143,141,19.4,40.1,29.6,21.9,15.7,0.093,0.196,0.259,0.371,1,3600.0,429.6,348.9,80.7,656.9,429.6,702.7,495.0,402.0,93.0,656.9,495.0,809.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Tracheophyta; Olea europaea L.; Vitis vinifera L.; Magnoliopsida
2010,2010-08-06,Braga,Fafe,São Gens,CERCA (S. GENS) M4 (Cerca),41.4468161,-8.13452635762129,NC,429.0,2010-08-06T16:00,31.4,19,5.3,30.0,0.0,0.0,0.0,0.0,0,1013.0,965.6,0,0,0,0,0.57,3.72,8.7,11.5,73,76,24.8,35.1,25.7,22.3,16.9,0.094,0.144,0.224,0.341,1,3600.0,647.2,562.9,84.3,869.8,647.2,860.4,714.0,621.0,93.0,869.8,714.0,949.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Magnoliopsida; Pinales
2010,2010-08-06,Porto,Felgueiras,Sendim,CODESSAIS (Codeçais),41.38367325,-8.1645395125,NC,473.0,2010-08-06T14:00,30.3,23,6.7,30.0,0.0,0.0,0.0,0.0,0,1013.6,961.3,0,0,0,0,0.72,3.33,10.6,14.2,80,81,34.9,34.0,24.9,22.1,16.7,0.096,0.145,0.229,0.343,1,3600.0,893.9,793.9,100.1,920.5,893.9,1146.7,920.0,817.0,103.0,920.5,920.0,1180.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vitis vinifera L.; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta; Magnoliopsida
2010,2010-08-06,Aveiro,Santa Maria da Feira,Sanguedo,Rua da Boavista (Rua da Fonte da Ribeira),41.0083552,-8.5188259,Desconhecida,158.0,2010-08-06T16:00,33.4,22,8.6,32.2,0.0,0.0,0.0,0.0,0,1011.9,994.3,0,0,0,0,0.61,4.02,12.0,14.8,353,357,26.6,37.6,27.3,23.4,18.7,0.103,0.117,0.167,0.317,1,3600.0,643.0,557.7,85.2,856.0,643.0,866.3,709.0,615.0,94.0,856.0,709.0,955.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.
2010,2010-07-28,Porto,Gondomar,Jovim,R ESTRADA D.MiGUEL (Estrada de Dom Miguel),41.1532801,-8.516973,NC,168.0,2010-07-28T20:00,27.1,53,16.8,28.6,0.0,0.0,0.0,0.0,0,1015.4,996.2,0,0,0,0,0.06,1.67,6.0,8.2,295,319,13.7,30.2,28.3,22.3,17.6,0.104,0.146,0.226,0.35,0,1526.75,0.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,16.0,178.0,36.0,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-07-25,Porto,Vila Nova de Gaia,Pedroso,R. MONTE (Rampa da Senhora do Monte),41.064143,-8.5572235,NC,131.0,2010-07-25T15:00,33.2,26,10.9,34.0,0.0,0.0,0.0,0.0,0,1015.5,1000.8,0,0,0,0,0.69,3.79,9.0,10.9,2,9,23.8,35.0,25.0,21.2,17.6,0.118,0.156,0.241,0.359,1,3600.0,810.6,713.1,97.4,887.3,810.6,1065.5,857.0,754.0,103.0,887.3,857.0,1126.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta
2010,2010-08-02,Aveiro,Ovar,Esmoriz,Rua Estrada Nova (Rua Nova),40.9647432,-8.6214134,Desconhecida,62.0,2010-08-02T02:00,18.3,79,14.6,16.2,0.0,0.0,0.0,0.0,0,1015.5,1008.2,0,0,0,0,0.05,0.44,24.9,37.1,346,348,41.0,21.1,26.5,23.8,18.9,0.089,0.121,0.186,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida
2010,2010-02-02,Vila Real,Montalegre,Venda Nova,Pai Afonso,41.6730933,-7.9584961,NC,732.0,2010-02-02T00:00,-1.6,84,-3.9,-5.5,0.0,0.0,0.0,0.0,1,1024.7,935.3,28,0,0,92,0.0,0.09,8.6,11.3,92,107,19.4,0.7,3.8,6.2,9.1,0.378,0.384,0.393,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinales; Pinus pinaster Aiton
2010,2010-08-06,Aveiro,Santa Maria da Feira,Sanfins,Carvalhosa,40.9264836,-8.5254016,Desconhecida,169.0,2010-08-06T18:00,30.5,32,12.0,29.1,0.0,0.0,0.0,0.0,0,1011.8,992.8,0,0,0,0,0.36,2.97,14.4,21.5,347,351,30.2,33.8,27.6,23.6,18.8,0.106,0.14,0.21,0.341,1,3600.0,273.7,218.8,54.9,702.2,273.7,414.3,354.0,283.0,71.0,702.2,354.0,535.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Magnoliopsida; Pinales; Pinus pinaster Aiton; Eucalyptus L'Hér.
2010,2010-07-25,Braga,Póvoa de Lanhoso,Ajude,CAMPELINHOS (AJUDE) (Campelinhos),41.64171925,-8.298597123459675,NC,79.0,2010-07-25T16:00,33.7,30,13.6,34.6,0.0,0.0,0.0,0.0,0,1015.2,1006.3,0,0,0,0,0.6,3.67,8.9,11.3,328,333,21.2,36.1,25.7,21.4,17.4,0.1,0.163,0.254,0.354,1,3600.0,668.8,579.3,89.4,857.0,668.8,896.2,733.0,635.0,98.0,857.0,733.0,982.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pinus pinaster Aiton; Eucalyptus L'Hér.; Magnoliopsida; Tracheophyta; Vitis vinifera L.
2010,2010-08-01,Braga,Barcelos,Creixomil,IGREJA (CREIXOMIL) (Igreja),41.5389445,-8.672529963721548,NC,74.0,2010-08-01T23:00,19.7,67,13.4,17.0,0.0,0.0,0.0,0.0,0,1015.9,1007.2,0,0,0,0,0.09,0.76,25.9,39.7,346,352,45.4,22.7,25.9,23.0,18.1,0.101,0.149,0.232,0.344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracheophyta; Vitis vinifera L.; Eucalyptus L'Hér.; Pinus pinaster Aiton
2010,2010-05-06,Leiria,Nazaré,Nazaré,CASAL MATOS/SERRA DE BAIXO (Casal Ameixoeira),39.612089,-9.058583215115968,Desconhecida,116.0,2010-05-06T17:00,16.4,62,9.2,13.7,0.0,0.0,0.0,0.0,0,1008.7,995.0,0,0,0,0,0.28,0.7,17.0,20.9,324,324,35.3,21.6,17.4,15.7,13.8,0.092,0.169,0.212,0.271,1,3600.0,440.7,359.3,81.4,760.4,440.7,635.4,520.0,424.0,96.0,760.4,520.0,749.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta
