year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2003,2003-07-05,Leiria,Bombarral,Roliça,Delgada,39.2984312,-9.157277,NC,45.0,2003-07-05T17:00,20.2,66,13.8,17.6,0.0,0.0,0.0,0.0,0,1016.7,1011.4,14,15,0,0,0.33,0.79,27.1,34.1,338,338,47.5,25.7,21.6,20.0,17.8,0.072,0.084,0.143,0.235,1,3600.0,504.3,412.7,91.6,749.9,504.3,728.1,578.0,473.0,105.0,749.9,578.0,834.5,Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.; Vitis vinifera L.; Pinales; Pinus pinaster Aiton; 
2003,2003-07-07,Lisboa,Alenquer,Aldeia Galega da Merceana,CORUJEIRA,39.09544935,-9.129667052166312,NC,133.0,2003-07-07T20:00,20.3,74,15.6,19.8,0.0,0.0,0.0,0.0,0,1018.5,1002.9,0,0,0,0,0.07,0.61,16.8,25.4,337,339,32.4,26.3,25.4,21.4,18.4,0.083,0.174,0.253,0.348,1,2168.98,0.8,0.4,0.3,5.1,0.6,1.7,56.0,32.0,24.0,249.7,56.0,121.5,Vitis vinifera L.; Tracheophyta; Magnoliopsida
2003,2003-10-06,Santarém,Tomar,Serra,Barreiras,39.5997966,-8.3005954,NC,318.0,2003-10-06T14:00,20.0,40,6.1,18.1,0.0,0.0,0.0,0.0,0,1016.5,979.7,0,0,0,0,0.44,1.4,12.4,15.8,60,60,29.2,22.2,18.3,21.1,22.9,0.304,0.338,0.21,0.316,1,3600.0,665.8,582.2,83.6,909.5,665.8,876.3,701.0,613.0,88.0,909.5,701.0,922.6,Olea europaea L.; Magnoliopsida; Tracheophyta; Quercus L.; Pinus pinaster Aiton; ; Eucalyptus L'Hér.
2003,2003-07-07,Lisboa,Loures,Bucelas,Bemposta,38.9114096,-9.1296285,NC,114.0,2003-07-07T16:00,28.5,42,14.2,28.5,0.0,0.0,0.0,0.0,0,1018.3,1005.3,0,0,0,0,0.59,2.27,17.3,21.4,329,331,32.4,34.6,24.0,20.8,18.1,0.104,0.188,0.264,0.36,1,3600.0,702.3,603.6,98.8,854.9,702.3,934.1,768.0,660.0,108.0,854.9,768.0,1021.5,Magnoliopsida; Tracheophyta; Olea europaea L.; Pinus pinea L.; Pinus pinaster Aiton; Eucalyptus L'Hér.; Vitis vinifera L.; 
2003,2003-10-07,Santarém,Santarém,Casével,Vila Nova,39.3876909,-8.6131666,NC,59.0,2003-10-07T17:00,22.6,51,11.9,21.9,0.0,0.0,0.0,0.0,0,1021.2,1014.3,0,0,0,0,0.19,1.35,9.0,16.2,355,1,22.0,22.1,19.6,21.1,22.6,0.257,0.3,0.207,0.315,1,3600.0,181.2,138.0,43.2,661.7,181.2,285.6,260.0,198.0,62.0,661.7,260.0,409.8,Olea europaea L.; Magnoliopsida
2003,2003-07-05,Setúbal,Alcochete,Alcochete,Passil,38.7099979,-8.896767,NC,12.0,2003-07-05T18:00,23.0,50,12.0,20.2,0.0,0.0,0.0,0.0,0,1015.7,1014.3,0,0,0,0,0.33,1.41,23.7,32.4,330,331,45.7,28.0,23.3,21.0,18.3,0.069,0.061,0.106,0.205,1,3600.0,326.5,258.3,68.2,702.0,326.5,486.8,407.0,322.0,85.0,702.0,407.0,606.9,Quercus suber L.; Tracheophyta; Magnoliopsida
2003,2003-05-29,Santarém,Coruche,Coruche,Foros de Valverde,38.9362945,-8.4873305,NC,37.0,2003-05-29T15:00,34.6,17,6.4,34.0,0.0,0.0,0.0,0.0,1,1008.2,1004.1,47,0,28,100,0.68,4.53,8.7,11.0,163,161,22.3,39.7,25.5,20.3,15.5,0.049,0.105,0.169,0.202,1,3600.0,767.2,597.8,169.4,740.0,767.2,1075.8,815.0,635.0,180.0,740.0,815.0,1142.8,Pinus pinea L.; Tracheophyta; Pinus pinaster Aiton; Quercus suber L.; Olea europaea L.
2003,2003-06-08,Lisboa,Loures,Lousa,Casais do Forno,38.8666199,-9.221234,NC,117.0,2003-06-08T09:00,20.1,58,11.7,17.5,0.0,0.0,0.0,0.0,0,1017.5,1003.7,14,0,0,48,0.33,0.98,21.3,27.0,355,357,36.7,22.1,20.8,19.7,16.0,0.102,0.204,0.29,0.362,1,3600.0,611.9,495.9,116.0,745.0,611.9,883.8,538.0,436.0,102.0,745.0,538.0,777.1,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Pinales; ; Pinus pinea L.
2003,2003-06-14,Santarém,Rio Maior,Outeiro da Cortiçada,Casais da Brejoeira,39.3306482,-8.8285076,NC,49.0,2003-06-14T17:00,26.7,46,14.1,25.5,0.0,0.0,0.0,0.0,0,1018.2,1012.5,10,0,0,35,0.45,1.89,17.8,22.9,249,248,41.0,31.2,26.0,21.0,16.2,0.109,0.191,0.275,0.361,1,3600.0,496.9,383.9,112.9,714.0,496.9,713.0,572.0,442.0,130.0,714.0,572.0,820.8,Magnoliopsida; Eucalyptus L'Hér.; Vitis vinifera L.; Tracheophyta; Olea europaea L.; Pinus pinaster Aiton; Quercus suber L.; 
2003,2003-07-07,Lisboa,Torres Vedras,Matacães,Quinta do Juncal,39.0927265,-9.2542944,NC,32.0,2003-07-07T00:00,17.4,92,16.1,17.3,0.0,0.0,0.0,0.0,0,1018.8,1015.0,1,1,0,0,0.0,0.16,15.1,24.1,348,351,29.9,18.8,22.2,20.8,18.3,0.107,0.182,0.259,0.354,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Vitis vinifera L.; Eucalyptus L'Hér.; Magnoliopsida; Pinus pinaster Aiton; Olea europaea L.; 
