latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
40.52724,-7.754242,423.0,2015-04-29T12:00,14.6,62,7.5,13.3,0.0,0.0,0.0,0.0,3,1022.0,972.2,86,93,0,9,0.36,0.62,9.8,12.1,287,287,27.7,17.1,12.8,12.7,11.0,0.358,0.368,0.315,0.37,1,3600.0,690.0,434.0,256.0,497.5,690.0,1177.4,705.9,444.0,261.9,497.5,705.9,1204.6
40.52724,-7.754242,423.0,2015-04-30T12:00,17.1,67,10.9,17.4,0.0,0.0,0.0,0.0,2,1021.7,972.3,77,52,0,100,0.44,0.65,10.2,12.9,260,257,28.1,17.7,13.4,12.7,11.1,0.347,0.358,0.317,0.37,1,3600.0,817.0,545.0,272.0,622.9,817.0,1180.1,835.7,557.5,278.2,622.9,835.7,1207.2
40.52724,-7.754242,423.0,2015-05-01T12:00,13.9,92,12.7,12.7,0.3,0.3,0.0,0.0,51,1019.2,969.4,100,100,65,98,0.09,0.12,13.9,20.2,239,239,31.0,14.0,13.8,12.8,11.1,0.364,0.35,0.317,0.37,1,0.0,160.0,23.0,137.0,26.2,160.0,1182.7,163.6,23.5,140.1,26.2,163.6,1209.7
40.52724,-7.754242,423.0,2015-05-02T12:00,20.3,61,12.5,20.8,0.0,0.0,0.0,0.0,1,1014.1,965.6,34,4,1,100,0.5,0.94,13.4,17.6,211,208,34.6,20.1,14.8,12.9,11.1,0.365,0.356,0.318,0.37,1,3600.0,853.0,611.0,242.0,694.6,853.0,1185.3,872.3,624.8,247.5,694.6,872.3,1212.1
40.52724,-7.754242,423.0,2015-05-03T12:00,15.2,91,13.8,14.9,0.7,0.7,0.0,0.0,53,1012.8,963.5,100,100,98,100,0.12,0.15,10.9,18.0,174,181,38.9,15.2,14.6,13.1,11.2,0.403,0.357,0.318,0.369,1,0.0,204.0,2.0,202.0,2.3,204.0,1187.8,208.6,2.0,206.5,2.3,208.6,1214.5
40.52724,-7.754242,423.0,2015-05-04T12:00,15.4,94,14.4,13.4,0.9,0.9,0.0,0.0,53,1002.5,953.8,100,100,86,0,0.12,0.11,23.9,38.6,173,176,65.5,14.8,14.0,13.2,11.2,0.43,0.423,0.328,0.369,1,371.58,255.0,64.0,191.0,72.4,255.0,1190.2,260.7,65.4,195.3,72.4,260.7,1216.8
40.52724,-7.754242,423.0,2015-05-05T12:00,13.4,62,6.2,10.5,0.0,0.0,0.0,0.0,3,1017.1,967.3,100,82,70,0,0.29,0.59,13.8,18.6,261,261,31.7,15.4,13.2,13.2,11.2,0.405,0.406,0.344,0.369,1,3600.0,558.0,246.0,312.0,277.5,558.0,1192.5,570.4,251.5,318.9,277.5,570.4,1219.1
40.52724,-7.754242,423.0,2015-05-06T12:00,15.3,55,6.4,16.5,0.0,0.0,0.0,0.0,1,1020.0,970.4,33,4,0,97,0.52,0.78,2.7,3.3,203,193,16.6,18.2,13.0,13.0,11.3,0.379,0.389,0.347,0.369,1,3600.0,929.0,790.0,139.0,889.2,929.0,1194.8,949.6,807.5,142.1,889.2,949.6,1221.2
40.52724,-7.754242,423.0,2015-05-07T12:00,20.8,46,8.8,20.5,0.0,0.0,0.0,0.0,0,1014.1,965.7,0,0,0,0,0.57,1.32,14.2,19.2,187,186,36.7,20.1,14.5,13.1,11.3,0.356,0.373,0.348,0.369,1,3600.0,931.0,824.0,107.0,925.3,931.0,1197.0,951.5,842.1,109.4,925.3,951.5,1223.3
40.52724,-7.754242,423.0,2015-05-08T12:00,16.9,69,11.2,15.5,0.0,0.0,0.0,0.0,3,1022.7,973.2,90,100,0,0,0.26,0.6,12.7,16.4,245,244,29.2,17.4,15.2,13.3,11.4,0.382,0.367,0.348,0.368,1,1830.09,423.0,108.0,315.0,121.0,423.0,1199.1,432.3,110.4,321.9,121.0,432.3,1225.4
