latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
37.926186,-8.335571,53.0,2015-04-29T12:00,19.1,57,10.3,18.5,0.0,0.0,0.0,0.0,3,1022.8,1016.5,100,96,3,91,0.44,0.95,12.3,15.6,320,320,32.4,20.7,15.9,15.8,14.0,0.207,0.228,0.179,0.199,1,3600.0,748.0,429.0,319.0,482.8,748.0,1199.1,766.4,439.6,326.9,482.8,766.4,1228.6
37.926186,-8.335571,53.0,2015-04-30T12:00,20.5,62,12.9,22.8,0.0,0.0,0.0,0.0,1,1022.1,1015.8,30,0,0,100,0.54,0.92,5.5,6.5,337,341,20.2,23.2,16.7,15.8,14.0,0.192,0.221,0.179,0.198,1,3600.0,896.0,762.0,134.0,855.5,896.0,1201.5,918.0,780.7,137.3,855.5,918.0,1230.9
37.926186,-8.335571,53.0,2015-05-01T12:00,21.4,61,13.6,23.4,0.0,0.0,0.0,0.0,0,1019.7,1013.5,5,0,0,18,0.52,0.99,6.2,7.5,306,305,20.9,23.7,17.1,15.9,14.1,0.176,0.214,0.179,0.198,1,3600.0,839.0,667.0,172.0,747.0,839.0,1203.8,859.4,683.2,176.2,747.0,859.4,1233.1
37.926186,-8.335571,53.0,2015-05-02T12:00,23.3,55,13.7,25.8,0.0,0.0,0.0,0.0,1,1014.7,1008.5,21,0,0,71,0.56,1.3,5.1,6.1,274,270,21.2,25.2,17.9,16.1,14.1,0.162,0.207,0.179,0.198,1,3600.0,864.0,701.0,163.0,783.2,864.0,1206.1,884.9,718.0,166.9,783.2,884.9,1235.3
37.926186,-8.335571,53.0,2015-05-03T12:00,20.2,67,13.8,21.1,0.0,0.0,0.0,0.0,3,1013.1,1006.9,86,5,86,100,0.34,0.79,2.7,3.4,247,238,16.2,22.2,17.8,16.4,14.2,0.152,0.201,0.178,0.198,1,1477.03,528.0,98.0,430.0,109.2,528.0,1208.3,540.7,100.4,440.3,109.2,540.7,1237.4
37.926186,-8.335571,53.0,2015-05-04T12:00,21.3,73,16.3,18.7,0.5,0.5,0.0,0.0,53,1006.4,1000.2,100,100,95,100,0.28,0.68,33.1,47.9,213,213,65.5,21.8,18.0,16.5,14.2,0.154,0.197,0.178,0.198,1,1603.06,450.0,102.0,348.0,113.4,450.0,1210.4,460.8,104.4,356.3,113.4,460.8,1239.4
37.926186,-8.335571,53.0,2015-05-05T12:00,18.3,53,8.7,16.6,0.0,0.0,0.0,0.0,2,1017.7,1011.4,62,41,41,0,0.37,0.98,11.6,14.5,300,300,27.0,21.0,17.0,16.5,14.3,0.16,0.194,0.178,0.198,1,3600.0,601.0,332.0,269.0,368.4,601.0,1212.5,615.3,339.9,275.4,368.4,615.3,1241.3
37.926186,-8.335571,53.0,2015-05-06T12:00,20.1,41,6.4,20.4,0.0,0.0,0.0,0.0,1,1019.4,1013.1,27,0,5,81,0.49,1.39,3.1,4.0,111,117,17.6,22.9,16.3,16.5,14.3,0.146,0.189,0.177,0.198,1,3600.0,792.0,478.0,314.0,529.3,792.0,1214.5,810.8,489.3,321.4,529.3,810.8,1243.2
37.926186,-8.335571,53.0,2015-05-07T12:00,24.7,33,7.3,24.4,0.0,0.0,0.0,0.0,0,1015.0,1008.9,0,0,0,0,0.65,2.08,12.5,16.1,221,219,28.4,26.4,17.6,16.5,14.3,0.13,0.184,0.177,0.198,1,3600.0,945.0,832.0,113.0,919.4,945.0,1216.4,967.3,851.6,115.7,919.4,967.3,1245.1
37.926186,-8.335571,53.0,2015-05-08T12:00,21.9,56,12.8,21.9,0.0,0.0,0.0,0.0,2,1023.5,1017.2,64,71,0,0,0.45,1.14,11.5,14.4,270,269,27.0,24.5,18.7,16.7,14.4,0.126,0.18,0.176,0.198,1,3600.0,698.0,354.0,344.0,390.4,698.0,1218.3,714.4,362.3,352.1,390.4,714.4,1246.8
