latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
41.23023,-8.638977,62.0,2015-04-29T12:00,16.3,62,9.1,16.2,0.0,0.0,0.0,0.0,2,1022.1,1014.7,68,73,3,0,0.43,0.7,9.8,11.1,216,216,23.8,18.5,14.4,14.2,12.8,0.37,0.377,0.342,0.38,1,3600.0,821.0,626.0,195.0,724.3,821.0,1166.5,841.3,641.5,199.8,724.3,841.3,1195.3
41.23023,-8.638977,62.0,2015-04-30T12:00,17.5,72,12.5,14.8,0.1,0.1,0.0,0.0,51,1020.8,1013.4,100,92,51,98,0.26,0.56,24.0,31.6,208,209,40.7,17.9,15.2,14.3,12.8,0.364,0.368,0.343,0.38,1,2595.24,466.0,127.0,339.0,146.5,466.0,1169.3,477.4,130.1,347.3,146.5,477.4,1198.0
41.23023,-8.638977,62.0,2015-05-01T12:00,15.8,93,14.7,14.9,0.7,0.7,0.0,0.0,53,1017.5,1010.1,100,100,100,62,0.08,0.13,17.1,25.0,224,227,32.0,15.6,15.2,14.4,12.8,0.415,0.381,0.343,0.38,1,0.0,123.0,4.0,119.0,4.6,123.0,1172.0,126.0,4.1,121.9,4.6,126.0,1200.6
41.23023,-8.638977,62.0,2015-05-02T12:00,18.5,75,14.0,15.9,0.0,0.0,0.0,0.0,3,1013.8,1006.5,100,57,85,100,0.27,0.53,26.8,35.2,200,200,47.2,18.6,15.6,14.4,12.9,0.394,0.395,0.347,0.38,1,3121.3,506.0,143.0,363.0,164.0,506.0,1174.6,518.3,146.5,371.8,164.0,518.3,1203.1
41.23023,-8.638977,62.0,2015-05-03T12:00,16.3,92,15.0,15.4,0.3,0.3,0.0,0.0,51,1010.6,1003.2,100,91,38,98,0.15,0.15,17.9,26.9,202,205,35.6,16.0,15.5,14.6,12.9,0.423,0.412,0.35,0.379,1,636.86,297.0,71.0,226.0,81.2,297.0,1177.2,304.2,72.7,231.4,81.2,304.2,1205.6
41.23023,-8.638977,62.0,2015-05-04T12:00,17.3,94,16.3,15.0,2.7,2.7,0.0,0.0,63,998.5,991.3,100,99,40,12,0.17,0.12,31.4,45.4,170,172,69.8,16.3,15.3,14.6,12.9,0.429,0.427,0.369,0.379,1,3334.77,421.0,150.0,271.0,171.2,421.0,1179.7,431.1,153.6,277.5,171.2,431.1,1208.0
41.23023,-8.638977,62.0,2015-05-05T12:00,15.2,68,9.3,12.9,0.0,0.0,0.0,0.0,1,1016.7,1009.3,33,19,27,0,0.31,0.56,17.2,20.8,244,244,34.9,17.1,14.6,14.6,13.0,0.41,0.412,0.382,0.379,1,3600.0,621.0,399.0,222.0,454.1,621.0,1182.1,635.8,408.5,227.3,454.1,635.8,1210.3
41.23023,-8.638977,62.0,2015-05-06T12:00,16.8,54,7.4,16.9,0.0,0.0,0.0,0.0,2,1020.7,1013.3,60,67,0,0,0.47,0.88,7.2,8.1,217,212,17.3,18.9,14.6,14.5,13.0,0.392,0.399,0.384,0.379,1,3600.0,844.0,656.0,188.0,744.8,844.0,1184.5,864.0,671.6,192.5,744.8,864.0,1212.6
41.23023,-8.638977,62.0,2015-05-07T12:00,19.3,61,11.6,18.6,0.0,0.0,0.0,0.0,0,1014.1,1006.8,19,2,28,0,0.46,0.87,18.6,23.0,198,197,37.1,19.8,15.6,14.6,13.0,0.376,0.386,0.383,0.379,1,3600.0,849.0,726.0,123.0,822.2,849.0,1186.8,869.0,743.1,125.9,822.2,869.0,1214.8
41.23023,-8.638977,62.0,2015-05-08T12:00,17.8,75,13.4,15.8,0.2,0.2,0.0,0.0,51,1022.3,1014.9,74,82,0,0,0.28,0.5,20.9,26.8,228,228,37.4,18.3,16.2,14.7,13.1,0.403,0.392,0.383,0.379,1,3600.0,522.0,208.0,314.0,235.0,522.0,1189.0,534.2,212.9,321.4,235.0,534.2,1216.9
