latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
38.910366,-8.495209,21.0,2015-04-29T12:00,18.8,57,10.0,17.9,0.0,0.0,0.0,0.0,3,1022.4,1019.9,100,100,0,83,0.39,0.94,10.0,12.4,300,300,26.6,20.0,15.7,15.6,13.9,0.21,0.228,0.172,0.187,1,3600.0,640.0,281.0,359.0,318.8,640.0,1189.4,655.9,288.0,367.9,318.8,655.9,1219.0
38.910366,-8.495209,21.0,2015-04-30T12:00,20.0,65,13.2,22.5,0.0,0.0,0.0,0.0,1,1022.2,1019.7,38,9,0,99,0.52,0.82,3.6,4.3,270,265,18.0,23.1,16.7,15.6,13.9,0.198,0.22,0.172,0.187,1,3600.0,859.0,678.0,181.0,767.2,859.0,1192.0,880.2,694.7,185.5,767.2,880.2,1221.4
38.910366,-8.495209,21.0,2015-05-01T12:00,20.8,64,13.8,21.0,0.0,0.0,0.0,0.0,0,1019.3,1016.8,16,17,0,3,0.39,0.88,10.1,12.7,264,263,22.0,22.4,17.1,15.8,14.0,0.182,0.212,0.172,0.187,1,3600.0,622.0,417.0,205.0,470.7,622.0,1194.4,637.2,427.2,210.0,470.7,637.2,1223.7
38.910366,-8.495209,21.0,2015-05-02T12:00,22.0,62,14.3,23.7,0.0,0.0,0.0,0.0,1,1014.4,1011.9,31,1,0,100,0.51,1.01,8.6,10.9,213,214,25.2,23.8,17.9,16.0,14.0,0.17,0.205,0.171,0.187,1,3600.0,817.0,567.0,250.0,638.4,817.0,1196.8,836.9,580.8,256.1,638.4,836.9,1226.0
38.910366,-8.495209,21.0,2015-05-03T12:00,18.4,77,14.3,18.5,0.5,0.5,0.0,0.0,53,1013.1,1010.6,100,35,100,100,0.16,0.49,8.7,11.3,197,197,20.5,18.6,17.4,16.2,14.1,0.176,0.199,0.171,0.187,1,0.0,234.0,5.0,229.0,5.6,234.0,1199.1,239.7,5.1,234.5,5.6,239.7,1228.2
38.910366,-8.495209,21.0,2015-05-04T12:00,19.9,79,16.1,17.4,0.6,0.6,0.0,0.0,53,1004.3,1001.8,100,98,88,78,0.18,0.49,31.7,48.2,199,200,64.8,19.0,17.0,16.3,14.1,0.212,0.198,0.171,0.187,1,0.0,252.0,3.0,249.0,3.4,252.0,1201.4,258.1,3.1,255.0,3.4,258.1,1230.3
38.910366,-8.495209,21.0,2015-05-05T12:00,18.0,50,7.6,16.3,0.0,0.0,0.0,0.0,3,1017.6,1015.1,100,75,81,0,0.39,1.03,11.5,14.8,268,267,25.6,20.6,16.5,16.2,14.2,0.2,0.197,0.171,0.186,1,3600.0,645.0,375.0,270.0,419.2,645.0,1203.5,660.5,384.0,276.5,419.2,660.5,1232.4
38.910366,-8.495209,21.0,2015-05-06T12:00,19.1,42,6.0,19.8,0.0,0.0,0.0,0.0,2,1019.7,1017.2,58,1,45,100,0.52,1.28,2.9,3.6,90,96,15.8,22.3,16.0,16.1,14.2,0.177,0.193,0.17,0.186,1,3600.0,866.0,601.0,265.0,670.4,866.0,1205.6,886.6,615.3,271.3,670.4,886.6,1234.4
38.910366,-8.495209,21.0,2015-05-07T12:00,23.1,41,9.0,23.0,0.0,0.0,0.0,0.0,0,1014.6,1012.1,0,0,0,0,0.61,1.68,13.8,17.7,208,207,31.0,24.1,16.9,16.1,14.2,0.157,0.188,0.17,0.186,1,3600.0,939.0,827.0,112.0,920.4,939.0,1207.7,961.3,846.6,114.7,920.4,961.3,1236.3
38.910366,-8.495209,21.0,2015-05-08T12:00,20.1,63,12.9,19.6,0.0,0.0,0.0,0.0,3,1023.2,1020.7,88,94,0,12,0.35,0.87,10.2,12.7,247,245,22.0,22.0,17.9,16.3,14.3,0.145,0.183,0.169,0.186,1,3600.0,562.0,178.0,384.0,197.7,562.0,1209.6,575.3,182.2,393.1,197.7,575.3,1238.2
