latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
40.386642,-7.605652,1376.0,2015-04-29T12:00,10.0,60,2.5,8.7,0.0,0.0,0.0,0.0,2,1020.8,866.9,67,74,0,0,0.4,0.5,10.8,13.2,291,292,28.8,13.1,8.4,8.0,6.3,0.364,0.37,0.329,0.366,1,3600.0,891.0,731.0,160.0,836.5,891.0,1179.4,911.3,747.7,163.7,836.5,911.3,1206.4
40.386642,-7.605652,1376.0,2015-04-30T12:00,13.8,62,6.6,12.7,0.0,0.0,0.0,0.0,3,1020.9,868.8,88,64,0,100,0.43,0.6,14.2,17.8,263,262,30.2,14.8,9.0,8.0,6.3,0.352,0.361,0.33,0.366,1,3600.0,884.0,718.0,166.0,819.3,884.0,1182.1,904.0,734.3,169.8,819.3,904.0,1208.9
40.386642,-7.605652,1376.0,2015-05-01T12:00,10.7,88,8.9,8.4,0.0,0.0,0.0,0.0,3,1018.9,865.6,100,100,50,97,0.12,0.15,13.9,18.4,245,244,32.4,11.2,9.9,8.2,6.4,0.353,0.353,0.33,0.365,1,0.0,240.0,38.0,202.0,43.2,240.0,1184.7,245.4,38.9,206.6,43.2,245.4,1211.4
40.386642,-7.605652,1376.0,2015-05-02T12:00,17.3,55,8.1,15.5,0.0,0.0,0.0,0.0,1,1013.8,864.4,46,18,0,100,0.46,0.89,18.5,24.3,207,207,41.4,17.0,11.3,8.4,6.4,0.344,0.349,0.33,0.365,1,3600.0,833.0,572.0,261.0,649.2,833.0,1187.2,851.6,584.8,266.8,649.2,851.6,1213.8
40.386642,-7.605652,1376.0,2015-05-03T12:00,12.0,92,10.7,9.9,0.4,0.4,0.0,0.0,51,1012.9,861.2,100,100,100,100,0.13,0.12,15.9,24.2,193,195,43.6,12.2,11.1,8.8,6.5,0.386,0.346,0.329,0.365,1,0.0,262.0,13.0,249.0,14.7,262.0,1189.7,267.8,13.3,254.5,14.7,267.8,1216.2
40.386642,-7.605652,1376.0,2015-05-04T12:00,11.3,90,9.8,8.0,1.4,1.4,0.0,0.0,61,1002.9,852.3,100,100,97,14,0.11,0.13,22.7,35.3,169,171,75.2,11.0,10.2,8.9,6.5,0.429,0.413,0.332,0.365,1,97.05,249.0,56.0,193.0,63.2,249.0,1192.1,254.5,57.2,197.3,63.2,254.5,1218.5
40.386642,-7.605652,1376.0,2015-05-05T12:00,7.8,58,0.0,3.7,0.0,0.0,0.0,0.0,3,1016.4,862.1,100,97,50,0,0.21,0.45,13.9,18.1,253,253,29.2,10.6,8.9,8.9,6.6,0.404,0.404,0.343,0.365,1,971.03,432.0,82.0,350.0,92.4,432.0,1194.4,441.5,83.8,357.7,92.4,441.5,1220.7
40.386642,-7.605652,1376.0,2015-05-06T12:00,10.9,50,0.8,10.7,0.0,0.0,0.0,0.0,0,1020.0,866.6,19,0,0,64,0.48,0.66,4.9,5.9,197,194,18.7,13.9,8.4,8.7,6.6,0.382,0.388,0.346,0.365,1,3600.0,948.0,827.0,121.0,929.3,948.0,1196.7,968.7,845.1,123.6,929.3,968.7,1222.9
40.386642,-7.605652,1376.0,2015-05-07T12:00,16.2,41,2.9,13.7,0.0,0.0,0.0,0.0,0,1014.1,864.1,0,0,0,0,0.51,1.09,19.5,26.0,184,184,45.0,15.8,10.1,8.8,6.6,0.363,0.373,0.346,0.365,1,3600.0,943.0,835.0,108.0,936.2,943.0,1198.9,963.5,853.2,110.4,936.2,963.5,1225.0
40.386642,-7.605652,1376.0,2015-05-08T12:00,12.6,63,5.8,9.6,0.0,0.0,0.0,0.0,3,1022.1,869.3,88,98,0,0,0.27,0.54,13.9,17.9,245,245,30.6,13.6,10.9,9.0,6.7,0.365,0.363,0.346,0.364,1,3600.0,517.0,189.0,328.0,211.4,517.0,1201.0,528.2,193.1,335.1,211.4,528.2,1227.0
