latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
41.862915,-7.053711,726.0,2015-04-29T12:00,13.5,50,3.1,12.4,0.0,0.0,0.0,0.0,0,1020.5,936.6,12,13,0,1,0.46,0.78,10.5,13.4,276,278,30.2,16.0,11.0,10.8,8.8,0.352,0.357,0.315,0.375,1,3600.0,916.0,804.0,112.0,929.9,916.0,1166.9,935.7,821.3,114.4,929.9,935.7,1192.0
41.862915,-7.053711,726.0,2015-04-30T12:00,14.4,68,8.6,11.8,0.0,0.0,0.0,0.0,3,1020.5,936.8,100,100,0,100,0.22,0.53,15.0,20.2,235,235,34.6,14.0,11.3,10.8,8.8,0.347,0.349,0.315,0.374,1,310.31,382.0,61.0,321.0,70.3,382.0,1169.7,390.2,62.3,327.9,70.3,390.2,1194.7
41.862915,-7.053711,726.0,2015-05-01T12:00,12.7,89,11.0,11.1,0.0,0.0,0.0,0.0,3,1017.7,933.8,100,100,73,85,0.08,0.16,13.5,18.6,228,229,31.7,12.6,11.8,10.9,8.8,0.369,0.346,0.316,0.374,1,0.0,139.0,2.0,137.0,2.3,139.0,1172.5,142.0,2.0,139.9,2.3,142.0,1197.4
41.862915,-7.053711,726.0,2015-05-02T12:00,18.0,64,11.0,16.3,0.0,0.0,0.0,0.0,2,1013.2,931.1,63,35,3,99,0.37,0.75,16.4,22.4,213,213,38.5,16.6,12.7,11.0,8.9,0.381,0.355,0.317,0.374,1,3600.0,633.0,306.0,327.0,350.9,633.0,1175.2,646.4,312.5,333.9,350.9,646.4,1200.0
41.862915,-7.053711,726.0,2015-05-03T12:00,12.8,93,11.7,11.5,0.3,0.3,0.0,0.0,51,1011.7,928.3,100,100,76,98,0.06,0.1,12.4,17.9,197,199,29.9,13.0,12.8,11.2,8.9,0.389,0.357,0.317,0.373,1,0.0,78.0,0.0,78.0,0.0,78.0,1177.8,79.6,0.0,79.6,0.0,79.6,1202.5
41.862915,-7.053711,726.0,2015-05-04T12:00,14.4,91,13.0,12.8,3.5,3.5,0.0,0.0,63,1001.1,919.0,100,100,99,48,0.11,0.14,17.4,28.6,158,163,62.6,13.6,12.4,11.3,9.0,0.43,0.427,0.323,0.373,1,0.0,203.0,16.0,187.0,18.2,203.0,1180.3,207.2,16.3,190.9,18.2,207.2,1204.9
41.862915,-7.053711,726.0,2015-05-05T12:00,11.1,64,4.5,7.4,0.0,0.0,0.0,0.0,3,1016.1,931.9,90,61,59,0,0.21,0.48,16.1,21.5,231,232,34.6,12.9,11.4,11.3,9.0,0.409,0.408,0.348,0.373,1,1578.37,401.0,99.0,302.0,112.6,401.0,1182.8,409.3,101.1,308.3,112.6,409.3,1207.3
41.862915,-7.053711,726.0,2015-05-06T12:00,12.3,55,3.5,11.4,0.0,0.0,0.0,0.0,2,1020.7,936.4,56,60,0,7,0.41,0.64,6.1,7.2,208,207,21.2,15.1,10.6,11.1,9.1,0.388,0.392,0.352,0.373,1,3600.0,793.0,490.0,303.0,556.0,793.0,1185.2,809.3,500.1,309.2,556.0,809.3,1209.6
41.862915,-7.053711,726.0,2015-05-07T12:00,19.4,42,6.1,18.2,0.0,0.0,0.0,0.0,0,1013.8,932.0,2,1,1,0,0.54,1.32,14.6,19.4,190,190,37.4,18.0,12.2,11.1,9.1,0.369,0.378,0.352,0.373,1,3600.0,903.0,786.0,117.0,889.6,903.0,1187.6,921.5,802.1,119.4,889.6,921.5,1211.9
41.862915,-7.053711,726.0,2015-05-08T12:00,16.0,63,8.9,13.4,0.0,0.0,0.0,0.0,3,1021.2,937.9,90,100,0,0,0.25,0.67,15.5,21.3,239,240,37.4,15.9,13.3,11.3,9.1,0.376,0.369,0.352,0.373,1,1079.34,402.0,85.0,317.0,96.0,402.0,1189.8,410.2,86.7,323.5,96.0,410.2,1214.1
41.862915,-7.053711,726.0,2015-05-09T12:00,19.0,51,8.7,20.4,0.0,0.0,0.0,0.0,1,1025.0,942.2,29,0,0,96,0.57,1.07,4.7,5.6,157,153,19.8,19.8,13.3,11.5,9.2,0.357,0.362,0.351,0.372,1,3600.0,936.0,810.0,126.0,912.5,936.0,1192.0,955.0,826.4,128.6,912.5,955.0,1216.2
41.862915,-7.053711,726.0,2015-05-10T12:00,23.0,43,9.7,23.7,0.0,0.0,0.0,0.0,1,1020.6,939.2,29,0,0,97,0.61,1.6,9.5,12.1,191,190,25.6,21.5,14.8,11.8,9.2,0.338,0.351,0.349,0.372,1,3600.0,923.0,777.0,146.0,873.4,923.0,1194.1,941.6,792.7,148.9,873.4,941.6,1218.2
41.862915,-7.053711,726.0,2015-05-11T12:00,24.5,47,12.5,26.3,0.0,0.0,0.0,0.0,1,1019.6,938.7,30,0,0,100,0.61,1.62,7.6,9.4,177,178,22.7,23.0,16.0,12.2,9.3,0.323,0.34,0.348,0.372,1,3600.0,908.0,745.0,163.0,835.6,908.0,1196.1,926.2,760.0,166.3,835.6,926.2,1220.2
41.862915,-7.053711,726.0,2015-05-12T12:00,25.0,44,11.8,26.1,0.0,0.0,0.0,0.0,0,1020.1,939.3,14,0,1,45,0.64,1.78,10.5,13.8,172,173,28.8,23.6,17.0,12.7,9.4,0.308,0.329,0.345,0.372,1,3600.0,928.0,819.0,109.0,916.7,928.0,1198.1,946.6,835.4,111.2,916.7,946.6,1222.0
41.862915,-7.053711,726.0,2015-05-13T12:00,24.0,39,9.3,23.9,0.0,0.0,0.0,0.0,1,1021.3,940.1,46,0,29,94,0.59,1.81,10.9,14.3,224,225,29.9,23.2,17.4,13.2,9.4,0.293,0.318,0.343,0.372,1,3600.0,860.0,570.0,290.0,636.7,860.0,1199.9,877.1,581.4,295.8,636.7,877.1,1223.9
41.862915,-7.053711,726.0,2015-05-14T12:00,15.3,59,7.2,12.5,0.0,0.0,0.0,0.0,3,1021.3,937.8,88,65,0,98,0.33,0.72,15.5,20.4,282,284,36.4,17.8,15.5,13.5,9.5,0.283,0.31,0.341,0.371,1,3600.0,583.0,205.0,378.0,228.5,583.0,1201.7,594.6,209.1,385.5,228.5,594.6,1225.6
41.862915,-7.053711,726.0,2015-05-15T12:00,16.1,51,6.0,16.0,0.0,0.0,0.0,0.0,0,1025.7,942.1,0,0,0,0,0.51,0.89,9.0,11.5,360,4,29.5,18.6,13.7,13.5,9.6,0.274,0.303,0.339,0.371,1,3600.0,936.0,822.0,114.0,914.7,936.0,1203.4,954.5,838.3,116.3,914.7,954.5,1227.3
41.862915,-7.053711,726.0,2015-05-16T12:00,21.5,45,9.2,22.4,0.0,0.0,0.0,0.0,0,1027.2,944.9,0,0,0,0,0.6,1.4,8.6,11.1,68,65,22.7,21.5,14.5,13.4,9.7,0.263,0.295,0.336,0.371,1,3600.0,943.0,832.0,111.0,924.2,943.0,1205.1,961.6,848.4,113.2,924.2,961.6,1228.9
41.862915,-7.053711,726.0,2015-05-17T12:00,21.8,44,9.1,22.5,0.0,0.0,0.0,0.0,0,1022.5,940.6,0,0,0,0,0.6,1.45,9.4,11.9,90,87,28.4,22.1,15.8,13.5,9.8,0.25,0.286,0.333,0.371,1,3600.0,943.0,833.0,110.0,923.7,943.0,1206.6,961.6,849.4,112.2,923.7,961.6,1230.4
