year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2013,2013-08-17,Porto,Maia,Pedrouços,TV CABINE,41.1899010001288,-8.58885099993812,NC,141.0,2013-08-17T18:00,22.4,72,17.1,22.3,0.0,0.0,0.0,0.0,0,1016.9,1000.5,0,0,0,0,0.2,0.76,18.2,25.0,321,324,37.4,27.5,24.5,22.0,18.4,0.119,0.143,0.205,0.338,1,3600.0,225.4,173.1,52.2,635.1,225.4,363.9,302.0,232.0,70.0,635.1,302.0,487.6,Tracheophyta; Magnoliopsida; 
2013,2013-08-17,Porto,Baião,Ribadouro,PALA,41.1006490000089,-8.08298000017802,Desconhecida,93.0,2013-08-17T18:00,26.0,62,18.2,27.3,0.0,0.0,0.0,0.0,0,1016.7,1006.0,0,0,0,0,0.23,1.28,12.2,16.2,304,307,33.8,31.2,26.4,22.9,18.7,0.103,0.141,0.211,0.332,1,3600.0,224.9,173.7,51.2,649.2,224.9,357.1,303.0,234.0,69.0,649.2,303.0,481.1,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta; Vitis vinifera L.; Quercus suber L.; Acacia Mill.; Eucalyptus L'Hér.; Quercus L.; 
2013,2013-08-17,Porto,Felgueiras,Varziela,LUGAR DA PONTE,41.3463150003221,-8.21681699999505,NC,301.0,2013-08-17T18:00,25.0,60,16.8,25.6,0.0,0.0,0.0,0.0,0,1016.7,982.3,0,0,0,0,0.23,1.25,12.2,16.2,304,307,33.8,30.9,25.7,22.0,17.7,0.09,0.14,0.21,0.331,1,3600.0,225.3,174.0,51.3,648.3,225.3,358.3,303.0,234.0,69.0,648.3,303.0,481.8,
2013,2013-08-17,Porto,Felgueiras,Idães,L.PEDRAS BRANCAS,41.3386859999763,-8.25021599999732,NC,345.0,2013-08-17T14:00,28.0,44,14.5,29.4,0.0,0.0,0.0,0.0,0,1017.1,978.2,0,0,0,0,0.64,2.13,12.8,15.8,302,305,32.0,33.9,24.2,21.5,17.3,0.092,0.141,0.21,0.331,1,3600.0,848.7,752.7,96.0,901.8,848.7,1113.9,875.0,776.0,99.0,901.8,875.0,1148.4,
2013,2013-08-17,Porto,Marco de Canaveses,Freixo,LUGAR DE FIEIRINHA,41.1591079998016,-8.1479919995202,Reacendimento,301.0,2013-08-17T14:00,29.1,41,14.7,30.6,0.0,0.0,0.0,0.0,0,1017.1,983.2,0,0,0,0,0.66,2.37,12.8,15.8,302,305,32.0,34.9,24.9,22.2,17.8,0.096,0.14,0.211,0.332,1,3600.0,848.4,752.4,96.0,900.6,848.4,1115.0,875.0,776.0,99.0,900.6,875.0,1150.0,Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Magnoliopsida; Vitis vinifera L.; 
2013,2013-08-17,Porto,Marco de Canaveses,Penha Longa,LUGAR DE FIGUEIRAS,41.1011659999688,-8.1496869998508,Reacendimento,359.0,2013-08-17T18:00,25.2,59,16.7,25.7,0.0,0.0,0.0,0.0,0,1017.1,976.3,0,0,0,0,0.23,1.3,12.2,16.1,315,318,38.2,30.7,25.5,21.8,17.5,0.096,0.14,0.211,0.332,1,3600.0,224.1,173.7,50.5,649.2,224.1,357.1,302.0,234.0,68.0,649.2,302.0,481.1,
2013,2013-08-17,Porto,Amarante,Travanca,TAPADA,41.2749420001772,-8.19064799997542,Desconhecida,217.0,2013-08-17T19:00,22.5,72,17.2,23.7,0.0,0.0,0.0,0.0,0,1017.0,991.9,0,0,0,0,0.09,0.76,9.3,13.6,298,302,27.0,27.7,25.5,22.0,17.9,0.111,0.139,0.199,0.333,1,3600.0,52.7,34.4,18.3,394.7,52.7,103.0,118.0,77.0,41.0,445.7,118.0,230.6,Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.; Vitis vinifera L.; Pinus pinaster Aiton; 
2013,2013-08-17,Porto,Gondomar,Foz do Sousa,CERQUIDO,41.0949989997016,-8.51401499960158,NC,98.0,2013-08-17T14:00,27.8,50,16.4,29.0,0.0,0.0,0.0,0.0,0,1017.4,1006.2,3,3,0,0,0.62,1.86,18.3,23.2,315,318,34.6,33.1,24.9,22.8,18.9,0.117,0.136,0.188,0.337,1,3600.0,845.1,751.0,94.1,896.6,845.1,1118.0,871.0,774.0,97.0,896.6,871.0,1152.2,
2013,2013-08-17,Porto,Marco de Canaveses,Folhada,L.MONTE,41.2126769998338,-8.07947600046794,Desconhecida,240.0,2013-08-17T15:00,28.8,45,15.5,29.7,0.0,0.0,0.0,0.0,0,1016.9,989.7,0,0,0,0,0.6,2.19,15.3,19.5,304,308,35.3,33.9,24.8,22.0,17.8,0.103,0.141,0.211,0.332,1,3600.0,739.2,639.8,99.4,859.9,739.2,993.0,788.0,682.0,106.0,859.9,788.0,1058.5,Magnoliopsida; Tracheophyta; Pinus pinaster Aiton; Vitis vinifera L.; Eucalyptus L'Hér.; Olea europaea L.; Quercus L.; Pinales; 
2013,2013-08-17,Porto,Santo Tirso,Couto (Santa Cristina),LUGAR DE BARRACÃO,41.3236979998483,-8.48937700006697,NC,98.0,2013-08-17T14:00,27.9,50,16.5,29.1,0.0,0.0,0.0,0.0,0,1017.4,1006.2,3,3,0,0,0.63,1.88,18.3,23.2,315,318,34.6,32.5,24.7,22.5,18.6,0.121,0.14,0.192,0.335,1,3600.0,845.2,751.1,94.1,898.2,845.2,1116.1,871.0,774.0,97.0,898.2,871.0,1150.1,
