year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2014,2014-07-01,Setúbal,Alcácer Do Sal,Alcácer do Sal (Santa Maria do Castelo),A2- Km 66,38.5386111111111,-8.60555555555556,Desconhecida,79.0,2014-07-01T14:00,23.2,45,10.5,22.1,0.0,0.0,0.0,0.0,2,1016.5,1007.3,51,24,7,83,0.55,1.57,17.9,23.2,279,282,38.2,31.3,22.4,21.2,18.6,0.052,0.091,0.143,0.22,1,3600.0,806.0,610.3,195.7,664.6,806.0,1215.1,828.0,627.0,201.0,664.6,828.0,1248.3,
2014,2014-07-01,Setúbal,Setúbal,Setúbal (São Sebastião),Rua dos Pintassilgos - Vale de Cobro,38.527364999983,-8.86233700010512,Desconhecida,40.0,2014-07-01T21:00,18.6,69,12.7,17.0,0.0,0.0,0.0,0.0,0,1017.9,1013.1,17,19,0,0,0.06,0.67,17.1,24.7,311,313,30.2,20.9,22.5,20.4,17.7,0.074,0.066,0.104,0.191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,2014-07-01,Setúbal,Almada,Trafaria,R Franco de Melo (TRAFARIA),38.6727777777778,-9.23222222222222,Desconhecida,5.0,2014-07-01T22:00,17.9,82,14.8,16.8,0.0,0.0,0.0,0.0,1,1018.4,1017.8,27,20,15,0,0.03,0.37,18.3,25.7,315,316,30.2,19.8,21.4,20.1,17.7,0.204,0.219,0.266,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,2014-07-02,Setúbal,Seixal,Aldeia de Paio Pires,AV. General Humberto Delgado,38.6203939999474,-9.08727900001738,Desconhecida,18.0,2014-07-02T00:00,17.4,84,14.8,16.9,0.0,0.0,0.0,0.0,0,1018.0,1015.8,16,8,14,0,0.02,0.31,14.4,22.5,307,310,20.9,18.7,21.7,20.5,18.1,0.085,0.099,0.143,0.221,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,2014-07-02,Setúbal,Almada,Charneca de Caparica,Estrada Urb DEl Rei,38.6082000001272,-9.19085699982113,Desconhecida,60.0,2014-07-02T02:00,16.9,87,14.8,15.2,0.0,0.0,0.0,0.0,1,1017.8,1010.6,39,19,36,0,0.02,0.24,22.9,32.3,323,325,29.5,17.8,20.8,19.9,17.7,0.083,0.107,0.15,0.229,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2014,2014-07-03,Setúbal,Setúbal,São Lourenço,Nacional 10 na estrada AR7,38.5297920004527,-9.02609699991014,NC,71.0,2014-07-03T12:00,23.6,59,15.2,26.7,0.0,0.0,0.0,0.0,0,1017.3,1009.0,4,1,5,0,0.6,1.19,6.6,8.4,319,329,29.2,34.1,22.2,20.9,18.4,0.053,0.092,0.145,0.22,1,3600.0,953.6,830.4,123.2,872.4,953.6,1259.4,929.0,809.0,120.0,872.4,929.0,1227.0,
2014,2014-07-03,Setúbal,Palmela,Pinhal Novo,Rua do Sobral - Terrim,38.6076830000348,-8.9320500002967,Desconhecida,54.0,2014-07-03T17:00,24.9,52,14.5,22.9,0.0,0.0,0.0,0.0,0,1016.7,1010.4,10,0,16,0,0.38,1.5,23.5,32.0,295,301,35.3,29.5,23.0,20.2,17.6,0.076,0.066,0.105,0.19,1,3600.0,403.9,309.9,94.0,566.2,403.9,724.1,464.0,356.0,108.0,566.2,464.0,831.9,
2014,2014-07-03,Setúbal,Palmela,Quinta do Anjo,Rua 61. Pinhal da Marquesa I,38.5909829998016,-8.97712500042386,Desconhecida,48.0,2014-07-03T18:00,23.4,58,14.8,21.6,0.0,0.0,0.0,0.0,0,1016.8,1011.2,2,0,3,0,0.28,1.2,23.2,31.5,303,309,34.6,27.4,23.0,20.2,17.8,0.07,0.08,0.124,0.198,1,3600.0,280.6,208.5,72.2,566.9,280.6,486.6,350.0,260.0,90.0,566.9,350.0,606.9,
2014,2014-07-03,Setúbal,Montijo,Canha,EN 251.1. Vale Cebolas,38.7509329999818,-8.57541299978892,Desconhecida,47.0,2014-07-03T23:00,18.7,80,15.1,18.8,0.0,0.0,0.0,0.0,0,1018.9,1013.3,18,20,0,0,0.02,0.44,11.5,19.9,314,318,24.8,20.8,23.9,21.0,18.4,0.05,0.085,0.137,0.208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quercus suber L.; Eucalyptus L'Hér.; Pinus pinea L.; Tracheophyta; Vitis vinifera L.; Magnoliopsida; Pinus pinaster Aiton; Olea europaea L.
2014,2014-07-04,Setúbal,Palmela,Palmela,Rua do José Mestre,38.586125000053,-8.84712500042385,Desconhecida,26.0,2014-07-04T14:00,27.0,48,15.1,28.8,0.0,0.0,0.0,0.0,0,1018.3,1015.3,0,0,0,0,0.67,1.86,14.5,18.2,300,308,29.5,34.0,23.4,20.5,17.9,0.067,0.064,0.102,0.19,1,3600.0,930.2,799.7,130.5,870.4,930.2,1215.6,955.0,821.0,134.0,870.4,955.0,1248.1,Vitis vinifera L.
