year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2022,2022-07-15,Porto,Amarante,Padronelo,Lugar do Lodeiro (Ladeiro),41.2615719996558,-8.04173200024499,Desconhecida,348.0,2022-07-15T03:00,21.9,72,16.6,23.5,0.0,0.0,0.0,0.0,0,1012.3,972.5,14,0,10,25,0.01,0.73,5.0,11.5,60,88,21.6,24.3,27.6,21.7,16.0,0.105,0.186,0.223,0.317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.; Vitis vinifera L.
2022,2022-07-15,Porto,Paredes,Baltar,lugar Cruzeiro (Vale),41.1944830004374,-8.39149299992455,Desconhecida,386.0,2022-07-15T04:00,19.6,79,15.9,20.9,0.0,0.0,0.0,0.0,0,1011.8,967.4,16,0,15,22,0.0,0.47,4.4,5.8,55,83,11.5,22.9,27.0,21.3,15.5,0.103,0.17,0.211,0.297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022,2022-07-15,Porto,Penafiel,Pinheiro,Gilvaia (Termas de São Vicente),41.1189340000682,-8.29149499999152,Desconhecida,163.0,2022-07-15T06:00,22.1,77,17.8,24.1,0.0,0.0,0.0,0.0,0,1013.1,994.2,1,0,1,2,0.03,0.62,5.2,10.5,286,278,15.5,23.7,27.8,22.8,17.0,0.106,0.175,0.223,0.3,1,268.81,48.2,20.7,27.6,168.7,26.4,162.2,21.0,9.0,12.0,92.3,21.0,70.6,
2022,2022-07-15,Porto,Lousada,Torno,Lugar da Devesa (Casa de Paços),41.3096679994795,-8.21191500027974,Desconhecida,257.0,2022-07-15T06:00,22.0,66,15.3,22.4,0.0,0.0,0.0,0.0,0,1013.1,983.5,20,0,2,62,0.06,0.9,9.3,13.8,242,229,19.1,23.6,27.6,22.4,16.6,0.093,0.17,0.217,0.314,1,358.08,50.5,22.9,27.5,185.8,27.7,163.5,22.0,10.0,12.0,102.0,22.0,71.2,
2022,2022-07-15,Porto,Paredes,Baltar,Serra do Cruzeiro (Padrão),41.1943720001645,-8.39282499949137,Desconhecida,408.0,2022-07-15T07:00,20.2,77,16.1,21.7,0.0,0.0,0.0,0.0,0,1013.6,966.8,2,0,2,2,0.08,0.54,4.0,12.3,260,249,16.6,22.6,26.0,21.2,15.3,0.103,0.17,0.211,0.297,1,3600.0,208.4,135.6,72.8,444.0,208.4,404.4,146.0,95.0,51.0,444.0,146.0,283.2,
2022,2022-07-15,Porto,Amarante,Gondar,Lg. Moure (Tapado),41.2613799995846,-8.04160999986861,Desconhecida,356.0,2022-07-15T08:00,26.1,54,16.2,27.8,0.0,0.0,0.0,0.0,0,1013.8,973.6,17,0,0,56,0.22,1.54,3.1,3.6,249,225,15.1,25.6,26.5,21.7,15.9,0.105,0.186,0.223,0.317,1,3600.0,409.4,323.8,85.5,667.5,409.4,642.2,335.0,265.0,70.0,667.5,335.0,525.5,Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.; Vitis vinifera L.; Quercus L.; Pinus pinaster Aiton; Pinus pinea L.
2022,2022-07-15,Porto,Maia,Nogueira,Frejufe (Largo da Igreja),41.2397099998262,-8.58523699998856,NC,79.0,2022-07-15T09:00,23.3,70,17.5,24.7,0.0,0.0,0.0,0.0,1,1014.0,1004.8,20,0,7,53,0.31,0.86,8.7,10.4,240,236,21.6,25.8,26.0,22.1,17.1,0.118,0.152,0.193,0.293,1,3600.0,568.2,461.0,107.3,718.7,568.2,849.1,498.0,404.0,94.0,718.7,498.0,744.1,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton
2022,2022-07-15,Porto,Penafiel,Castelões,Lg Campas (CASTELÃES),41.2306839995914,-8.18680700010724,Desconhecida,205.0,2022-07-15T12:00,33.5,39,17.9,36.4,0.0,0.0,0.0,0.0,1,1013.3,990.5,30,0,0,100,0.7,3.13,11.2,13.7,266,270,23.0,33.5,27.3,22.6,16.8,0.117,0.18,0.227,0.31,1,3600.0,873.9,662.6,211.3,711.7,873.9,1232.4,852.0,646.0,206.0,711.7,852.0,1201.5,
2022,2022-07-15,Porto,Penafiel,Castelões,Recezinhos,41.23,-8.17444444444445,Desconhecida,152.0,2022-07-15T12:00,33.9,40,18.2,36.9,0.0,0.0,0.0,0.0,1,1013.3,996.3,30,0,0,100,0.7,3.19,11.2,13.7,266,270,23.0,33.8,27.6,22.9,17.2,0.117,0.18,0.227,0.31,1,3600.0,873.9,662.6,211.3,711.7,873.9,1232.4,852.0,646.0,206.0,711.7,852.0,1201.5,
2022,2022-07-15,Porto,Trofa,Covelas,Lg. Liberdade (Gabriela),41.3030550000403,-8.54072700023651,Desconhecida,141.0,2022-07-15T12:00,28.1,50,16.8,29.9,0.0,0.0,0.0,0.0,1,1014.3,998.2,29,0,0,98,0.6,1.88,14.0,16.9,271,272,29.9,32.6,27.9,22.9,17.1,0.123,0.144,0.173,0.295,1,3600.0,835.3,568.5,266.8,611.3,835.3,1231.1,814.0,554.0,260.0,611.3,814.0,1199.7,Magnoliopsida; Pinus pinaster Aiton; Vitis vinifera L.; Quercus L.; Tracheophyta; Eucalyptus L'Hér.; Olea europaea L.
