year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames
2013,2013-07-31,Aveiro,Albergaria-a-Velha,Alquerubim,Paus - Rua da Costa,40.6358420001136,-8.48774399995804,NC,70.0,2013-07-31T20:00,21.3,69,15.4,21.3,0.0,0.0,0.0,0.0,0,1013.6,1005.4,0,0,0,0,0.06,0.78,12.4,17.4,334,338,25.2,24.5,24.3,21.1,17.9,0.099,0.08,0.114,0.241,0,984.48,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.0,14.0,149.9,30.0,83.1,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton
2013,2013-08-01,Aveiro,Sever do Vouga,Pessegueiro do Vouga,Nogueira - Sta. Quitéria,40.7099910004934,-8.36743399997552,Desconhecida,100.0,2013-08-01T00:00,16.5,95,15.7,17.9,0.0,0.0,0.0,0.0,0,1013.2,1001.3,0,0,0,0,0.0,0.09,3.4,9.0,342,355,8.3,18.8,23.6,21.2,17.9,0.106,0.092,0.129,0.255,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013,2013-08-01,Aveiro,Santa Maria da Feira,Pigeiros,Varzea,41.0397222222222,-8.48083333333333,Desconhecida,63.0,2013-08-01T10:00,22.6,63,15.2,23.5,0.0,0.0,0.0,0.0,0,1013.2,1005.9,9,10,0,0,0.38,1.01,7.6,8.3,239,236,20.2,26.2,22.5,21.6,18.2,0.163,0.125,0.168,0.316,1,3600.0,652.6,467.3,185.4,621.7,652.6,997.9,595.0,426.0,169.0,621.7,595.0,909.8,
2013,2013-04-21,Aveiro,Santa Maria da Feira,Guisande,Rua dos Marinhos,40.9693380000856,-8.47572600046794,Desconhecida,215.0,2013-04-21T15:00,19.5,50,8.7,18.2,0.0,0.0,0.0,0.0,0,1018.4,993.2,0,0,0,0,0.48,1.14,16.4,21.0,320,322,31.0,21.0,14.9,12.7,11.0,0.276,0.302,0.336,0.392,1,3600.0,766.3,673.8,92.5,926.0,766.3,985.9,820.0,721.0,99.0,926.0,820.0,1055.0,
2013,2013-08-01,Aveiro,Espinho,Anta,Lugar Guimbra,41.0054480001662,-8.61694299999211,Desconhecida,36.0,2013-08-01T22:00,19.2,80,15.8,20.0,0.0,0.0,0.0,0.0,1,1013.9,1009.6,27,23,10,0,0.01,0.44,8.2,13.7,195,207,11.2,21.9,24.2,21.8,18.5,0.137,0.124,0.18,0.317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2013,2013-08-01,Aveiro,Santa Maria da Feira,Arrifana,Rua Fonte do Coelho.,40.9110709995694,-8.50492999977536,Desconhecida,201.0,2013-08-01T18:00,22.6,57,13.7,22.0,0.0,0.0,0.0,0.0,0,1012.4,989.2,0,0,0,0,0.26,1.17,12.1,15.5,258,257,28.8,27.5,23.6,20.8,17.5,0.156,0.145,0.208,0.339,1,3600.0,290.1,234.6,55.5,720.2,290.1,432.5,371.0,300.0,71.0,720.2,371.0,553.1,
2013,2013-08-02,Aveiro,Murtosa,Torreira,Torreira,40.7579769998127,-8.70020499999324,Desconhecida,0.0,2013-08-02T20:00,19.9,73,15.0,20.1,0.0,0.0,0.0,0.0,0,1019.8,1019.8,3,3,0,0,0.05,0.62,10.1,14.5,297,300,23.0,23.8,24.8,22.3,19.4,0.059,0.066,0.107,0.228,0,757.13,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,14.0,133.7,28.0,80.5,
2013,2013-04-21,Aveiro,Sever do Vouga,Couto de Esteves,Vilarinho,40.7442970000373,-8.32019499990675,Desconhecida,176.0,2013-04-21T15:00,21.1,45,8.6,19.8,0.0,0.0,0.0,0.0,0,1018.4,997.8,0,0,0,0,0.51,1.39,16.4,21.0,320,322,31.0,21.4,15.0,12.9,11.2,0.288,0.331,0.377,0.416,1,3600.0,766.2,673.7,92.5,924.6,766.2,987.3,820.0,721.0,99.0,924.6,820.0,1056.6,
2013,2013-08-02,Aveiro,Águeda,Aguada de Cima,Cabeço da Lama,40.51986700005,-8.41868800004323,Desconhecida,42.0,2013-08-02T13:00,23.4,51,12.8,23.1,0.0,0.0,0.0,0.0,0,1018.3,1013.4,20,22,0,0,0.49,1.4,14.4,17.7,273,272,34.6,28.5,23.0,21.3,18.2,0.091,0.08,0.114,0.24,1,3600.0,726.1,558.1,168.0,607.5,726.1,1220.0,726.0,558.0,168.0,607.5,726.0,1219.8,
2013,2013-08-02,Aveiro,Arouca,Rossas,Chão Dave,40.89049200005,-8.33823799981011,Desconhecida,511.0,2013-08-02T17:00,19.9,53,9.9,17.8,0.0,0.0,0.0,0.0,0,1019.0,960.4,12,13,0,0,0.32,1.1,14.2,18.6,279,279,38.5,25.1,21.8,19.7,16.3,0.165,0.163,0.228,0.342,1,3600.0,429.9,298.4,131.6,595.6,429.9,665.4,500.0,347.0,153.0,595.6,500.0,773.8,
