ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,LAT,LON
2010,RO210202,Florestal,Lisboa,Cascais,Alcabideche,Bº NOVO DE ALCOITÃO (Bairro Novo),110501,94296.0,193694.0,2010-06-13,13:46:00,2010-06-13,14:44:00,2010-06-13,13:55:00,Populares,PT13020201,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,38.739751850000005,-9.40823198439682
2010,DM210969,Florestal,Porto,Amarante,Ataíde,LG. MATO,130104,197956.0,481467.0,2010-06-27,12:35:00,2010-06-27,15:03:00,2010-06-27,12:40:00,Populares,PT11050104,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,,,,,41.2491607,-8.194932
2010,DM2101514,Florestal,Porto,Gondomar,Lomba,RUA COMPLEXO DESPORTIVO (MELRES),130405,177787.0,455682.0,2010-07-11,23:57:00,2010-07-12,02:12:00,,,Populares,PT11040205,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,41.0617409,-8.4108172
2010,BL3101475,Florestal,Aveiro,Aveiro,Oliveirinha,Val da Horta (Vale da Horta),10508,161959.0,404246.0,2010-07-29,12:00:00,2010-07-29,13:20:00,2010-07-29,12:07:00,Populares,PT12010408,0.008,0.0,0.0,0.008,0.008,0,0,0,1,0,0,,,6.0,Desconhecida,40.6059884,-8.5954063
2010,RO210817,Florestal,Lisboa,Sintra,Rio de Mouro,Bº SERRADINHO (Bairro Serradinho),111108,95237.0,201020.0,2010-07-27,15:43:00,2010-07-27,16:30:00,2010-07-27,15:52:00,Populares,PT13020608,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,610.0,Desconhecida,38.7704191,-9.3420706
2010,BI210170,Florestal,Castelo Branco,Fundão,Fundão,Quinta de S. Pedro - Fundão,50417,254268.0,352742.0,2010-07-24,04:35:00,2010-07-24,06:00:00,2010-07-24,04:55:00,Populares,PT12100317,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,630.0,Desconhecida,40.1413475,-7.496455741188095
2010,DM410976,Florestal,Braga,Vieira do Minho,Campos,L. LAMA LONGA (CAMPOS) (RUIVÃIS),31103,206915.0,523348.0,2010-07-27,12:20:00,2010-07-27,19:43:00,2010-07-27,12:32:00,Populares,PT11030503,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,,,,,41.67214825,-8.011234117428497
2010,DM210959,Florestal,Porto,Amarante,Ataíde,Mato,130104,195241.0,475212.0,2010-06-27,00:10:00,2010-06-27,02:25:00,2010-06-27,00:15:00,Populares,PT11050104,0.3,0.0,0.0,0.3,0.3,0,0,0,1,0,0,,,,,41.2491607,-8.194932
2010,BL3101480,Florestal,Aveiro,Castelo de Paiva,Fornos,Lugar Casal (Lugar da Igreja),10602,189774.0,454016.0,2010-07-29,13:24:00,2010-07-29,14:00:00,2010-07-29,13:32:00,Populares,PT11050402,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,6.0,Desconhecida,41.0548278,-8.2575092
2010,BL3101373,Florestal,Aveiro,Oliveira de Azeméis,Madail,Rua da Gandara (VILA DE CUCUJÃES),11307,168330.0,433117.0,2010-07-28,01:05:00,2010-07-28,03:00:00,2010-07-28,01:11:00,Populares,PT11060307,0.0,0.25,0.0,0.25,0.25,0,0,0,1,0,0,,,6.0,Desconhecida,40.8370544,-8.5007129
