latitude,longitude,generationtime_ms,utc_offset_seconds,timezone,timezone_abbreviation,elevation,hourly_units.time,hourly_units.shortwave_radiation,hourly_units.direct_radiation,hourly_units.diffuse_radiation,hourly_units.direct_normal_irradiance,hourly_units.global_tilted_irradiance,hourly_units.terrestrial_radiation,hourly_units.shortwave_radiation_instant,hourly_units.direct_radiation_instant,hourly_units.diffuse_radiation_instant,hourly_units.direct_normal_irradiance_instant,hourly_units.global_tilted_irradiance_instant,hourly_units.terrestrial_radiation_instant,hourly.time,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
41.51142,-6.484131,0.1690387725830078,0,GMT,GMT,728.0,iso8601,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,W/m²,"['2011-03-11T00:00', '2011-03-11T01:00', '2011-03-11T02:00', '2011-03-11T03:00', '2011-03-11T04:00', '2011-03-11T05:00', '2011-03-11T06:00', '2011-03-11T07:00', '2011-03-11T08:00', '2011-03-11T09:00', '2011-03-11T10:00', '2011-03-11T11:00', '2011-03-11T12:00', '2011-03-11T13:00', '2011-03-11T14:00', '2011-03-11T15:00', '2011-03-11T16:00', '2011-03-11T17:00', '2011-03-11T18:00', '2011-03-11T19:00', '2011-03-11T20:00', '2011-03-11T21:00', '2011-03-11T22:00', '2011-03-11T23:00']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 79.0, 208.0, 256.0, 324.0, 342.0, 392.0, 399.0, 154.0, 164.0, 97.0, 45.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 41.0, 103.0, 64.0, 68.0, 87.0, 132.0, 139.0, 0.0, 11.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 38.0, 105.0, 192.0, 256.0, 255.0, 260.0, 260.0, 154.0, 153.0, 96.0, 43.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 275.5, 330.6, 136.4, 114.9, 129.6, 188.1, 203.9, 0.0, 22.1, 2.9, 11.8, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 79.0, 208.0, 256.0, 324.0, 342.0, 392.0, 399.0, 154.0, 164.0, 97.0, 45.0, 2.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.3, 179.9, 432.1, 650.7, 820.8, 930.9, 973.4, 945.4, 849.0, 690.6, 481.2, 234.9, 41.9, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5, 136.2, 263.9, 293.0, 349.9, 354.0, 391.0, 383.2, 141.3, 140.9, 73.1, 19.8, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 70.7, 130.7, 73.3, 73.4, 90.1, 131.7, 133.5, 0.0, 9.4, 0.8, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5, 65.5, 133.2, 219.8, 276.5, 264.0, 259.4, 249.7, 141.3, 131.4, 72.4, 18.9, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 316.2, 330.6, 136.4, 114.9, 129.6, 188.1, 203.9, 0.0, 22.1, 2.9, 10.1, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 118.7, 263.9, 293.0, 349.9, 354.0, 391.0, 383.2, 141.3, 140.9, 73.1, 19.8, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.6, 310.1, 548.2, 744.8, 886.5, 963.6, 971.0, 908.1, 779.2, 593.2, 362.7, 103.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
