latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
41.792618,-8.739136,61.0,2015-05-01T12:00,16.0,93,15.0,15.2,0.7,0.7,0.0,0.0,53,1017.5,1010.2,100,100,100,62,0.08,0.12,17.1,25.0,224,227,32.0,15.5,14.9,14.1,12.6,0.427,0.427,0.381,0.386,1,0.0,123.0,4.0,119.0,4.6,123.0,1166.0,126.0,4.1,121.9,4.6,126.0,1194.5,0.0004328992768792,24.341916519874957,1.3855369702654377,5.284,0.0014676378663467,1.6738246974829802
41.792618,-8.739136,61.0,2015-05-02T12:00,17.7,78,13.9,15.1,0.0,0.0,0.0,0.0,3,1013.8,1006.6,100,57,85,100,0.26,0.44,26.8,35.2,200,200,47.2,17.7,15.4,14.2,12.6,0.418,0.421,0.402,0.386,1,3146.38,506.0,143.0,363.0,164.9,506.0,1168.7,518.3,146.5,371.8,164.9,518.3,1197.1,0.0340020643313547,39.39323132596152,1.088868176,5.59,0.1192063892108277,1.4645448256328102
41.792618,-8.739136,61.0,2015-05-03T12:00,17.6,96,17.0,17.4,0.3,0.3,0.0,0.0,51,1010.6,1003.4,100,91,38,98,0.14,0.07,17.9,26.9,202,205,35.6,17.3,15.4,14.3,12.6,0.425,0.427,0.419,0.387,1,649.11,297.0,71.0,226.0,81.6,297.0,1171.3,304.2,72.7,231.5,81.6,304.2,1199.7,9.819536854912765e-07,10.526684782345134,0.196922968,5.572,4.3161433755890525e-06,0.3618730719611178
41.792618,-8.739136,61.0,2015-05-04T12:00,16.9,93,15.7,14.3,2.7,2.7,0.0,0.0,63,998.5,991.4,100,99,40,12,0.17,0.14,31.4,45.4,170,172,69.8,16.7,15.6,14.4,12.7,0.428,0.43,0.428,0.39,1,3360.25,421.0,150.0,271.0,172.0,421.0,1173.9,431.1,153.6,277.5,172.0,431.1,1202.1,8.27604280042564e-05,18.457249506040288,0.33171516,5.446,0.0003447625752115,0.5757570935860967
41.792618,-8.739136,61.0,2015-05-05T12:00,14.5,71,9.3,12.1,0.0,0.0,0.0,0.0,1,1016.7,1009.4,33,19,27,0,0.3,0.47,17.2,20.8,244,244,34.9,16.6,14.5,14.4,12.7,0.417,0.421,0.426,0.395,1,3600.0,621.0,399.0,222.0,456.3,621.0,1176.4,635.9,408.5,227.3,456.3,635.9,1204.5,0.0105307139862977,36.06223126320105,1.191015384,5.013999999999999,0.036737764605095,1.4945185248788753
41.792618,-8.739136,61.0,2015-05-06T12:00,15.9,55,6.9,15.8,0.0,0.0,0.0,0.0,2,1020.7,1013.4,60,67,0,0,0.46,0.82,7.2,8.1,217,212,17.3,18.6,14.1,14.3,12.7,0.396,0.408,0.421,0.398,1,3600.0,844.0,656.0,188.0,748.4,844.0,1178.8,864.1,671.6,192.5,748.4,864.1,1206.9,0.0236615251035925,42.29147200205565,2.0139849,5.266,0.0757673028035035,2.05915607222034
41.792618,-8.739136,61.0,2015-05-07T12:00,18.4,65,11.7,17.7,0.0,0.0,0.0,0.0,0,1014.1,1006.9,19,2,28,0,0.44,0.74,18.6,23.0,198,197,37.1,19.1,15.0,14.3,12.8,0.383,0.396,0.416,0.399,1,3600.0,849.0,726.0,123.0,826.2,849.0,1181.1,869.1,743.2,125.9,826.2,869.1,1209.1,0.1341676293943203,50.04469020791392,2.124065322713417,5.715999999999999,0.4211638820608903,2.202245159412863
41.792618,-8.739136,61.0,2015-05-08T12:00,17.1,80,13.7,15.2,0.2,0.2,0.0,0.0,51,1022.3,1015.0,74,82,0,0,0.26,0.39,20.9,26.8,228,228,37.4,17.8,15.6,14.4,12.8,0.422,0.422,0.415,0.4,1,3600.0,522.0,208.0,314.0,236.1,522.0,1183.4,534.3,212.9,321.4,236.1,534.3,1211.3,0.0345539380448528,40.87373280609145,1.3460922266974915,5.482,0.1172500450033143,1.6681553693183857
41.792618,-8.739136,61.0,2015-05-09T12:00,19.7,68,13.6,22.6,0.0,0.0,0.0,0.0,1,1025.1,1017.8,29,0,0,98,0.55,0.73,4.2,3.8,290,287,15.8,21.6,16.0,14.5,12.8,0.399,0.41,0.414,0.4,1,3600.0,917.0,770.0,147.0,872.1,917.0,1185.6,938.5,788.0,150.4,872.1,938.5,1213.4,0.146100888077715,56.81787543101783,2.524279477434069,11.432,0.4029756221880021,3.252894442316112
41.792618,-8.739136,61.0,2015-05-10T12:00,21.1,78,17.2,23.8,0.0,0.0,0.0,0.0,1,1020.7,1013.5,29,0,0,98,0.49,0.54,10.7,11.6,320,324,21.2,22.3,16.7,14.8,12.9,0.384,0.396,0.412,0.401,1,3600.0,866.0,631.0,235.0,713.1,866.0,1187.7,886.2,645.7,240.5,713.1,886.2,1215.4,0.4858050023323912,71.67369016755882,3.810070621434069,17.634,1.1344919604910064,4.947630514924381
41.792618,-8.739136,61.0,2015-05-11T12:00,22.1,66,15.5,24.8,0.0,0.0,0.0,0.0,1,1019.4,1012.2,29,0,0,95,0.54,0.9,8.4,9.2,335,339,18.7,22.6,17.0,15.0,12.9,0.371,0.386,0.408,0.401,1,3600.0,888.0,681.0,207.0,767.9,888.0,1189.8,908.6,696.8,211.8,767.9,908.6,1217.4,0.9709765721368192,80.80644815697623,5.886712829434069,24.016,1.8941785446198376,7.300033085312669
41.792618,-8.739136,61.0,2015-05-12T12:00,24.8,61,16.8,26.9,0.0,0.0,0.0,0.0,1,1018.7,1011.6,25,0,0,82,0.58,1.21,14.9,20.4,195,189,28.8,23.5,17.6,15.3,13.0,0.357,0.376,0.405,0.401,1,3600.0,903.0,756.0,147.0,850.7,903.0,1191.7,923.9,773.5,150.4,850.7,923.9,1219.3,5.01720462882983,85.22488584520728,8.545962695434069,30.884,4.605285701520735,10.10292954860524
41.792618,-8.739136,61.0,2015-05-13T12:00,20.2,75,15.7,22.5,0.0,0.0,0.0,0.0,1,1022.1,1014.9,41,13,1,95,0.46,0.58,6.7,7.7,216,208,17.6,22.1,17.6,15.6,13.0,0.347,0.368,0.401,0.401,1,3600.0,770.0,437.0,333.0,490.7,770.0,1193.6,787.8,447.1,340.7,490.7,787.8,1221.1,3.219885446283899,84.64698801834405,9.947854145434068,36.924,2.8142828325229168,11.888427159359686
41.792618,-8.739136,61.0,2015-05-14T12:00,15.6,65,9.1,12.6,0.0,0.0,0.0,0.0,2,1024.4,1017.0,60,36,0,91,0.33,0.62,22.4,27.2,332,332,40.7,18.3,16.4,15.7,13.1,0.347,0.363,0.398,0.401,1,3600.0,662.0,253.0,409.0,283.6,662.0,1195.4,677.2,258.8,418.4,283.6,677.2,1222.9,7.866665769340057,84.69457819622495,11.486643915434067,42.136,6.248330048562719,13.662199020330393
41.792618,-8.739136,61.0,2015-05-15T12:00,17.8,57,9.1,15.8,0.0,0.0,0.0,0.0,0,1027.6,1020.3,0,0,0,0,0.47,0.88,23.9,29.3,353,355,43.9,19.3,15.7,15.6,13.1,0.329,0.356,0.394,0.401,1,3600.0,928.0,828.0,100.0,926.2,928.0,1197.1,949.2,847.0,102.3,926.2,949.2,1224.5,10.102274380673,85.60038885290095,13.626206697434068,47.744,7.635722291563781,15.90449714062892
41.792618,-8.739136,61.0,2015-05-16T12:00,23.0,57,14.1,24.0,0.0,0.0,0.0,0.0,0,1026.7,1019.5,7,0,0,24,0.57,1.2,16.0,21.6,8,15,31.3,21.9,16.4,15.6,13.2,0.314,0.347,0.39,0.4,1,3600.0,933.0,822.0,111.0,917.9,933.0,1198.7,954.3,840.8,113.5,917.9,954.3,1226.1,8.697096460161136,86.48259417102773,16.35443225543407,54.288,5.804764712202859,18.65737840230958
41.792618,-8.739136,61.0,2015-05-17T12:00,24.2,60,15.9,27.2,0.0,0.0,0.0,0.0,0,1021.1,1014.0,2,0,0,5,0.6,1.22,8.5,10.6,12,28,22.7,24.5,18.2,15.8,13.2,0.3,0.339,0.386,0.4,1,3600.0,929.0,818.0,111.0,911.8,929.0,1200.3,950.1,836.6,113.5,911.8,950.1,1227.6,6.738457663280011,86.53079037491395,19.01868417543407,61.048,4.005118074257513,21.383226252047013
41.792618,-8.739136,61.0,2015-05-18T12:00,21.9,71,16.5,22.0,0.0,0.0,0.0,0.0,1,1014.6,1007.5,29,0,0,96,0.49,0.75,25.9,33.5,333,336,46.8,23.5,18.9,16.1,13.3,0.29,0.331,0.383,0.4,1,3600.0,910.0,769.0,141.0,855.8,910.0,1201.8,930.7,786.5,144.2,855.8,930.7,1229.1,13.462570464170566,85.68081726842345,20.77466839543407,67.39399999999999,8.540635457076178,23.46568556504324
41.792618,-8.739136,61.0,2015-05-19T12:00,17.1,50,6.5,13.4,0.0,0.0,0.0,0.0,0,1019.5,1012.2,2,2,0,0,0.49,0.98,31.4,40.4,355,357,55.8,19.7,17.2,16.3,13.4,0.277,0.324,0.379,0.399,1,3600.0,984.0,894.0,90.0,993.3,984.0,1203.2,1006.3,914.3,92.0,993.3,1006.3,1230.4,19.383902663688065,86.70066486976552,23.17038899543407,72.87599999999999,13.008098857011255,25.81865145158435
41.792618,-8.739136,61.0,2015-05-20T12:00,17.1,54,7.7,14.4,0.0,0.0,0.0,0.0,3,1025.5,1018.2,97,69,16,85,0.46,0.9,25.4,31.9,348,349,44.6,19.2,16.0,16.2,13.4,0.266,0.317,0.375,0.399,1,3600.0,899.0,708.0,191.0,785.5,899.0,1204.5,919.3,724.0,195.3,785.5,919.3,1231.7,16.216471987412845,86.74893306976824,25.37445194743407,78.35799999999999,9.680174966769622,28.044761902905115
41.792618,-8.739136,61.0,2015-05-21T12:00,19.3,53,9.5,19.5,0.0,0.0,0.0,0.0,1,1027.6,1020.3,25,0,0,83,0.54,1.04,12.6,16.0,2,9,26.6,20.9,15.9,16.1,13.5,0.256,0.311,0.371,0.398,1,3600.0,951.0,833.0,118.0,922.9,951.0,1205.7,972.5,851.8,120.7,922.9,972.5,1232.9,10.242093709227404,86.79721720553387,27.89864635543407,84.23599999999999,5.113795554911404,30.523840120975063
41.792618,-8.739136,61.0,2015-05-22T12:00,19.9,53,9.9,20.7,0.0,0.0,0.0,0.0,0,1024.3,1017.0,0,0,0,0,0.56,1.1,10.1,12.6,356,5,24.1,22.0,16.6,16.0,13.5,0.244,0.304,0.367,0.398,1,3600.0,948.0,836.0,112.0,924.9,948.0,1206.9,969.4,854.8,114.5,924.9,969.4,1234.1,9.711838457860717,86.8567181709363,30.497081775434072,90.222,4.546774917133493,33.05815153095524
41.792618,-8.739136,61.0,2015-05-23T12:00,20.7,54,11.2,21.9,0.0,0.0,0.0,0.0,0,1019.5,1012.3,0,0,0,0,0.56,1.12,9.7,11.5,345,356,24.1,22.6,17.1,16.1,13.6,0.232,0.297,0.364,0.397,1,3600.0,941.0,829.0,112.0,915.9,941.0,1208.0,962.2,847.7,114.5,915.9,962.2,1235.2,10.0269223766369,86.9050378919903,33.13711322343407,96.352,4.486753308440428,35.63526882655361
41.792618,-8.739136,61.0,2015-05-24T12:00,22.1,52,11.7,23.5,0.0,0.0,0.0,0.0,0,1017.4,1010.2,0,0,0,0,0.58,1.28,9.4,11.5,2,14,25.6,23.6,17.9,16.2,13.6,0.221,0.291,0.36,0.397,1,3600.0,937.0,824.0,113.0,909.3,937.0,1209.1,958.1,842.5,115.5,909.3,958.1,1236.3,10.820530419792831,87.2923871805473,36.06884339943407,102.734,4.670100327170893,38.41761763417293
41.792618,-8.739136,61.0,2015-05-25T12:00,23.2,49,12.1,24.3,0.0,0.0,0.0,0.0,1,1019.3,1012.2,28,0,0,92,0.59,1.44,11.6,15.3,16,27,25.2,24.3,18.4,16.4,13.7,0.21,0.285,0.356,0.396,1,3600.0,927.0,788.0,139.0,868.5,927.0,1210.1,947.9,805.7,142.1,868.5,947.9,1237.3,13.301745038208374,87.95076351303065,39.33149893743407,109.314,5.732683868241063,41.41231542975435
41.792618,-8.739136,61.0,2015-05-26T12:00,24.4,51,13.7,26.6,0.0,0.0,0.0,0.0,0,1019.7,1012.6,0,0,0,0,0.62,1.49,8.7,10.7,5,20,21.2,25.3,19.1,16.6,13.8,0.198,0.278,0.353,0.396,1,3600.0,940.0,827.0,113.0,910.5,940.0,1211.0,961.1,845.6,115.5,910.5,961.1,1238.2,12.393234672092529,87.9994444335322,42.62100760743407,116.11,4.987963675899168,44.45045547056
41.792618,-8.739136,61.0,2015-05-27T12:00,24.7,47,12.7,26.9,0.0,0.0,0.0,0.0,0,1017.8,1010.7,0,0,0,0,0.63,1.64,7.6,10.2,25,42,23.8,26.3,19.7,16.9,13.8,0.186,0.272,0.349,0.395,1,3600.0,950.0,839.0,111.0,922.7,950.0,1211.9,971.4,857.9,113.5,922.7,971.4,1239.1,13.156885726586774,88.56922381068205,46.22090689143407,122.95999999999998,5.120855210760947,47.656439456205874
41.792618,-8.739136,61.0,2015-05-28T12:00,26.4,44,13.0,28.8,0.0,0.0,0.0,0.0,0,1015.5,1008.5,0,0,0,0,0.66,1.94,6.6,6.2,347,10,19.8,27.2,20.3,17.2,13.9,0.176,0.266,0.346,0.394,1,3600.0,946.0,835.0,111.0,917.3,946.0,1212.7,967.3,853.8,113.5,917.3,967.3,1240.0,14.37262970762024,89.35979954744371,50.27520329143407,130.116,5.454372284092151,51.14547185376928
41.792618,-8.739136,61.0,2015-05-29T12:00,23.4,43,10.1,21.1,0.0,0.0,0.0,0.0,0,1014.8,1007.7,0,0,0,0,0.62,1.64,28.0,37.1,344,348,47.9,24.7,20.0,17.5,14.0,0.167,0.26,0.342,0.393,1,3600.0,963.0,850.0,113.0,932.9,963.0,1213.5,984.7,869.1,115.5,932.9,984.7,1240.8,32.2297432280959,89.4089456616787,53.95171298143407,136.73199999999997,16.14832268482402,54.3197289356937
41.792618,-8.739136,61.0,2015-05-30T12:00,21.1,60,13.0,20.7,0.0,0.0,0.0,0.0,0,1019.8,1012.6,2,0,0,8,0.53,1.0,21.4,27.2,324,328,40.0,24.2,19.3,17.6,14.0,0.161,0.255,0.339,0.393,1,3600.0,935.0,816.0,119.0,894.8,935.0,1214.2,956.1,834.4,121.7,894.8,956.1,1241.5,22.146163559002044,87.71377390194597,56.28951506143408,142.93399999999997,9.07999505187865,56.72811321236664
41.792618,-8.739136,61.0,2015-05-31T12:00,19.6,68,13.5,20.4,0.3,0.3,0.0,0.0,51,1021.1,1013.9,87,68,35,17,0.46,0.73,12.4,14.1,287,289,27.0,23.3,18.8,17.7,14.1,0.162,0.251,0.336,0.392,1,3600.0,808.0,595.0,213.0,651.9,808.0,1214.8,826.2,608.4,217.8,651.9,826.2,1242.2,13.632286621767031,86.1353458778654,58.03338904543407,148.86599999999996,4.6102511710371,58.78015984736499
