latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
38.84007,-9.344269,11.0,2015-04-29T12:00,17.7,62,10.4,16.8,0.0,0.0,0.0,0.0,3,1022.9,1021.6,100,99,6,89,0.37,0.76,11.2,13.1,276,278,21.6,20.9,16.4,16.1,14.6,0.266,0.281,0.297,0.356,1,3600.0,649.0,347.0,302.0,394.9,649.0,1186.0,666.2,356.2,310.0,394.9,666.2,1217.5,,,,,,
38.84007,-9.344269,11.0,2015-04-30T12:00,17.9,76,13.7,19.9,0.0,0.0,0.0,0.0,1,1022.6,1021.3,41,15,0,91,0.45,0.48,5.0,5.7,249,252,14.8,23.8,17.4,16.1,14.7,0.246,0.279,0.296,0.355,1,3600.0,795.0,561.0,234.0,636.7,795.0,1188.5,816.0,575.8,240.2,636.7,816.0,1219.9,1.6735938985832517,81.30247440728124,7.646505545,123.63100946044922,1.6884559531781398,13.245019359978079
38.84007,-9.344269,11.0,2015-05-01T12:00,18.2,83,15.2,18.7,0.0,0.0,0.0,0.0,0,1019.8,1018.5,12,12,0,5,0.35,0.36,12.1,14.9,260,262,20.9,21.9,17.6,16.3,14.7,0.229,0.275,0.296,0.355,1,3600.0,659.0,468.0,191.0,529.8,659.0,1191.0,676.3,480.3,196.0,529.8,676.3,1222.2,3.11127381104436,81.3489603928383,8.510281291,129.3110094604492,2.42776489387909,14.615805669548307
38.84007,-9.344269,11.0,2015-05-02T12:00,18.1,78,14.2,19.2,0.0,0.0,0.0,0.0,1,1014.8,1013.5,39,10,0,100,0.42,0.46,11.1,12.9,216,216,24.1,23.4,18.1,16.5,14.7,0.212,0.272,0.295,0.355,1,3600.0,783.0,527.0,256.0,595.1,783.0,1193.4,803.4,540.7,262.7,595.1,803.4,1224.5,3.3403825892524,81.71028102302131,9.622316875,134.97300946044922,2.4086134484414163,16.33355786049292
38.84007,-9.344269,11.0,2015-05-03T12:00,17.4,93,16.2,17.5,1.0,1.0,0.0,0.0,55,1012.9,1011.6,100,44,100,100,0.1,0.15,14.4,19.5,180,182,23.0,18.1,17.7,16.7,14.8,0.275,0.269,0.295,0.355,1,0.0,168.0,0.0,168.0,0.0,168.0,1195.7,172.4,0.0,172.4,0.0,172.4,1226.7,0.13460317899333726,46.37453693099962,6.295203030946291,135.119419314655,0.20887389499393905,11.276928097390343
38.84007,-9.344269,11.0,2015-05-04T12:00,18.3,88,16.2,14.9,0.2,0.2,0.0,0.0,51,1004.3,1003.0,50,42,18,3,0.17,0.26,37.9,54.8,216,217,65.9,18.3,17.2,16.7,14.8,0.405,0.298,0.295,0.355,1,1807.03,371.0,107.0,264.0,120.2,371.0,1198.0,380.6,109.8,270.8,120.2,380.6,1228.8,0.0656713652668862,37.49163927738232,3.1549117030419866,110.88493043151888,0.1418963010341804,5.890808390701014
38.84007,-9.344269,11.0,2015-05-05T12:00,16.2,57,7.7,14.7,0.0,0.0,0.0,0.0,1,1018.0,1016.7,44,32,25,0,0.4,0.79,13.4,15.6,278,278,24.8,20.3,16.5,16.6,14.8,0.336,0.312,0.295,0.354,1,3600.0,733.0,513.0,220.0,575.1,733.0,1200.1,751.8,526.1,225.6,575.1,751.8,1230.9,0.6517733005431156,67.35616597369281,5.1133474770419864,116.20493043151887,1.128841632694696,9.21317967407352
38.84007,-9.344269,11.0,2015-05-06T12:00,16.7,58,8.5,16.5,0.0,0.0,0.0,0.0,3,1020.0,1018.7,84,3,85,100,0.42,0.79,6.3,7.4,121,119,14.8,22.0,16.3,16.5,14.9,0.301,0.31,0.294,0.354,1,3600.0,744.0,402.0,342.0,449.7,744.0,1202.2,763.0,412.3,350.7,449.7,763.0,1232.9,0.9274527557983521,78.62443380057043,7.0815240930419865,121.61493043151887,1.3664084089180555,12.36329090858915
38.84007,-9.344269,11.0,2015-05-07T12:00,18.5,74,13.8,19.2,0.0,0.0,0.0,0.0,0,1015.3,1014.0,4,4,0,0,0.47,0.56,16.8,20.3,203,203,28.8,22.7,16.9,16.5,14.9,0.275,0.306,0.294,0.354,1,3600.0,923.0,808.0,115.0,901.8,923.0,1204.3,946.4,828.5,117.9,901.8,946.4,1234.8,4.1336781107799325,81.4846635366315,8.423127629041986,127.34893043151887,3.125619179010839,14.455896352838932
38.84007,-9.344269,11.0,2015-05-08T12:00,18.1,78,14.3,18.7,0.0,0.0,0.0,0.0,2,1023.5,1022.2,75,83,0,2,0.37,0.45,9.9,12.2,251,251,19.1,22.6,18.1,16.6,14.9,0.268,0.301,0.294,0.354,1,3600.0,671.0,321.0,350.0,357.5,671.0,1206.2,687.9,329.1,358.8,357.5,687.9,1236.7,3.1047811167710706,81.76122175346676,9.535163213041987,133.01093043151886,2.281090670837501,16.17201559415055
38.84007,-9.344269,11.0,2015-05-09T12:00,18.8,72,13.7,20.5,0.0,0.0,0.0,0.0,1,1024.6,1023.3,29,0,0,95,0.48,0.61,9.4,10.5,2,6,20.2,23.5,18.1,16.7,15.0,0.249,0.297,0.293,0.354,1,3600.0,872.0,648.0,224.0,720.2,872.0,1208.1,893.9,664.3,229.6,720.2,893.9,1238.5,3.820497850394246,82.76789772966193,11.002081365041986,138.79893043151887,2.5175902381683954,18.36487272673204
38.84007,-9.344269,11.0,2015-05-10T12:00,20.7,75,16.2,23.2,0.0,0.0,0.0,0.0,1,1019.6,1018.3,29,0,0,97,0.51,0.61,11.2,13.8,354,6,19.4,24.7,18.5,16.9,15.0,0.227,0.291,0.293,0.354,1,3600.0,898.0,707.0,191.0,784.3,898.0,1210.0,920.5,724.7,195.8,784.3,920.5,1240.2,4.6451402635157,82.93835234387856,12.436881065041987,144.92893043151886,2.8169425570109006,20.48008485091063
38.84007,-9.344269,11.0,2015-05-11T12:00,21.8,68,15.5,25.8,0.0,0.0,0.0,0.0,1,1018.9,1017.6,29,0,0,97,0.59,0.84,1.8,4.5,90,104,11.2,26.7,19.1,17.1,15.1,0.206,0.285,0.292,0.353,1,3600.0,914.0,751.0,163.0,831.5,914.0,1211.7,936.8,769.7,167.1,831.5,936.8,1241.9,3.452834816895227,83.8937129963618,14.366094313041987,151.25693043151887,1.9866457886549374,23.21895794692641
38.84007,-9.344269,11.0,2015-05-12T12:00,22.4,69,16.4,24.5,0.0,0.0,0.0,0.0,0,1019.9,1018.6,6,0,5,9,0.55,0.84,14.5,18.7,173,169,25.9,26.7,19.5,17.4,15.1,0.187,0.278,0.291,0.353,1,3600.0,929.0,787.0,142.0,869.8,929.0,1213.4,952.1,806.6,145.5,869.8,952.1,1243.5,7.527140851086878,84.33185356670967,16.28398712304199,157.69293043151887,3.9950125905073386,25.885404611848973
