latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
42.07381,-8.134094,886.0,2015-04-29T12:00,11.6,59,3.9,9.9,0.0,0.0,0.0,0.0,2,1021.2,919.2,74,81,2,0,0.37,0.56,10.1,13.0,266,268,32.0,14.0,9.6,9.9,8.2,0.409,0.422,0.413,0.429,1,3600.0,762.0,510.0,252.0,593.3,762.0,1160.1,780.0,522.0,257.9,593.3,780.0,1187.5,,,,,,
42.07381,-8.134094,886.0,2015-04-30T12:00,13.6,75,9.3,10.5,0.2,0.2,0.0,0.0,51,1020.5,919.2,100,100,35,100,0.21,0.38,19.6,28.5,223,224,50.4,13.1,10.4,9.9,8.2,0.409,0.416,0.412,0.429,1,0.0,405.0,48.0,357.0,55.7,405.0,1163.0,414.5,49.1,365.4,55.7,414.5,1190.3,0.7034459994104959,70.84437362609646,3.87921885,12.685132553100585,1.726526020981003,4.396909288351135
42.07381,-8.134094,886.0,2015-05-01T12:00,12.3,92,11.0,10.3,0.4,0.4,0.0,0.0,51,1017.7,916.3,100,100,99,75,0.08,0.11,15.8,23.9,225,226,45.0,11.8,10.8,9.9,8.3,0.451,0.433,0.412,0.429,1,0.0,137.0,1.0,136.0,1.2,137.0,1165.8,140.2,1.0,139.2,1.2,140.2,1193.0,0.004061793536218281,31.936914737641473,1.7585673130418744,7.195082205764335,0.012783713125581945,2.1831576325088404
42.07381,-8.134094,886.0,2015-05-02T12:00,15.7,70,10.2,13.2,0.0,0.0,0.0,0.0,3,1013.6,913.7,97,48,39,100,0.31,0.54,19.5,27.6,214,213,53.3,15.2,11.8,10.0,8.3,0.442,0.439,0.414,0.429,1,3600.0,597.0,205.0,392.0,236.4,597.0,1168.5,610.8,209.7,401.1,236.4,610.8,1195.6,0.08356617677002781,46.553592185591754,1.6060560464065008,5.23,0.27717972515402395,1.8171002315377422
42.07381,-8.134094,886.0,2015-05-03T12:00,13.1,89,11.4,11.5,0.6,0.6,0.0,0.0,53,1011.0,910.5,100,100,26,98,0.07,0.16,14.0,22.1,209,210,42.5,13.2,11.8,10.2,8.3,0.461,0.453,0.417,0.429,1,0.0,93.0,10.0,83.0,11.5,93.0,1171.2,95.1,10.2,84.9,11.5,95.1,1198.1,0.0005730115448097236,26.14515943269132,0.5456717358393817,4.762,0.002248868208518771,0.8483228002389679
42.07381,-8.134094,886.0,2015-05-04T12:00,13.3,95,12.5,12.2,5.9,5.9,0.0,0.0,63,999.6,900.3,100,100,98,40,0.06,0.08,13.3,22.3,167,170,76.3,13.4,12.1,10.4,8.4,0.45,0.469,0.435,0.429,1,0.0,89.0,9.0,80.0,10.3,89.0,1173.8,91.0,9.2,81.8,10.3,91.0,1200.6,3.6607735407888343e-07,9.153199991220076,0.18955152,4.798,1.6164745688024315e-06,0.34502621454802795
42.07381,-8.134094,886.0,2015-05-05T12:00,9.2,81,6.1,5.7,0.5,0.5,0.0,0.0,53,1016.3,914.0,51,13,65,0,0.18,0.22,16.9,23.0,241,241,46.4,12.2,10.7,10.5,8.4,0.443,0.45,0.456,0.43,1,3600.0,432.0,202.0,230.0,231.0,432.0,1176.3,441.8,206.6,235.2,231.0,441.8,1203.0,0.000251926151090286,23.2485727012099,0.5152115620000001,4.0600000000000005,0.001002408983453181,0.7822541646191795
42.07381,-8.134094,886.0,2015-05-06T12:00,11.9,51,2.2,10.4,0.0,0.0,0.0,0.0,1,1020.4,918.6,25,28,0,1,0.4,0.68,8.4,10.6,205,204,27.0,14.6,10.0,10.3,8.5,0.432,0.442,0.454,0.431,1,3600.0,799.0,543.0,256.0,619.5,799.0,1178.8,817.1,555.3,261.8,619.5,817.1,1205.4,0.10822169359581207,52.10631491925225,2.192215982,8.606,0.3193166949870495,2.678615302460483
42.07381,-8.134094,886.0,2015-05-07T12:00,16.1,56,7.4,14.9,0.0,0.0,0.0,0.0,0,1013.8,914.0,4,1,6,0,0.47,0.8,16.2,22.2,201,200,48.6,16.2,11.2,10.3,8.5,0.413,0.429,0.451,0.432,1,3600.0,893.0,776.0,117.0,883.1,893.0,1181.1,913.1,793.4,119.6,883.1,913.1,1207.7,0.7037947185155108,74.27732150195318,4.18461307,13.908,1.6685367509706732,4.776423032294361
42.07381,-8.134094,886.0,2015-05-08T12:00,14.0,74,9.5,11.1,0.2,0.2,0.0,0.0,51,1021.7,920.5,90,100,0,0,0.21,0.42,18.9,26.5,228,228,48.2,14.5,12.0,10.5,8.5,0.442,0.433,0.448,0.433,1,1231.12,380.0,89.0,291.0,101.0,380.0,1183.4,388.5,91.0,297.5,101.0,388.5,1209.9,0.10610815128771442,47.83385102871122,2.5881805813331122,4.9239999999999995,0.3217373860725335,2.462978469257673
