latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
39.33216,-9.310333,0.0,2015-05-01T12:00,17.7,82,14.6,16.9,0.0,0.0,0.0,0.0,2,1019.5,1019.5,72,79,1,0,0.22,0.36,16.3,21.1,242,245,27.0,19.9,17.1,16.1,14.4,0.156,0.193,0.182,0.242,1,3600.0,396.0,220.0,176.0,249.9,396.0,1186.7,406.3,225.7,180.6,249.9,406.3,1217.7,4.0701802203979,81.1496774774105,9.086553099,145.22100183105468,2.931865834121219,15.71488501549952
39.33216,-9.310333,0.0,2015-05-02T12:00,18.2,75,13.7,18.2,0.0,0.0,0.0,0.0,1,1014.6,1014.6,40,11,0,99,0.39,0.52,15.6,18.8,218,216,31.3,22.4,17.4,16.2,14.4,0.148,0.19,0.181,0.242,1,3600.0,760.0,515.0,245.0,583.6,760.0,1189.2,779.7,528.3,251.3,583.6,779.7,1220.0,0.1046275506503849,45.273002881531454,4.884725507569556,86.85358325754373,0.1882601524777626,8.565168591583804
39.33216,-9.310333,0.0,2015-05-03T12:00,17.5,91,16.0,16.8,2.4,2.4,0.0,0.0,61,1012.3,1012.3,98,9,100,100,0.11,0.18,19.6,26.8,186,187,34.2,18.0,17.2,16.3,14.4,0.234,0.187,0.181,0.241,1,0.0,197.0,3.0,194.0,3.4,197.0,1191.6,202.1,3.1,199.0,3.4,202.1,1222.2,0.0004301384903489,23.189588295057565,2.14931163864175,36.4773448098673,0.0011252926736737,3.74671507511133
39.33216,-9.310333,0.0,2015-05-04T12:00,18.4,89,16.6,15.3,0.1,0.1,0.0,0.0,51,1002.8,1002.8,49,48,9,0,0.15,0.23,36.9,52.6,206,207,64.1,18.0,16.8,16.3,14.5,0.303,0.254,0.182,0.241,1,736.95,316.0,75.0,241.0,84.6,316.0,1193.9,324.1,76.9,247.2,84.6,324.1,1224.4,0.0064065087741702,30.1413677076572,0.931292888996352,5.715999999999999,0.0230009447887066,1.3234998707819023
39.33216,-9.310333,0.0,2015-05-05T12:00,16.6,57,8.0,14.7,0.0,0.0,0.0,0.0,2,1017.9,1017.9,59,30,54,0,0.38,0.81,15.1,18.0,267,267,27.7,20.2,16.2,16.2,14.5,0.251,0.256,0.184,0.241,1,3600.0,707.0,462.0,245.0,519.7,707.0,1196.1,725.0,473.8,251.2,519.7,725.0,1226.6,0.2885404636321327,59.13815201551692,2.1580655554697303,11.108,0.8283176637790362,2.905114722469545
39.33216,-9.310333,0.0,2015-05-06T12:00,16.9,58,8.5,17.6,0.0,0.0,0.0,0.0,1,1020.0,1020.0,39,1,13,100,0.46,0.82,4.3,5.6,132,130,14.8,22.3,16.1,16.1,14.6,0.226,0.245,0.186,0.241,1,3600.0,810.0,484.0,326.0,543.2,810.0,1198.3,830.5,496.3,334.3,543.2,830.5,1228.6,0.3251868472535025,68.86486605587426,4.148356515469731,16.554000000000002,0.7494166633184007,5.10099691923154
39.33216,-9.310333,0.0,2015-05-07T12:00,19.0,69,13.1,19.1,0.0,0.0,0.0,0.0,0,1014.9,1014.9,0,0,0,0,0.47,0.68,18.4,22.3,203,201,32.4,22.6,17.0,16.1,14.6,0.206,0.234,0.187,0.241,1,3600.0,909.0,790.0,119.0,884.6,909.0,1200.4,931.9,809.9,122.0,884.6,931.9,1230.6,0.963516229875556,74.79616843397575,5.78876696146973,22.378,1.914595127845847,7.0307363593088015
39.33216,-9.310333,0.0,2015-05-08T12:00,18.2,76,14.0,18.3,0.0,0.0,0.0,0.0,2,1023.4,1023.4,69,76,0,2,0.35,0.49,12.2,15.0,242,243,22.7,22.1,17.9,16.3,14.6,0.207,0.226,0.187,0.24,1,3600.0,654.0,282.0,372.0,315.1,654.0,1202.4,670.4,289.1,381.3,315.1,670.4,1232.5,0.7194418425360514,73.04212374919399,7.008215073469731,28.058,1.2895857250242106,8.62846894721006
39.33216,-9.310333,0.0,2015-05-09T12:00,18.4,73,13.5,19.9,0.0,0.0,0.0,0.0,1,1024.8,1024.8,29,1,0,95,0.45,0.57,9.1,10.3,7,12,20.2,23.2,17.6,16.5,14.7,0.191,0.22,0.187,0.24,1,3600.0,827.0,548.0,279.0,611.0,827.0,1204.3,847.7,561.7,286.0,611.0,847.7,1234.4,1.0820327027976184,79.08702044830147,8.39431056346973,33.774,1.642408935324044,10.35466043012246
39.33216,-9.310333,0.0,2015-05-10T12:00,20.2,78,16.2,22.4,0.0,0.0,0.0,0.0,1,1020.0,1020.0,27,0,0,90,0.49,0.53,13.7,16.7,2,7,27.0,24.3,18.0,16.6,14.7,0.175,0.213,0.187,0.24,1,3600.0,914.0,760.0,154.0,845.7,914.0,1206.2,936.7,778.9,157.8,845.7,936.7,1236.2,2.885270664374571,81.11882880415475,9.62797503946973,39.814,2.562796307920847,12.000769289756564
