latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
39.050964,-9.135803,96.0,2015-04-29T12:00,18.0,61,10.3,17.1,0.0,0.0,0.0,0.0,3,1022.8,1011.4,100,91,6,86,0.38,0.81,10.8,12.6,272,272,23.4,20.0,15.7,15.4,14.0,0.299,0.316,0.294,0.334,1,3600.0,656.0,345.0,311.0,392.9,656.0,1185.1,673.1,354.0,319.1,392.9,673.1,1216.0,,,,,,
39.050964,-9.135803,96.0,2015-04-30T12:00,18.8,70,13.2,20.2,0.0,0.0,0.0,0.0,1,1022.4,1011.0,36,10,0,91,0.45,0.66,6.9,7.7,242,242,18.4,22.6,16.8,15.5,14.0,0.283,0.311,0.294,0.334,1,3600.0,774.0,536.0,238.0,608.8,774.0,1187.6,794.1,549.9,244.2,608.8,794.1,1218.4,3.4574617931600686,83.33966634452372,10.18950654,147.08987683105468,2.3884347912093853,17.37067245810643
39.050964,-9.135803,96.0,2015-05-01T12:00,18.9,76,14.6,18.5,0.0,0.0,0.0,0.0,0,1019.7,1008.3,11,12,0,0,0.31,0.52,13.4,17.1,250,252,25.2,20.8,16.9,15.7,14.0,0.271,0.306,0.293,0.334,1,3600.0,555.0,373.0,182.0,422.5,555.0,1190.1,569.3,382.6,186.7,422.5,569.3,1220.8,5.30907996244696,83.38682490970248,11.453183339999999,152.8958768310547,3.3344423205809774,19.293293074122982
39.050964,-9.135803,96.0,2015-05-02T12:00,19.3,71,13.9,19.8,0.0,0.0,0.0,0.0,1,1014.7,1003.4,40,11,0,100,0.43,0.65,13.8,16.7,219,217,29.9,22.5,17.4,15.8,14.1,0.257,0.3,0.293,0.334,1,3600.0,776.0,540.0,236.0,610.2,776.0,1192.5,795.9,553.8,242.0,610.2,795.9,1223.1,5.927895467372192,83.54793907227189,13.010664996,158.77387683105468,3.474686666674391,21.596946134042184
39.050964,-9.135803,96.0,2015-05-03T12:00,17.5,92,16.1,17.3,1.7,1.7,0.0,0.0,61,1012.6,1001.3,100,21,100,100,0.1,0.17,16.2,22.0,181,184,28.8,17.7,17.2,16.0,14.1,0.323,0.296,0.293,0.334,1,0.0,161.0,0.0,161.0,0.0,161.0,1194.9,165.1,0.0,165.1,0.0,165.1,1225.3,0.07117850981853481,41.231565237327224,7.715530250973546,153.8477206019627,0.09877959900385758,13.711914303465848
39.050964,-9.135803,96.0,2015-05-04T12:00,18.5,88,16.5,15.1,0.2,0.2,0.0,0.0,51,1003.5,992.3,43,38,14,0,0.16,0.25,38.5,55.2,212,213,68.4,17.8,16.7,16.1,14.1,0.413,0.346,0.293,0.334,1,864.93,327.0,79.0,248.0,88.8,327.0,1197.1,335.3,81.0,254.3,88.8,335.3,1227.5,0.05296983399864443,35.97845176764805,3.775959921141237,119.70548946399593,0.10548146047843197,6.9999112337287315
39.050964,-9.135803,96.0,2015-05-05T12:00,16.5,54,7.1,14.4,0.0,0.0,0.0,0.0,2,1017.9,1006.5,67,42,48,0,0.38,0.87,14.0,16.6,271,271,26.6,19.5,16.0,16.0,14.2,0.358,0.353,0.294,0.334,1,3600.0,689.0,452.0,237.0,507.1,689.0,1199.3,706.4,463.4,243.0,507.1,706.4,1229.5,0.7376012980025172,67.95068011155016,5.907361457141237,125.07948946399593,1.1865203842894763,10.567048794563869
39.050964,-9.135803,96.0,2015-05-06T12:00,17.3,55,8.0,17.6,0.0,0.0,0.0,0.0,2,1019.9,1008.5,67,6,52,100,0.46,0.9,4.9,6.0,126,123,15.1,21.0,15.6,15.9,14.2,0.33,0.346,0.294,0.334,1,3600.0,792.0,458.0,334.0,512.6,792.0,1201.5,811.8,469.5,342.4,512.6,811.8,1231.6,0.9893380428726166,79.29529796978235,8.087203937141236,130.59748946399594,1.356007392300318,14.006100643874936
39.050964,-9.135803,96.0,2015-05-07T12:00,19.7,63,12.5,19.7,0.0,0.0,0.0,0.0,0,1015.1,1003.8,0,0,0,0,0.5,0.85,17.6,21.8,203,202,32.4,21.9,16.4,15.8,14.2,0.309,0.338,0.294,0.333,1,3600.0,910.0,790.0,120.0,882.3,910.0,1203.5,932.7,809.7,123.0,882.3,932.7,1233.5,6.276489688303043,83.66756024535492,10.113299073141237,136.54748946399593,4.2746409162123,17.066542771573616
39.050964,-9.135803,96.0,2015-05-08T12:00,18.6,72,13.4,18.7,0.0,0.0,0.0,0.0,2,1023.4,1012.0,70,77,0,3,0.37,0.61,11.0,13.4,247,246,22.0,21.4,17.6,16.0,14.3,0.304,0.33,0.294,0.333,1,3600.0,644.0,290.0,354.0,323.2,644.0,1205.5,660.0,297.2,362.8,323.2,660.0,1235.4,3.028025509251264,80.14428498491142,11.565474329141237,142.29948946399594,2.0096501907227897,19.22470148326442
