DISTRITO,TIPO,ANO,AREAPOV,AREAMATO,AREAAGRIC,AREATOTAL,REACENDIMENTOS,QUEIMADA,FALSOALARME,FOGACHO,INCENDIO,AGRICOLA,NCCO,NOMECCO,DATAALERTA,HORAALERTA,LOCAL,CONCELHO,FREGUESIA,FONTEALERTA,INE,X,Y,DIA,MES,HORA,OPERADOR,PERIMETRO,APS,CAUSA,TIPOCAUSA,DHINICIO,DHFIM,DURACAO,HAHORA,DATAEXTINCAO,HORAEXTINCAO,DATA1INTERVENCAO,HORA1INTERVENCAO,QUEIMA,LAT,LON,CAUSAFAMILIA,TEMPERATURA,HUMIDADERELATIVA,VENTOINTENSIDADE,VENTOINTENSIDADE_VETOR,VENTODIRECAO_VETOR,PRECEPITACAO,FFMC,DMC,DC,ISI,BUI,FWI,DSR,THC,MODFARSITE,ALTITUDEMEDIA,DECLIVEMEDIO,HORASEXPOSICAOMEDIA,DENDIDADERV,COSN5VARIEDADE,AREAMANCHAMODFARSITE,AREASFICHEIROS_GNR,AREASFICHEIROS_GTF,FICHEIROIMAGEM_GNR,AREASFICHEIROSHP_GTF,AREASFICHEIROSHPXML_GTF,AREASFICHEIRODBF_GTF,AREASFICHEIROPRJ_GTF,AREASFICHEIROSBN_GTF,AREASFICHEIROSBX_GTF,AREASFICHEIROSHX_GTF,AREASFICHEIROZIP_SAA
Coimbra,Florestal,2022,0.4387,0.06,0.0,0.4987,0,0,0,1,0,0,2022060022616,6,17-05-2022,16:43,Tarelhos (Quinta dos Tarelhos),Cantanhede,Cantanhede,Populares,60204,156987,378625,17,5,16,sigo,,,610.0,Desconhecida,17-05-2022 16:43:00,17-05-2022 17:16:00,33,0.4987,17-05-2022,17:16,17-05-2022,16:55,0,40.3752479998271,-8.63959700001611,Indeterminadas,22.0681,66.2657989472749,14.8779572164969,3.83192147267281,263.0,0.0,84.8254322993294,65.058603543542,206.638559286204,5.52082212191666,72.8088799958142,17.608354688222,4.36004669593599,,,44.1119,1.33562,,228.957,15.5,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.003,0.0,0.003,0,0,0,1,0,0,2022060023183,6,20-05-2022,14:54,MURTEDE (Vale de Carepa),Cantanhede,Murtede,112,60208,167299,376699,20,5,14,sigo,,,610.0,Desconhecida,20-05-2022 14:54:00,20-05-2022 15:26:00,32,0.003,20-05-2022,15:26,20-05-2022,15:12,0,40.3583810000949,-8.51806600001123,Indeterminadas,28.4562,47.4789929087642,12.4396145946497,2.70903718381694,347.0,0.0,88.7849129902094,73.2103793773379,226.300583286204,6.68567905134855,80.9502940632365,21.4208438864306,6.16807497053552,,227.0,91.6413,1.6087,,208.856,19.86,7.85394,,,,,,,,,,,
Coimbra,Florestal,2022,0.15,0.0,0.0,0.15,0,0,0,1,0,0,2022060023307,6,21-05-2022,09:49,Padrão,Lousã,Lousã,117,60703,185747,349092,21,5,9,sigo,,,60.0,Desconhecida,21-05-2022 09:49:00,21-05-2022 10:21:00,32,0.15,21-05-2022,10:21,21-05-2022,09:56,0,40.1102799998389,-8.3002800000045,Indeterminadas,25.4426,43.5225432733678,13.5410479522904,4.40564696213587,143.0,0.0,89.5924971164007,85.9196725774295,172.219992757983,7.96243658894131,85.7122469268495,24.9762886249004,8.0945609004918,,,141.963,7.48018,,244.14,17.48,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.005,0.0,0.005,0,0,0,1,0,0,2022060023929,6,24-05-2022,15:36,MIRA,Mira,Mira,Populares,60801,149000,384400,24,5,15,1971053,,,610.0,Desconhecida,24-05-2022 15:36:00,24-05-2022 15:48:00,12,0.005,24-05-2022,15:48,24-05-2022,15:40,0,40.4267999998728,-8.73410199999809,Indeterminadas,16.879,65.6134200056238,34.314045548487,9.53167931902417,340.0,0.006159014,83.0534408972764,42.6536740895834,207.984502662596,7.59191033511474,56.3940003173193,19.4091687116846,5.18013620555969,,231.0,19.1481,1.4929,,271.834,19.28,1.38743,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.09,0.0,0.09,0,0,0,1,0,0,2022060028384,6,15-06-2022,16:35,Selada das Eiras (Vale do Cão),Arganil,Cepos,Sapadores,60106,213395,357110,15,6,16,sigo,Perimetro Florestal da Serra da Aveleira,,51.0,Natural,15-06-2022 16:35:00,15-06-2022 17:25:00,50,0.09,15-06-2022,17:25,15-06-2022,16:50,0,40.1825,-7.97582999971178,Naturais,25.6779,60.0839512189101,14.7511066274413,2.50122917204809,243.0,0.0005810391,91.2623909461204,91.0820338409419,326.640553936093,6.82666931205299,107.337674977911,25.0804339051142,8.15439856952697,,,599.014,52.3755,,75.6494,15.33,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.25,0.0,0.25,0,0,0,1,0,0,2022060028387,6,15-06-2022,16:31,Castanheira da serra (Cruz da Castanheira),Pampilhosa da Serra,Fajão,112,61203,220017,357525,15,6,16,sigo,Perimetro Florestal de Pampilhosa da Serra,,51.0,Natural,15-06-2022 16:31:00,15-06-2022 17:37:00,66,0.25,15-06-2022,17:37,15-06-2022,16:45,0,40.1861100000805,-7.89805999967787,Naturais,27.7849000000001,48.811573196954,10.5078546027428,1.89972222056785,225.0,0.01011008,92.4355008689374,112.420536115377,336.930481914419,8.41694377050116,122.585823885277,30.639524750836,11.6221931227874,,212.0,911.894,38.7745,,112.075,10.42,3.21298,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.0001,0.0,0.0001,0,0,0,1,0,0,2022060028391,6,15-06-2022,16:53,Quinta da Tapada (Barreiro),Oliveira do Hospital,Alvoco das Várzeas,PV,61102,225982,370534,15,6,16,sigo,,,51.0,Natural,15-06-2022 16:53:00,15-06-2022 17:31:00,38,0.0001,15-06-2022,17:31,15-06-2022,17:08,0,40.3031009999911,-7.82750299983554,Naturais,27.7849000000001,48.811573196954,10.5078546027428,1.89972222056785,225.0,0.01011008,92.4355008689374,112.420536115377,336.930481914419,8.41694377050116,122.585823885277,30.639524750836,11.6221931227874,,223.0,559.183,34.8497,,275.757,16.09,9.3448,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.005,0.0,0.005,0,0,0,1,0,0,2022060029085,6,19-06-2022,16:29,DORNELAS DO ZÊZERE (Vale Grande),Pampilhosa da Serra,Dornelas do Zêzere,112,61202,232473,349302,19,6,16,sigo,,,610.0,Desconhecida,19-06-2022 16:29:00,19-06-2022 17:26:00,57,0.005,19-06-2022,17:26,19-06-2022,16:40,0,40.1116700002882,-7.75222000002861,Indeterminadas,21.1382,57.2922452852471,14.7896885335224,4.07125565365754,273.0,0.13085,77.7784429828677,115.465830611542,375.308170925189,2.00764199761799,130.533278232703,10.9237282155781,1.87277400596163,,227.0,421.994,25.7622,,90.0048,13.91,8986.7,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.0005,0.0,0.0005,0,0,0,1,0,0,2022060030251,6,26-06-2022,17:48,Meãs,Pampilhosa da Serra,Unhais-o-velho,Populares,61209,226915,353814,26,6,17,sigo,,,610.0,Desconhecida,26-06-2022 17:48:00,26-06-2022 18:08:00,20,0.0005,26-06-2022,18:08,26-06-2022,17:49,0,40.1525,-7.8172199999955,Indeterminadas,18.9109,42.9082770880624,20.4917447648967,5.69703953544808,317.0,0.0,87.2950339779916,56.6639384760841,397.258397033821,6.22082045926056,83.5385539519566,20.6879001234069,5.79945190625347,,233.0,827.624,35.1538,,104.308,7.41,1791.88,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.005,0.0,0.005,0,0,0,1,0,0,2022060032089,6,06-07-2022,16:52,R BAIRRO ALTO,Coimbra,São João do Campo,112,60320,167816,363187,6,7,16,2010860,,,610.0,Desconhecida,06-07-2022 16:52:00,06-07-2022 17:03:00,11,0.005,06-07-2022,17:03,06-07-2022,16:58,0,40.2367194443279,-8.51130555576748,Indeterminadas,28.9689,44.0298580976358,16.7762851881101,4.88861943408057,326.0,0.0,87.8571301130434,54.3561642428419,523.095128754683,5.07640537491467,86.2945938411857,18.1560981174399,4.60297659153136,,,17.035,3.62085,,349.779,20.4,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.005,0.0,0.005,0,0,0,1,0,0,2022060032456,6,08-07-2022,12:42,ESTR COALHADAS 81 COALHADAS 3045-045_COIMBRA 060338: PRX. (Rua da Liberdade),Coimbra,São Martinho do Bispo,112,60322,170903,358641,8,7,12,sigo,,,630.0,Desconhecida,08-07-2022 12:42:00,08-07-2022 13:05:00,23,0.005,08-07-2022,13:05,08-07-2022,12:50,0,40.1958880000644,-8.47481999980079,Indeterminadas,34.7662,20.0615435113021,5.7531805245494,1.06901241831306,73.0,0.0,95.5713599978443,69.5554426935021,495.686380391169,12.5069082668855,102.983792071716,37.0255897034862,16.2486549437788,,,61.2663,12.3933,,638.77,18.14,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.0001,0.0,0.0001,1,0,0,1,0,0,2022060033886,6,14-07-2022,16:13,Quinta de Arnes (Pedrulha),Soure,Alfarelos,112,61501,154367,353052,14,7,16,sigo,,,711.0,Reacendimento,14-07-2022 16:13:00,14-07-2022 17:48:00,95,0.000136363698347136,14-07-2022,17:48:00,14-07-2022,16:28:00,0,40.1448170004951,-8.66862199995253,Reacendimentos,33.2101,33.8917589570083,17.9113494397216,4.97537484436711,332.0,0.0,95.4678257033144,93.0057356670067,569.062526250113,13.3411232555773,132.054906217489,42.5986336065185,20.8256822583096,,232.0,11.1781,8.71577,,280.969,21.42,434.743,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.005,0.0,0.005,1,0,0,1,0,0,2022060034042,6,15-07-2022,11:50,Casalinho,Penela,Penela (São Miguel),Populares,61406,179800,334800,15,7,11,1971053,,,711.0,Reacendimento,15-07-2022 11:50:00,15-07-2022 12:32:00,42,0.005,15-07-2022,12:32,15-07-2022,11:57,0,39.9814360004001,-8.36959599998262,Reacendimentos,31.1835,36.6878334221119,7.06756657822977,2.15270459326059,221.0,0.0,94.5446753086358,101.872333495789,542.262151619649,12.4784864277075,138.633532804226,41.4564388560356,19.8475420986733,,,244.773,18.3553,,209.178,16.67,,,,,,,,,,,,
Coimbra,Florestal,2022,0.02,0.0,0.0,0.02,0,0,0,1,0,0,2022060034400,6,17-07-2022,02:12,SANGUINHEIRA,Cantanhede,Sanguinheira,112,60218,150200,372500,17,7,2,sigo,,,610.0,Desconhecida,17-07-2022 02:12:00,17-07-2022 03:32:00,80,0.02,17-07-2022,03:32,17-07-2022,03:24,0,40.3197119998932,-8.71903099987242,Indeterminadas,18.3689,84.9052315970335,5.82179753317226,1.53564405740185,302.0,0.0,90.5918872858558,107.960571074469,626.103738754683,8.15915406553057,150.879748732515,32.1682347698944,12.6682055231218,,,67.5313,5.51061,,267.014,12.31,,,,,,,,,,,,
Coimbra,Florestal,2022,2.4245312861681,0.0,0.0,2.4245312861681,1,0,0,0,1,0,2022060034412,6,17-07-2022,07:57,R CONDE POMBEIRO 3 (Cordinha),Cantanhede,Cordinhã,112,60205,165700,374899,17,7,7,sigo,,,711.0,Reacendimento,17-07-2022 07:57:00,17-07-2022 09:15:00,78,2.4245312861681,17-07-2022,09:15,17-07-2022,08:17,0,40.3421069998211,-8.5368029999733,Reacendimentos,18.414,86.4224791554926,1.42480118656288,0.739945075663641,136.0,0.0,90.5918872858558,107.960571074469,626.103738754683,8.15915406553057,150.879748732515,32.1682347698944,12.6682055231218,,227.0,79.3706,2.37085,,132.456,9.11,675.041,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.054,0.0,0.054,0,0,0,1,0,0,2022060034628,6,18-07-2022,09:18,R CONDE POMBEIRO 7 CORDINHA 3060-240_CORDINHA 060205: PRX. (Cordinhã),Cantanhede,Cordinhã,112,60205,166056,373737,18,7,9,sigo,,,610.0,Desconhecida,18-07-2022 09:18:00,18-07-2022 09:48:00,30,0.054,18-07-2022,09:48,18-07-2022,09:33,0,40.3316499996185,-8.53255000008477,Indeterminadas,22.3703,67.9996998605284,10.2846431118989,2.85684530886081,212.0,0.0,89.5229086773101,110.928166980573,634.489430754683,9.24041102480073,154.380323179519,35.1547772477141,14.8238565721175,,232.0,99.76,3.28192,,104.094,12.62,3.65643,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.02,0.0,0.02,0,0,0,1,0,0,2022060036014,6,25-07-2022,11:50,Ingote,Coimbra,Eiras,112,60313,174400,361799,25,7,11,sigo,,,630.0,Desconhecida,25-07-2022 11:50:00,25-07-2022 12:14:00,24,0.02,25-07-2022,12:14,25-07-2022,12:00,0,40.2244469997618,-8.43388699998458,Indeterminadas,27.0678,45.4772618470208,10.6586987154957,3.29430654744948,324.0,0.0,90.3491099491983,146.616811124726,652.324922391169,8.70344618539377,187.741490523612,35.1868782401221,14.8478239884833,,,59.7375,16.0627,,867.003,28.0,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.0002,0.0,0.0002,0,0,0,1,0,0,2022060036167,6,26-07-2022,07:52,R CANICEIROS 2 PRAIA_DA_TOCHA 3060-684_TOCHA 060214: PRX. (Praia da Tocha),Cantanhede,Tocha,112,60214,139727,373613,26,7,7,sigo,,,610.0,Desconhecida,26-07-2022 07:52:00,26-07-2022 09:27:00,95,0.00023076940828416,26-07-2022,09:27:00,26-07-2022,08:15:00,0,40.3290450000763,-8.84234500037299,Indeterminadas,19.1950000000001,85.7036756140791,17.9463280645309,5.29628109011314,343.0,0.0,84.681387639498,83.8651539081866,627.67827246572,6.64486208715025,125.732109237082,26.3353308363564,8.89042539819859,,,5.0129,2.53757,,71.9503,15.17,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.005,0.0,0.005,1,0,0,1,0,0,2022060037549,6,02-08-2022,08:30,Casal da Azenha (Murtas),Penela,Penela (Santa Eufémia),CCO,61405,177299,339699,2,8,8,1971053,,,711.0,Reacendimento,02-08-2022 08:30:00,02-08-2022 08:54:00,24,0.005,02-08-2022,08:54,02-08-2022,08:35,0,40.025501999855,-8.39903599951002,Reacendimentos,21.4449,73.8449771491035,3.55439010502045,0.987330584727902,213.0,0.0008134547,91.0129813388277,171.431539819225,700.873385619649,7.67099754188723,212.761195159791,32.8858778361092,13.1727245737048,,227.0,279.774,23.0915,,191.419,25.09,65.4874,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.003,0.0,0.003,1,0,0,1,0,0,2022060038042,6,04-08-2022,14:41,VOLTA DA TOCHA (ER335-1 (ER335-1) Km 8),Montemor-o-velho,Arazede,112,61002,148508,370701,4,8,14,sigo,,,711.0,Reacendimento,04-08-2022 14:41:00,04-08-2022 15:03:00,22,0.003,04-08-2022,15:03,04-08-2022,15:00,0,40.3034079999394,-8.73878999974993,Reacendimentos,21.5855,78.9398641222934,15.3573448251902,4.47282172941659,313.0,0.0003486235,82.635285397746,96.5158273747004,694.69706846572,2.94017104305096,143.269700002639,15.3116705753179,3.40454332376224,,232.0,63.3856,0.717294,,162.255,18.02,72.0237,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.02,0.0,0.02,1,0,0,1,0,0,2022060038428,6,06-08-2022,15:28,LORVÃO,Penacova,Lorvão,112,61304,184400,366099,6,8,15,1971053,,,711.0,Reacendimento,06-08-2022 15:28:00,06-08-2022 16:18:00,50,0.02,06-08-2022,16:18,06-08-2022,15:40,0,40.2634179994795,-8.31650399949816,Reacendimentos,28.8080000000001,48.6407705106709,11.0661525043552,3.32061467863833,261.0,0.0,88.13154910978,186.629172652595,754.226342391169,4.68336179174927,230.604066153211,23.6347569277117,7.34098644402318,,223.0,353.867,39.0955,,218.274,13.77,4648.94,,,,,,,,,,,
Coimbra,Florestal,2022,0.03,0.0,0.0,0.03,1,0,0,1,0,0,2022060039174,6,10-08-2022,14:02,Vale,Lousã,Lousã,Populares,60703,189199,353499,10,8,14,1971053,,,711.0,Reacendimento,10-08-2022 14:02:00,10-08-2022 14:27:00,25,0.03,10-08-2022,14:27,10-08-2022,14:03,0,40.1500219999999,-8.25986399968465,Reacendimentos,31.5999,40.8700740596016,10.2775027739447,2.85486188165131,198.0,0.002324156,89.4966301055922,193.084863700302,763.269109619649,7.06384163186953,236.561681430685,31.4013798700872,12.1385877136244,,227.0,92.9713,12.0242,,208.03,24.27,53.2469,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.0004,0.0,0.0004,0,0,0,1,0,0,2022060039675,6,12-08-2022,21:51,Malhada (Malhada de Cima),Cantanhede,Covões,Populares,60206,161300,389099,12,8,21,sigo,,,620.0,Desconhecida,12-08-2022 21:51:00,12-08-2022 22:22:00,31,0.0004,12-08-2022,22:22,12-08-2022,22:04,0,40.4697880000538,-8.58945200019413,Indeterminadas,20.2324,78.0177352004103,10.2480155948555,2.4721412425663,331.0,0.0,86.7717038642549,161.937462421961,752.864418866374,4.31679238384813,210.617782116265,22.1176260204704,6.52763808367786,,,36.8169,3.88486,,313.359,20.12,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.015,0.0,0.015,0,0,0,1,0,0,2022060039797,6,13-08-2022,14:55,Fraldeu (Balinhos),Miranda do Corvo,Miranda do Corvo,CCO,60902,180600,344300,13,8,14,sigo,,,60.0,Desconhecida,13-08-2022 14:55:00,13-08-2022 15:02:00,7,0.015,13-08-2022,15:02,13-08-2022,15:05,0,40.0670119999846,-8.36051600032383,Indeterminadas,26.5814,46.3512568897506,13.8795631083906,4.19750009439412,266.0,0.0,89.5317387388002,201.618995967044,786.483937619649,7.88891670294945,245.743882657213,33.8828507283426,13.8877983596082,,,193.644,23.2528,,230.67,19.77,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.0015,0.0,0.0015,0,0,0,1,0,0,2022060039891,6,14-08-2022,06:40,061313: @TRAVANCA DO MONDEGO (LUGAR_INE#808668) (Almas),Penacova,Oliveira do Mondego,112,61305,191174,371138,14,8,6,sigo,,,630.0,Desconhecida,14-08-2022 06:40:00,14-08-2022 07:13:00,33,0.0015,14-08-2022,07:13,14-08-2022,06:56,0,40.3088900004493,-8.23694000005722,Indeterminadas,14.7118,92.3063001646782,6.05789406847215,1.56477558917477,2.0,0.0,89.4399153080156,209.099421223886,816.77146639117,8.88555071571922,254.996473982658,36.7165978645678,16.0094130725192,,223.0,152.551,19.7736,,106.476,21.78,10.0709,,,,,,,,,,,
Coimbra,Florestal,2022,0.03,0.0,0.0,0.03,0,0,0,1,0,0,2022060040049,6,14-08-2022,20:21,Ceira dos Vales,Lousã,Lousã,PV,60703,190200,352999,14,8,20,sigo,,,5.0,Natural,14-08-2022 20:21:00,14-08-2022 20:33:00,12,0.03,14-08-2022,20:33,14-08-2022,20:30,0,40.1455309995015,-8.24811999956767,Naturais,19.4138,72.4011223772912,17.7738851522433,4.93719032006758,320.0,0.0,89.5809416188186,204.571687877499,793.951649619649,9.62397389350143,248.84695780971,38.6335987147379,17.5185132192353,,227.0,138.04,13.7289,,229.822,21.46,403.442,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.002,0.0,0.002,1,0,0,1,0,0,2022060040221,6,15-08-2022,18:43,Amioso Cimeiro. Góis. Portugal (Corga do Chão),Góis,Alvares,112,60601,200650,340841,15,8,18,1971053,,,711.0,Reacendimento,15-08-2022 18:43:00,15-08-2022 21:09:00,146,0.001,15-08-2022,21:09,,,0,40.0360899999407,-8.12548999998305,Reacendimentos,22.9845,49.2613169561079,17.6142286914174,4.41702113932797,307.0,0.0,90.8859295038605,227.826630498409,805.813188616161,9.56455222875113,266.960018263748,38.5981791711652,17.4900951232712,,227.0,600.812,24.9175,,113.629,16.44,2.47598,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.01,0.0,0.01,1,0,0,1,0,0,2022060040472,6,17-08-2022,05:25,Chelo,Penacova,Lorvão,Populares,61304,186800,365200,17,8,5,sigo,,,711.0,Reacendimento,17-08-2022 05:25:00,17-08-2022 07:19:00,114,0.01,17-08-2022,07:19,17-08-2022,05:39,0,40.2553549999661,-8.28827199988895,Reacendimentos,15.6244,89.7870597925854,10.0047610033087,3.16662111191823,338.0,0.008831794,88.8629275370947,216.699599984988,838.66243039117,7.67448056638264,263.309632464643,33.3792349797799,13.5245272907714,,234.0,176.964,27.7923,,264.049,17.84,7.27697,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.01,0.0,0.01,1,0,0,1,0,0,2022060041371,6,21-08-2022,14:16,PENACOVA 061307: @CAMARA MUNICIPAL DE PENACOVA (CAMARA#92619) (PENACOVA),Penacova,Penacova,112,61307,187377,366825,21,8,14,sigo,,,711.0,Reacendimento,21-08-2022 14:16:00,21-08-2022 18:10:00,234,0.00333333333333333,21-08-2022,18:10,,,0,40.27,-8.28152000003391,Reacendimentos,28.5517,39.7467601224542,18.7666147329954,5.40573847219721,318.0,0.0,91.5033383707864,234.512995656156,872.327894391169,11.4211172286302,280.502908820371,43.3442329246148,21.4752062300085,,,89.2725,30.3665,,239.04,26.96,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.01,0.0,0.01,1,0,0,1,0,0,2022060041372,6,21-08-2022,14:12,LORVÃO,Penacova,Lorvão,Outros,61304,184400,366099,21,8,14,1971053,,,711.0,Reacendimento,21-08-2022 14:12:00,21-08-2022 14:52:00,40,0.01,21-08-2022,14:52,21-08-2022,14:23,0,40.2634179994795,-8.31650399949816,Reacendimentos,28.5517,39.7467601224542,18.7666147329954,5.21294853694318,317.0,0.0,91.5033383707864,234.512995656156,872.327894391169,11.4211172286302,280.502908820371,43.3442329246148,21.4752062300085,,223.0,269.794,29.3784,,246.016,15.75,4648.94,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.001,0.0,0.001,0,0,0,1,0,0,2022060041755,6,23-08-2022,12:16,Ermida (Montalvo),Mira,Mira,112,60801,149630,380772,23,8,12,sigo,,,610.0,Desconhecida,23-08-2022 12:16:00,23-08-2022 12:37:00,21,0.001,23-08-2022,12:37,23-08-2022,12:26,0,40.3941700002882,-8.72639000044929,Indeterminadas,23.1972,69.1351265814384,15.1572089235276,4.210335812091,332.0,0.0,85.7199674134779,124.721273812183,827.02818846572,4.99762434644949,181.147115525369,23.9878016185568,7.53619275395419,,221.0,39.5075,2.38099,,270.909,19.91,5.177,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.05,0.0,0.05,0,0,0,1,0,0,2022060041787,6,23-08-2022,14:21,SAO SILVESTRE (SÃO SILVESTRE),Coimbra,São Silvestre,112,60324,166022,362041,23,8,14,sigo,,,610.0,Desconhecida,23-08-2022 14:21:00,23-08-2022 14:49:00,28,0.05,23-08-2022,14:49,23-08-2022,14:33,0,40.2263209999932,-8.53232700030009,Indeterminadas,30.0897000000001,48.4330966211134,15.0969328684785,4.19359246346626,297.0,0.0,89.8036749638653,207.912196110283,920.668686754683,6.97752616815244,265.775775508806,31.333874931616,12.0924380449248,,,9.8475,4.82427,,350.568,20.19,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0004,0.0,0.0,0.0004,0,0,0,1,0,0,2022060042634,6,27-08-2022,18:51,Beco do Outeiro (PORTUNHOS),Cantanhede,Portunhos,112,60212,164797,369651,27,8,18,sigo,,,630.0,Desconhecida,27-08-2022 18:51:00,27-08-2022 19:18:00,27,0.0004,27-08-2022,19:18,27-08-2022,19:05,0,40.2948069996304,-8.54713500022888,Indeterminadas,22.8461,66.4569882282965,13.1746770074731,2.91818927098021,289.0,0.0,86.3262734676919,215.24841733452,950.466040754683,4.30298464816208,274.873150773823,22.4767458765825,6.71640822472778,,,65.6894,7.03511,,140.892,24.01,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.12,0.0,0.12,0,0,0,1,0,0,2022060043625,6,02-09-2022,10:25,COVA DO OURO,Coimbra,Torres do Mondego,112,60329,180027,361967,2,9,10,2010860,,,630.0,Desconhecida,02-09-2022 10:25:00,02-09-2022 11:21:00,56,0.12,02-09-2022,11:21,02-09-2022,10:38,0,40.2261099995507,-8.36777999997139,Indeterminadas,20.6128000000001,68.051022575632,10.3274929470897,3.02927875942855,324.0,0.009877665,87.8376134927422,266.346735018064,963.16092039117,6.08291982287111,314.954444690571,28.682908990782,10.3409862115603,,212.0,238.043,28.7464,,557.565,15.86,3.27409,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.067,0.0,0.067,0,0,0,1,0,0,2022060049147,6,02-10-2022,16:56,SÃO JOÃO DO CAMPO (Póvoa de Cioga do Campo),Coimbra,São João do Campo,117,60320,167300,363200,2,10,16,sigo,,,610.0,Desconhecida,02-10-2022 16:56:00,02-10-2022 17:48:00,52,0.067,02-10-2022,17:48,02-10-2022,17:08,0,40.2368070001072,-8.5173740000195,Indeterminadas,27.3295,32.5036489332772,12.9609860637603,3.61828078664157,348.0,0.0,89.5043908939423,25.6817539913529,574.78784550814,6.3401526205957,46.202627641718,15.2621533214864,3.38507964597929,,221.0,17.035,3.62085,,349.779,20.4,2.78517,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.0035,0.0,0.0035,0,0,0,1,0,0,2022060049371,6,03-10-2022,18:01,VIA IP3 (Ventoseira),Penacova,Figueira de Lorvão,112,61302,181257,370437,3,10,18,sigo,,,630.0,Desconhecida,03-10-2022 18:01:00,03-10-2022 18:46:00,45,0.0035,03-10-2022,18:46,03-10-2022,18:15,0,40.3024150000678,-8.35357700003518,Indeterminadas,22.6723,57.3859990903441,9.41660146507874,2.61572262918854,302.0,0.0,91.7939315019849,28.7206772367005,568.877184150096,7.771380983361,51.0038291371058,18.7301265423027,4.86369086415775,,,252.664,9.19806,,165.764,11.99,,,,,,,,,,,,
Coimbra,Florestal,2022,0.0,0.3,0.0,0.3,0,0,0,1,0,0,2022060050071,6,07-10-2022,17:53,CASTANHEIRA_DA_SERRA 061211: @CASTANHEIRA DA SERRA (LUGAR#129270) (Castanheira),Pampilhosa da Serra,Fajão,112,61203,220594,357762,7,10,17,sigo,,,51.0,Natural,07-10-2022 17:53:00,07-10-2022 21:10:00,197,0.1,07-10-2022,21:10,07-10-2022,18:06,0,40.1882300000721,-7.8912799999449,Naturais,22.7886,51.9816207311802,6.31166653408255,1.26515402994287,316.0,0.0005194115,90.082636157133,36.5018144029362,510.361488514338,5.69883568896229,61.9302663919829,16.5059249487244,3.88858383965454,,,911.894,38.7745,,112.075,10.42,,,,,,,,,,,,
Évora,Florestal,2022,0.0,0.003,0.0,0.003,0,0,0,1,0,0,2022070001196,7,17-01-2022,18:39,Vale de Cornaga,Portel,Monte do Trigo,112,70903,237232,158809,17,1,18,2010557,,,60.0,Desconhecida,17-01-2022 18:39:00,17-01-2022 19:13:00,34,0.003,17-01-2022,19:13,17-01-2022,19:13,0,38.3955555555556,-7.70694444444444,Indeterminadas,12.3747,52.3479262399683,7.18845254373933,2.13777744411486,38.0,0.0,85.3955909357789,13.5192778354129,335.955736168862,3.47320115537995,24.5670353165092,6.41364747553319,0.729700939024928,,,177.461,5.7251,,49.8527,14.29,,,,,,,,,,,,
Évora,Florestal,2022,0.0,0.1715,0.0,0.1715,0,0,0,1,0,0,2022070002818,7,07-02-2022,13:47,Herdade de Milreu,Alandroal,Nossa Senhora da Conceição,Populares,70101,275268,180544,7,2,13,2010557,,,610.0,Desconhecida,07-02-2022 13:47:00,07-02-2022 15:45:00,118,0.1715,07-02-2022,15:45,07-02-2022,14:27,0,38.5891666666667,-7.26916666666667,Indeterminadas,17.3518,39.4353225435019,13.090669528244,3.80423008457797,68.0,0.0,86.498226262836,31.6389761302981,413.260956295358,4.83786101935808,53.1123410163959,13.3699944230688,2.67806537349589,,,133.006,10.757,,31.4557,8.75,,http://fogos.icnf.pt/sgif2010/ficheiroskml/2022_07_0002818.kml,,,,,,,,,,
