2015-05-01T12:00,152.6026558855076
2015-05-02T12:00,124.96970922305934
2015-05-03T12:00,111.0065200448978
2015-05-04T12:00,104.30563299499265
2015-05-05T12:00,105.21976039687645
2015-05-06T12:00,109.21572754414504
2015-05-07T12:00,113.95532358230086
2015-05-08T12:00,118.04583310544305
2015-05-09T12:00,124.05296695777922
2015-05-10T12:00,131.01861695777924
2015-05-11T12:00,138.11881695777925
2015-05-12T12:00,145.41994195777914
2015-05-13T12:00,152.61104195777918
2015-05-14T12:00,158.66431695777925
2015-05-15T12:00,164.5526669577792
2015-05-16T12:00,171.35384195777925
2015-05-17T12:00,178.48756695777917
2015-05-18T12:00,185.53781695777926
2015-05-19T12:00,191.50446695777913
2015-05-20T12:00,197.4531169577793
2015-05-21T12:00,203.6719919577792
2015-05-22T12:00,209.93384195777926
2015-05-23T12:00,216.37164195777913
2015-05-24T12:00,222.90844195777922
2015-05-25T12:00,229.62186695777928
2015-05-26T12:00,236.55273666985255
2015-05-27T12:00,243.82326166985263
2015-05-28T12:00,251.32463666985254
2015-05-29T12:00,258.42956166985243
2015-05-30T12:00,265.28901166985247
2015-05-31T12:00,271.9081616698526
