index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.246044,-8.216278,174.0,2007-06-12 00:00:00,14.6,94,13.7,15.7,0.0,0.0,0.0,0.0,0,1017.0,996.2,2,1,1,0,0.0,0.09,0.8,3.1,27,306,6.5,15.7,19.0,17.7,14.3,0.184,0.24,0.293,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.246044,-8.216278,174.0,2007-06-12 01:00:00,14.1,97,13.6,15.0,0.0,0.0,0.0,0.0,0,1016.7,995.9,17,19,0,0,0.0,0.05,1.8,1.8,53,360,5.4,15.0,18.8,17.7,14.3,0.184,0.24,0.293,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.246044,-8.216278,174.0,2007-06-12 02:00:00,13.1,99,13.0,13.5,0.0,0.0,0.0,0.0,3,1015.7,994.9,90,100,0,0,0.0,0.01,3.2,2.8,90,50,5.8,14.4,18.5,17.7,14.3,0.184,0.24,0.293,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.246044,-8.216278,174.0,2007-06-12 03:00:00,12.3,100,12.3,12.5,0.0,0.0,0.0,0.0,3,1015.5,994.6,90,100,0,0,0.0,0.0,3.2,3.1,90,54,5.8,14.0,18.3,17.7,14.3,0.184,0.24,0.293,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.246044,-8.216278,174.0,2007-06-12 04:00:00,11.8,100,11.7,12.0,0.0,0.0,0.0,0.0,3,1015.5,994.6,90,100,0,0,0.0,0.0,2.2,1.8,99,37,5.0,14.1,18.0,17.7,14.3,0.185,0.24,0.293,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.246044,-8.216278,174.0,2007-06-12 05:00:00,11.5,99,11.4,11.6,0.0,0.0,0.0,0.0,3,1015.4,994.5,90,100,0,0,0.0,0.01,2.6,1.3,106,34,8.3,14.5,17.8,17.7,14.3,0.185,0.24,0.293,0.353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.246044,-8.216278,174.0,2007-06-12 06:00:00,11.8,99,11.6,11.9,0.0,0.0,0.0,0.0,3,1015.5,994.6,90,100,0,0,0.01,0.02,2.9,1.8,97,53,9.7,14.7,17.7,17.7,14.3,0.185,0.24,0.293,0.353,1,0.0,17.0,0.0,17.0,0.0,17.0,91.5,38.1,0.0,38.1,0.0,23.2,204.8,,,,,,
2224,40.246044,-8.216278,174.0,2007-06-12 07:00:00,13.9,98,13.6,14.8,0.0,0.0,0.0,0.0,3,1015.7,994.9,89,99,0,0,0.04,0.04,2.2,1.6,90,63,10.8,15.7,17.6,17.7,14.3,0.185,0.24,0.293,0.353,1,0.0,81.0,13.0,68.0,52.9,81.0,326.3,111.2,17.8,93.3,52.9,111.2,447.9,,,,,,
2223,40.246044,-8.216278,174.0,2007-06-12 08:00:00,15.5,85,13.0,16.2,0.0,0.0,0.0,0.0,2,1015.9,995.2,68,75,0,0,0.12,0.26,1.1,1.4,108,90,11.2,17.2,17.6,17.7,14.3,0.185,0.239,0.293,0.353,1,2552.05,212.0,62.0,150.0,145.1,212.0,567.0,255.5,74.7,180.8,145.1,255.5,683.4,,,,,,
2222,40.246044,-8.216278,174.0,2007-06-12 09:00:00,17.2,76,12.8,17.9,0.0,0.0,0.0,0.0,1,1015.5,995.0,25,28,0,0,0.22,0.48,0.8,1.1,207,180,12.2,19.2,17.6,17.7,14.3,0.185,0.239,0.292,0.353,1,3600.0,382.0,181.0,201.0,303.2,382.0,791.9,431.8,204.6,227.2,303.2,431.8,895.3,,,,,,
2221,40.246044,-8.216278,174.0,2007-06-12 10:00:00,19.1,66,12.6,20.3,0.0,0.0,0.0,0.0,1,1015.3,994.9,26,29,0,0,0.39,0.75,1.8,2.2,281,279,15.1,21.6,17.9,17.7,14.3,0.183,0.239,0.292,0.353,1,3600.0,648.0,424.0,224.0,570.5,648.0,985.9,702.7,459.8,242.9,570.5,702.7,1069.0,,,,,,
2220,40.246044,-8.216278,174.0,2007-06-12 11:00:00,20.9,57,12.1,22.6,0.0,0.0,0.0,0.0,0,1014.6,994.3,10,11,0,0,0.51,1.06,5.0,5.8,270,266,18.7,23.6,18.2,17.7,14.3,0.182,0.238,0.292,0.353,1,3600.0,830.0,705.0,125.0,823.6,830.0,1135.6,871.9,740.6,131.3,823.6,871.9,1192.9,,,,,,
2219,40.246044,-8.216278,174.0,2007-06-12 12:00:00,22.2,52,11.9,24.0,0.0,0.0,0.0,0.0,1,1014.6,994.4,26,28,1,0,0.59,1.29,7.9,9.4,273,272,22.7,25.2,18.5,17.6,14.3,0.179,0.238,0.292,0.352,1,3600.0,938.0,817.0,121.0,880.5,938.0,1230.8,959.1,835.4,123.7,880.5,959.1,1258.5,,,,,,
2218,40.246044,-8.216278,174.0,2007-06-12 13:00:00,23.1,49,12.0,24.7,0.0,0.0,0.0,0.0,3,1013.8,993.7,82,87,6,0,0.61,1.43,9.7,12.2,270,270,27.4,26.1,18.9,17.6,14.3,0.177,0.237,0.292,0.352,1,3600.0,954.0,817.0,137.0,856.6,954.0,1265.2,951.0,814.5,136.6,856.6,951.0,1261.3,,,,,,
2217,40.246044,-8.216278,174.0,2007-06-12 14:00:00,23.4,48,11.9,23.3,0.0,0.0,0.0,0.0,3,1013.6,993.5,100,98,29,0,0.52,1.48,13.0,16.6,275,275,29.9,26.2,19.3,17.6,14.3,0.175,0.237,0.292,0.352,1,3600.0,783.0,545.0,238.0,584.8,783.0,1236.3,760.7,529.5,231.2,584.8,760.7,1201.1,,,,,,
2216,40.246044,-8.216278,174.0,2007-06-12 15:00:00,22.3,54,12.6,21.0,0.0,0.0,0.0,0.0,3,1013.7,993.5,82,76,23,0,0.32,1.23,14.1,18.4,283,282,34.2,25.0,19.5,17.7,14.4,0.174,0.236,0.291,0.352,1,3600.0,424.0,183.0,241.0,211.8,424.0,1146.2,400.3,172.8,227.5,211.8,400.3,1082.0,,,,,,
