index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,40.45694,-7.8702393,347.0,2011-07-04 00:00:00,13.7,92,12.5,13.5,0.0,0.0,0.0,0.0,3,1016.7,975.7,89,99,0,0,0.0,0.12,6.5,9.0,267,272,12.2,17.9,22.4,20.9,15.8,0.094,0.168,0.256,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,40.45694,-7.8702393,347.0,2011-07-04 01:00:00,13.6,94,12.7,13.5,0.0,0.0,0.0,0.0,3,1016.6,975.6,82,91,0,0,0.0,0.09,6.5,8.8,273,279,15.5,17.5,22.2,20.9,15.8,0.094,0.168,0.256,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,40.45694,-7.8702393,347.0,2011-07-04 02:00:00,13.5,95,12.7,13.4,0.0,0.0,0.0,0.0,3,1016.6,975.6,90,100,0,0,0.0,0.08,6.6,9.3,279,283,17.6,17.4,22.0,20.9,15.8,0.094,0.168,0.256,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,40.45694,-7.8702393,347.0,2011-07-04 03:00:00,13.5,95,12.7,13.6,0.0,0.0,0.0,0.0,3,1016.7,975.7,90,100,0,0,0.0,0.08,5.7,8.0,288,288,17.6,17.4,21.8,20.9,15.8,0.094,0.168,0.256,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,40.45694,-7.8702393,347.0,2011-07-04 04:00:00,13.5,95,12.7,13.7,0.0,0.0,0.0,0.0,3,1016.6,975.6,90,100,0,0,0.0,0.08,4.8,6.0,283,287,15.8,17.3,21.6,20.9,15.8,0.094,0.168,0.256,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,40.45694,-7.8702393,347.0,2011-07-04 05:00:00,13.5,96,12.8,13.6,0.0,0.0,0.0,0.0,3,1016.9,975.9,90,100,0,0,0.0,0.07,5.2,6.4,282,286,13.7,17.1,21.4,20.9,15.8,0.094,0.168,0.256,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,40.45694,-7.8702393,347.0,2011-07-04 06:00:00,13.7,94,12.8,13.8,0.0,0.0,0.0,0.0,3,1017.3,976.3,90,100,0,0,0.02,0.09,5.4,7.0,290,291,12.6,17.3,21.2,20.9,15.8,0.094,0.168,0.256,0.35,1,0.0,11.0,0.0,11.0,0.0,11.0,84.2,24.8,0.0,24.8,0.0,14.6,190.0,,,,,,
2224,2224,40.45694,-7.8702393,347.0,2011-07-04 07:00:00,14.3,90,12.6,14.3,0.0,0.0,0.0,0.0,3,1017.6,976.6,90,100,0,0,0.04,0.17,5.3,6.8,298,302,14.4,17.8,21.1,20.8,15.8,0.094,0.168,0.256,0.35,1,0.0,67.0,1.0,66.0,4.3,67.0,310.8,93.1,1.4,91.7,4.3,93.1,432.0,,,,,,
2223,2223,40.45694,-7.8702393,347.0,2011-07-04 08:00:00,15.5,83,12.7,15.5,0.0,0.0,0.0,0.0,3,1017.9,977.1,87,97,0,0,0.11,0.29,5.4,6.6,307,311,15.8,19.2,21.0,20.8,15.8,0.094,0.168,0.256,0.35,1,1154.56,184.0,41.0,143.0,98.5,184.0,550.8,222.9,49.7,173.2,98.5,222.9,667.3,,,,,,
2222,2222,40.45694,-7.8702393,347.0,2011-07-04 09:00:00,17.0,76,12.7,17.1,0.0,0.0,0.0,0.0,2,1018.1,977.5,76,74,0,32,0.18,0.47,5.4,6.6,318,319,17.3,20.9,21.0,20.8,15.8,0.094,0.168,0.256,0.35,1,3570.54,306.0,105.0,201.0,179.0,306.0,776.0,346.9,119.0,227.9,179.0,346.9,879.8,,,,,,
2221,2221,40.45694,-7.8702393,347.0,2011-07-04 10:00:00,19.2,65,12.5,19.2,0.0,0.0,0.0,0.0,1,1018.1,977.8,39,33,0,31,0.33,0.78,5.5,6.5,302,304,19.1,23.7,21.1,20.8,15.8,0.094,0.168,0.256,0.35,1,3600.0,543.0,303.0,240.0,412.8,543.0,971.2,590.0,329.2,260.8,412.8,590.0,1055.2,,,,,,
2220,2220,40.45694,-7.8702393,347.0,2011-07-04 11:00:00,21.4,57,12.5,22.6,0.0,0.0,0.0,0.0,0,1017.9,977.9,2,1,0,5,0.5,1.1,7.6,9.1,301,304,22.3,26.8,21.3,20.8,15.8,0.094,0.168,0.256,0.35,1,3600.0,806.0,646.0,160.0,761.2,806.0,1122.9,848.1,679.7,168.4,761.2,848.1,1181.5,,,,,,
2219,2219,40.45694,-7.8702393,347.0,2011-07-04 12:00:00,23.0,51,12.5,24.5,0.0,0.0,0.0,0.0,0,1017.7,977.9,0,0,0,1,0.59,1.37,9.8,11.8,298,301,25.2,29.1,21.6,20.8,15.8,0.094,0.167,0.256,0.35,1,3600.0,916.0,754.0,162.0,817.2,916.0,1220.8,937.9,772.0,165.9,817.2,937.9,1250.0,,,,,,
2218,2218,40.45694,-7.8702393,347.0,2011-07-04 13:00:00,24.3,48,12.4,25.8,0.0,0.0,0.0,0.0,0,1017.5,977.9,0,0,0,0,0.64,1.59,11.3,13.5,297,299,28.1,30.9,22.0,20.8,15.9,0.094,0.167,0.256,0.35,1,3600.0,975.0,859.0,116.0,903.2,975.0,1258.4,973.3,857.5,115.8,903.2,973.3,1256.1,,,,,,
2217,2217,40.45694,-7.8702393,347.0,2011-07-04 14:00:00,25.0,45,12.4,26.1,0.0,0.0,0.0,0.0,0,1017.4,977.9,0,0,0,0,0.64,1.73,12.6,15.3,294,297,31.0,31.8,22.3,20.8,15.9,0.094,0.167,0.256,0.35,1,3600.0,950.0,835.0,115.0,896.1,950.0,1232.9,924.2,812.3,111.9,896.1,924.2,1199.4,,,,,,
2216,2216,40.45694,-7.8702393,347.0,2011-07-04 15:00:00,25.1,45,12.3,25.6,0.0,0.0,0.0,0.0,0,1017.0,977.5,0,0,0,0,0.6,1.75,13.4,16.6,294,297,33.1,32.1,22.7,20.8,15.9,0.094,0.167,0.255,0.35,1,3600.0,875.0,765.0,110.0,883.1,875.0,1146.1,827.3,723.3,104.0,883.1,827.3,1083.6,,,,,,
2215,2215,40.45694,-7.8702393,347.0,2011-07-04 16:00:00,24.7,46,12.2,24.5,0.0,0.0,0.0,0.0,0,1017.0,977.5,0,0,0,0,0.52,1.7,13.9,17.4,295,297,34.2,31.6,23.0,20.8,15.9,0.094,0.167,0.255,0.35,1,3600.0,750.0,646.0,104.0,851.3,750.0,1004.0,684.8,589.9,95.0,851.3,684.8,916.8,,,,,,
2214,2214,40.45694,-7.8702393,347.0,2011-07-04 17:00:00,23.9,47,12.0,22.7,0.0,0.0,0.0,0.0,0,1017.0,977.4,0,0,0,0,0.41,1.57,13.9,17.6,295,298,34.2,30.5,23.3,20.8,15.9,0.094,0.166,0.255,0.35,1,3600.0,587.0,494.0,93.0,800.7,587.0,816.2,510.7,429.8,80.9,800.7,510.7,710.2,,,,,,
2213,2213,40.45694,-7.8702393,347.0,2011-07-04 18:00:00,22.8,49,11.6,21.3,0.0,0.0,0.0,0.0,0,1017.3,977.5,0,0,0,0,0.29,1.4,13.5,17.6,295,298,32.4,28.9,23.5,20.8,15.9,0.094,0.166,0.255,0.35,1,3600.0,401.0,321.0,80.0,713.1,401.0,595.6,321.8,257.6,64.2,713.1,321.8,477.9,,,,,,
2212,2212,40.45694,-7.8702393,347.0,2011-07-04 19:00:00,21.0,53,11.1,19.3,0.0,0.0,0.0,0.0,0,1017.8,977.7,0,0,0,0,0.17,1.16,13.5,18.4,295,298,29.9,26.7,23.5,20.8,15.9,0.094,0.166,0.255,0.35,1,3600.0,212.0,152.0,60.0,563.3,212.0,357.0,140.0,100.4,39.6,563.3,140.0,235.8,,,,,,
2211,2211,40.45694,-7.8702393,347.0,2011-07-04 20:00:00,19.0,59,10.8,17.7,0.0,0.0,0.0,0.0,0,1018.3,978.0,0,0,0,0,0.07,0.9,10.4,17.6,290,296,27.0,24.3,23.5,20.8,15.9,0.094,0.166,0.255,0.35,1,2106.78,54.0,31.0,23.0,247.6,54.0,116.8,0.2,0.1,0.1,1.0,0.1,0.3,,,,,,
2210,2210,40.45694,-7.8702393,347.0,2011-07-04 21:00:00,17.3,65,10.7,16.8,0.0,0.0,0.0,0.0,0,1019.3,978.7,0,0,0,0,0.01,0.68,5.1,10.8,278,291,20.2,22.2,23.4,20.8,15.9,0.094,0.166,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2209,2209,40.45694,-7.8702393,347.0,2011-07-04 22:00:00,16.1,71,10.8,15.8,0.0,0.0,0.0,0.0,0,1019.9,979.1,0,0,0,0,0.0,0.53,4.0,9.3,275,286,10.8,20.6,23.3,20.8,15.9,0.094,0.166,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2208,2208,40.45694,-7.8702393,347.0,2011-07-04 23:00:00,15.0,77,11.0,14.6,0.0,0.0,0.0,0.0,0,1019.9,979.0,0,0,0,0,0.0,0.4,5.2,7.4,282,299,9.7,19.3,23.1,20.8,15.9,0.094,0.166,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2207,2207,40.45694,-7.8702393,347.0,2011-07-05 00:00:00,13.9,85,11.3,13.5,0.0,0.0,0.0,0.0,0,1020.2,979.1,0,0,0,0,0.0,0.24,5.4,6.9,290,309,9.4,18.2,22.9,20.8,15.9,0.094,0.166,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,2206,40.45694,-7.8702393,347.0,2011-07-05 01:00:00,14.1,83,11.3,13.9,0.0,0.0,0.0,0.0,0,1020.0,978.9,0,0,0,0,0.0,0.27,4.2,5.9,301,317,8.6,17.2,22.6,20.8,15.9,0.094,0.166,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,2205,40.45694,-7.8702393,347.0,2011-07-05 02:00:00,13.8,85,11.2,13.8,0.0,0.0,0.0,0.0,0,1019.7,978.6,0,0,0,0,0.0,0.24,2.2,4.9,351,343,6.8,16.3,22.3,20.8,15.9,0.094,0.166,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,2204,40.45694,-7.8702393,347.0,2011-07-05 03:00:00,13.5,86,11.2,13.4,0.0,0.0,0.0,0.0,0,1019.3,978.2,0,0,0,0,0.0,0.22,3.6,4.7,37,9,6.8,15.6,22.0,20.8,15.9,0.094,0.166,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,2203,40.45694,-7.8702393,347.0,2011-07-05 04:00:00,13.3,87,11.1,13.1,0.0,0.0,0.0,0.0,0,1019.2,978.0,1,1,0,0,0.0,0.21,4.3,5.8,42,7,7.6,15.0,21.7,20.8,15.9,0.094,0.167,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,2202,40.45694,-7.8702393,347.0,2011-07-05 05:00:00,13.2,86,11.0,13.0,0.0,0.0,0.0,0.0,0,1019.3,978.1,4,4,0,0,0.0,0.21,3.6,6.2,37,353,7.9,14.5,21.4,20.8,15.9,0.094,0.167,0.255,0.35,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
