index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.45694,-7.4894104,1221.0,2015-03-07 00:00:00,7.5,48,-2.7,4.3,0.0,0.0,0.0,0.0,0,1029.6,889.3,0,0,0,0,0.02,0.54,5.4,8.1,138,135,13.0,3.6,7.2,6.6,6.3,0.358,0.397,0.433,0.444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.45694,-7.4894104,1221.0,2015-03-07 01:00:00,5.7,50,-4.0,2.3,0.0,0.0,0.0,0.0,0,1029.6,888.4,0,0,0,0,0.01,0.46,5.1,7.9,135,133,11.9,3.0,6.9,6.6,6.3,0.358,0.397,0.433,0.444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.45694,-7.4894104,1221.0,2015-03-07 02:00:00,5.2,50,-4.3,1.8,0.0,0.0,0.0,0.0,0,1029.3,887.9,0,0,0,0,0.01,0.44,4.6,7.4,135,133,11.5,2.6,6.7,6.6,6.3,0.359,0.397,0.433,0.444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.45694,-7.4894104,1221.0,2015-03-07 03:00:00,4.3,53,-4.5,0.9,0.0,0.0,0.0,0.0,0,1029.0,887.3,0,0,0,0,0.01,0.39,4.8,7.4,132,129,11.2,2.2,6.4,6.6,6.3,0.359,0.397,0.432,0.444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.45694,-7.4894104,1221.0,2015-03-07 04:00:00,3.7,54,-4.7,0.2,0.0,0.0,0.0,0.0,0,1028.4,886.5,0,0,0,0,0.01,0.37,5.1,8.0,129,126,11.5,1.8,6.2,6.6,6.3,0.359,0.397,0.432,0.444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.45694,-7.4894104,1221.0,2015-03-07 05:00:00,3.4,54,-5.0,-0.2,0.0,0.0,0.0,0.0,0,1028.6,886.5,0,0,0,0,0.01,0.36,5.6,8.5,130,126,11.9,1.5,5.9,6.6,6.3,0.36,0.397,0.432,0.444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.45694,-7.4894104,1221.0,2015-03-07 06:00:00,3.6,52,-5.5,-0.0,0.0,0.0,0.0,0.0,0,1028.6,886.6,0,0,0,0,0.01,0.38,5.4,8.5,132,126,11.9,1.2,5.7,6.6,6.3,0.36,0.397,0.432,0.444,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,40.45694,-7.4894104,1221.0,2015-03-07 07:00:00,3.8,47,-6.4,0.1,0.0,0.0,0.0,0.0,0,1028.9,886.9,0,0,0,0,0.01,0.42,5.1,8.0,135,126,13.0,1.0,5.4,6.6,6.3,0.36,0.397,0.432,0.444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,
2223,40.45694,-7.4894104,1221.0,2015-03-07 08:00:00,4.0,52,-5.0,0.8,0.0,0.0,0.0,0.0,0,1029.1,887.2,0,0,0,0,0.02,0.39,3.2,7.6,117,121,11.9,1.8,5.2,6.6,6.3,0.361,0.397,0.432,0.444,1,2300.14,76.0,50.0,26.0,372.4,76.0,137.9,149.3,98.2,51.1,503.9,110.4,271.0,,,,,,
2222,40.45694,-7.4894104,1221.0,2015-03-07 09:00:00,7.8,63,1.2,5.3,0.0,0.0,0.0,0.0,0,1029.5,889.3,0,0,0,0,0.11,0.39,4.1,7.6,105,109,12.2,5.1,5.2,6.6,6.3,0.361,0.397,0.432,0.444,1,3600.0,268.0,209.0,59.0,733.1,268.0,396.3,348.8,272.0,76.8,733.1,348.8,515.7,,,,,,
