index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,39.89455,-8.158997,417.0,2020-06-17 00:00:00,11.9,92,10.6,10.9,0.0,0.0,0.0,0.0,0,1021.9,972.3,1,1,0,0,0.0,0.11,8.2,19.2,331,337,20.5,15.5,17.9,16.9,15.0,0.153,0.207,0.29,0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,39.89455,-8.158997,417.0,2020-06-17 01:00:00,11.2,94,10.2,10.3,0.0,0.0,0.0,0.0,0,1021.4,971.7,4,4,0,0,0.0,0.09,6.8,18.1,335,339,18.7,14.7,17.8,16.9,15.0,0.153,0.207,0.29,0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,39.89455,-8.158997,417.0,2020-06-17 02:00:00,10.7,94,9.8,9.8,0.0,0.0,0.0,0.0,0,1020.5,970.8,5,6,0,0,0.0,0.07,6.0,16.6,327,336,16.6,14.1,17.6,16.9,15.0,0.153,0.207,0.29,0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,39.89455,-8.158997,417.0,2020-06-17 03:00:00,10.1,95,9.4,9.2,0.0,0.0,0.0,0.0,0,1020.1,970.3,5,6,0,0,0.0,0.06,5.6,15.5,320,335,15.1,13.5,17.4,16.9,15.0,0.153,0.207,0.29,0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,39.89455,-8.158997,417.0,2020-06-17 04:00:00,9.3,96,8.7,7.9,0.0,0.0,0.0,0.0,0,1019.9,970.0,3,3,0,0,0.0,0.04,7.4,12.7,313,335,14.4,13.0,17.1,16.8,15.0,0.153,0.207,0.29,0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,39.89455,-8.158997,417.0,2020-06-17 05:00:00,8.5,97,8.1,6.8,0.0,0.0,0.0,0.0,0,1019.8,969.7,2,2,0,0,0.0,0.03,8.4,12.7,313,331,14.8,12.3,16.9,16.8,15.0,0.153,0.207,0.29,0.38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,39.89455,-8.158997,417.0,2020-06-17 06:00:00,10.9,92,9.7,10.0,0.0,0.0,0.0,0.0,0,1020.0,970.3,1,1,0,0,0.01,0.1,5.6,12.9,333,337,15.1,12.3,16.7,16.8,15.0,0.153,0.207,0.29,0.38,1,970.26,34.0,15.0,19.0,134.0,34.0,89.5,76.3,33.6,42.6,222.1,46.0,200.7,,,,,,
2224,2224,39.89455,-8.158997,417.0,2020-06-17 07:00:00,12.7,83,9.9,11.7,0.0,0.0,0.0,0.0,0,1020.4,971.0,14,16,0,0,0.08,0.25,7.1,9.7,336,338,16.2,13.3,16.5,16.8,15.0,0.153,0.207,0.29,0.38,1,3600.0,173.0,110.0,63.0,452.1,173.0,322.4,238.4,151.6,86.8,452.1,238.4,444.3,,,,,,
2223,2223,39.89455,-8.158997,417.0,2020-06-17 08:00:00,14.8,67,8.7,12.6,0.0,0.0,0.0,0.0,2,1020.2,971.2,54,59,1,0,0.18,0.55,12.6,16.4,340,341,27.0,14.8,16.3,16.8,15.0,0.153,0.207,0.29,0.38,1,3600.0,331.0,217.0,114.0,510.1,331.0,563.7,399.6,262.0,137.6,510.1,399.6,680.5,,,,,,
2222,2222,39.89455,-8.158997,417.0,2020-06-17 09:00:00,16.2,61,8.7,14.0,0.0,0.0,0.0,0.0,2,1020.0,971.2,60,65,3,0,0.28,0.72,12.9,16.6,337,338,29.9,16.6,16.3,16.8,15.0,0.152,0.207,0.29,0.38,1,3600.0,515.0,385.0,130.0,646.2,515.0,789.5,582.7,435.6,147.1,646.2,582.7,893.4,,,,,,
