index,index.1,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,2231,40.738136,-8.0425415,471.0,2009-05-14 00:00:00,11.4,95,10.7,10.4,0.1,0.1,0.0,0.0,51,1017.5,961.8,93,94,14,0,0.0,0.06,7.8,13.1,248,254,19.1,12.8,13.9,13.5,11.0,0.315,0.283,0.3,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,2230,40.738136,-8.0425415,471.0,2009-05-14 01:00:00,11.2,97,10.8,10.2,0.1,0.1,0.0,0.0,51,1016.9,961.2,97,98,13,2,0.0,0.03,8.7,14.5,265,276,20.2,12.7,13.8,13.5,11.0,0.316,0.283,0.3,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,2229,40.738136,-8.0425415,471.0,2009-05-14 02:00:00,11.1,97,10.6,9.8,0.3,0.3,0.0,0.0,51,1017.2,961.5,100,97,7,34,0.0,0.04,9.9,17.6,289,298,22.3,12.5,13.7,13.5,11.0,0.317,0.283,0.3,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,2228,40.738136,-8.0425415,471.0,2009-05-14 03:00:00,10.8,94,10.0,9.2,0.0,0.0,0.0,0.0,3,1017.4,961.6,90,83,0,52,0.0,0.07,10.8,18.8,300,306,24.8,12.4,13.6,13.5,11.0,0.317,0.283,0.3,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,2227,40.738136,-8.0425415,471.0,2009-05-14 04:00:00,10.1,95,9.3,8.5,0.0,0.0,0.0,0.0,2,1017.6,961.7,79,73,0,43,0.0,0.06,9.8,17.3,306,313,25.6,12.0,13.5,13.5,11.0,0.317,0.283,0.3,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,2226,40.738136,-8.0425415,471.0,2009-05-14 05:00:00,9.5,95,8.7,7.8,0.0,0.0,0.0,0.0,3,1018.5,962.4,100,94,0,68,0.0,0.06,9.2,17.1,309,316,25.9,11.6,13.4,13.5,11.0,0.317,0.284,0.3,0.367,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,2225,40.738136,-8.0425415,471.0,2009-05-14 06:00:00,9.2,93,8.1,7.3,0.0,0.0,0.0,0.0,3,1018.9,962.7,82,70,0,62,0.01,0.08,9.7,16.1,315,321,25.6,11.4,13.3,13.5,11.0,0.317,0.284,0.3,0.367,1,0.0,11.0,2.0,9.0,20.8,11.0,69.8,25.3,4.6,20.7,38.4,13.7,160.4,,,,,,
2224,2224,40.738136,-8.0425415,471.0,2009-05-14 07:00:00,9.5,86,7.3,7.1,0.0,0.0,0.0,0.0,2,1019.2,963.1,57,60,3,5,0.04,0.17,11.6,16.9,324,326,26.3,11.4,13.2,13.5,11.0,0.316,0.284,0.3,0.367,1,588.09,70.0,17.0,53.0,79.6,70.0,286.1,100.7,24.5,76.2,79.6,100.7,411.6,,,,,,
2223,2223,40.738136,-8.0425415,471.0,2009-05-14 08:00:00,10.5,76,6.5,7.7,0.0,0.0,0.0,0.0,2,1019.7,963.8,55,58,2,5,0.12,0.31,13.0,18.2,332,333,31.7,12.2,13.1,13.5,11.0,0.316,0.284,0.3,0.367,1,3600.0,257.0,152.0,105.0,381.2,257.0,534.1,314.5,186.0,128.5,381.2,314.5,653.7,,,,,,
2222,2222,40.738136,-8.0425415,471.0,2009-05-14 09:00:00,11.6,67,5.7,8.5,0.0,0.0,0.0,0.0,3,1019.7,964.0,88,95,3,2,0.19,0.45,14.3,19.5,332,332,35.6,13.1,13.1,13.5,11.0,0.315,0.284,0.3,0.367,1,3600.0,378.0,214.0,164.0,374.8,378.0,764.9,430.1,243.5,186.6,374.8,430.1,870.4,,,,,,
