index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2207,40.808434,-7.542633,743.0,2015-05-01 00:00:00,10.5,96,9.9,9.2,0.0,0.0,0.0,0.0,3,1020.7,934.0,100,93,71,99,0.0,0.05,8.4,16.1,220,228,23.0,11.9,13.2,11.1,9.1,0.297,0.31,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2206,40.808434,-7.542633,743.0,2015-05-01 01:00:00,10.2,97,9.8,8.6,0.0,0.0,0.0,0.0,3,1020.0,933.3,100,91,54,100,0.0,0.03,10.2,17.6,222,227,21.6,11.7,13.1,11.1,9.2,0.297,0.31,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2205,40.808434,-7.542633,743.0,2015-05-01 02:00:00,10.2,97,9.7,8.5,0.0,0.0,0.0,0.0,3,1019.2,932.6,100,91,87,100,0.0,0.04,11.0,18.6,218,226,23.0,11.6,12.9,11.1,9.2,0.298,0.31,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2204,40.808434,-7.542633,743.0,2015-05-01 03:00:00,10.3,94,9.4,8.4,0.1,0.1,0.0,0.0,51,1018.6,932.0,100,92,66,77,0.0,0.07,11.7,19.6,214,221,24.8,11.6,12.8,11.1,9.2,0.299,0.31,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2203,40.808434,-7.542633,743.0,2015-05-01 04:00:00,10.4,93,9.3,8.6,0.1,0.1,0.0,0.0,51,1018.3,931.8,100,92,15,74,0.0,0.09,11.3,19.9,217,224,36.0,11.6,12.7,11.1,9.2,0.3,0.31,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2202,40.808434,-7.542633,743.0,2015-05-01 05:00:00,10.4,93,9.3,8.5,0.0,0.0,0.0,0.0,3,1018.1,931.6,100,94,46,100,0.0,0.09,12.0,20.9,219,225,35.3,11.5,12.6,11.1,9.2,0.3,0.31,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2201,40.808434,-7.542633,743.0,2015-05-01 06:00:00,10.3,93,9.2,8.3,0.2,0.2,0.0,0.0,51,1018.2,931.7,100,92,84,98,0.02,0.09,12.0,20.4,224,228,33.5,11.4,12.5,11.1,9.2,0.302,0.309,0.286,0.326,1,0.0,3.0,0.0,3.0,0.0,3.0,45.2,7.3,0.0,7.3,0.0,3.2,110.5,,,,,,
2200,40.808434,-7.542633,743.0,2015-05-01 07:00:00,10.8,94,10.0,8.8,0.2,0.2,0.0,0.0,51,1018.7,932.3,100,87,81,99,0.03,0.07,14.0,22.3,228,231,32.0,11.6,12.4,11.2,9.2,0.303,0.309,0.286,0.326,1,0.0,35.0,0.0,35.0,0.0,35.0,239.4,53.8,0.0,53.8,0.0,53.8,368.0,,,,,,
2199,40.808434,-7.542633,743.0,2015-05-01 08:00:00,11.6,90,10.1,9.7,0.1,0.1,0.0,0.0,51,1018.6,932.4,100,80,69,99,0.06,0.13,13.0,22.9,228,233,42.5,12.0,12.4,11.2,9.2,0.305,0.309,0.286,0.326,1,0.0,93.0,18.0,75.0,49.2,93.0,493.6,116.1,22.5,93.6,49.2,116.1,616.0,,,,,,
2198,40.808434,-7.542633,743.0,2015-05-01 09:00:00,12.4,89,10.7,10.5,0.3,0.3,0.0,0.0,51,1018.9,932.9,100,87,78,98,0.11,0.16,14.6,22.5,230,231,45.4,12.6,12.4,11.2,9.2,0.306,0.309,0.286,0.326,1,1636.89,216.0,62.0,154.0,114.6,216.0,729.7,247.9,71.2,176.7,114.6,247.9,837.5,,,,,,
2197,40.808434,-7.542633,743.0,2015-05-01 10:00:00,12.8,86,10.5,10.4,0.1,0.1,0.0,0.0,51,1018.7,932.8,100,95,31,97,0.1,0.2,17.3,24.8,228,229,40.3,12.9,12.4,11.2,9.2,0.307,0.309,0.286,0.326,1,0.0,182.0,24.0,158.0,34.7,182.0,931.5,198.8,26.2,172.6,34.7,198.8,1017.4,,,,,,
2196,40.808434,-7.542633,743.0,2015-05-01 11:00:00,12.9,86,10.7,10.6,0.0,0.0,0.0,0.0,3,1018.7,932.9,100,100,62,96,0.09,0.2,16.6,23.1,231,231,40.3,13.0,12.4,11.2,9.2,0.307,0.309,0.286,0.326,1,0.0,150.0,4.0,146.0,5.0,150.0,1085.4,158.0,4.2,153.8,5.0,158.0,1143.5,,,,,,
2195,40.808434,-7.542633,743.0,2015-05-01 12:00:00,12.9,88,10.9,10.9,0.0,0.0,0.0,0.0,3,1018.9,933.1,100,100,70,88,0.08,0.18,15.6,21.4,230,229,37.8,13.1,12.4,11.2,9.2,0.307,0.309,0.286,0.326,1,0.0,115.0,4.0,111.0,4.6,115.0,1180.9,117.6,4.1,113.5,4.6,117.6,1207.3,,,,,,
2194,40.808434,-7.542633,743.0,2015-05-01 13:00:00,13.2,87,11.1,11.4,0.0,0.0,0.0,0.0,3,1018.4,932.7,100,100,90,91,0.09,0.2,14.8,20.4,225,225,33.1,13.3,12.5,11.2,9.2,0.307,0.309,0.286,0.326,1,0.0,137.0,12.0,125.0,13.4,137.0,1211.5,136.2,11.9,124.3,13.4,136.2,1204.4,,,,,,
2193,40.808434,-7.542633,743.0,2015-05-01 14:00:00,13.8,86,11.4,12.2,0.0,0.0,0.0,0.0,3,1018.4,932.9,100,100,97,61,0.11,0.22,13.5,18.8,224,225,32.4,13.8,12.5,11.2,9.2,0.307,0.309,0.286,0.326,1,0.0,178.0,6.0,172.0,6.9,178.0,1175.1,171.9,5.8,166.1,6.9,171.9,1135.0,,,,,,
2192,40.808434,-7.542633,743.0,2015-05-01 15:00:00,13.9,86,11.6,12.5,0.0,0.0,0.0,0.0,3,1017.9,932.4,100,100,94,87,0.09,0.22,12.2,17.1,225,224,31.3,13.9,12.6,11.2,9.2,0.306,0.309,0.286,0.326,1,0.0,131.0,5.0,126.0,6.3,131.0,1074.3,122.4,4.7,117.7,6.3,122.4,1003.9,,,,,,
2191,40.808434,-7.542633,743.0,2015-05-01 16:00:00,13.8,87,11.7,12.7,0.0,0.0,0.0,0.0,3,1017.4,932.0,100,100,96,84,0.07,0.2,11.5,15.8,221,221,28.4,13.8,12.6,11.2,9.2,0.306,0.309,0.286,0.326,1,0.0,83.0,0.0,83.0,0.0,83.0,915.9,74.3,0.0,74.3,0.0,74.3,820.0,,,,,,
2190,40.808434,-7.542633,743.0,2015-05-01 17:00:00,13.8,88,11.9,12.7,0.0,0.0,0.0,0.0,3,1017.4,931.9,100,100,97,93,0.05,0.18,11.2,16.1,222,222,24.8,13.6,12.7,11.2,9.2,0.306,0.309,0.286,0.326,1,0.0,48.0,0.0,48.0,0.0,48.0,710.8,40.2,0.0,40.2,0.0,40.2,595.9,,,,,,
2189,40.808434,-7.542633,743.0,2015-05-01 18:00:00,13.6,91,12.1,12.7,0.0,0.0,0.0,0.0,3,1017.4,931.9,100,100,84,84,0.03,0.15,9.9,14.0,224,222,22.7,13.4,12.7,11.2,9.2,0.306,0.308,0.286,0.326,1,0.0,20.0,0.0,20.0,0.0,20.0,472.9,14.7,0.0,14.7,0.0,14.7,346.9,,,,,,
2188,40.808434,-7.542633,743.0,2015-05-01 19:00:00,13.4,96,12.8,13.0,0.0,0.0,0.0,0.0,3,1017.1,931.6,100,100,37,98,0.02,0.06,9.0,15.4,217,217,21.2,13.3,12.7,11.2,9.2,0.306,0.308,0.286,0.326,1,0.0,8.0,0.0,8.0,0.0,8.0,218.5,3.3,0.0,3.3,0.0,3.2,90.0,,,,,,
2187,40.808434,-7.542633,743.0,2015-05-01 20:00:00,13.3,98,12.9,13.0,0.0,0.0,0.0,0.0,3,1017.0,931.4,100,100,6,99,0.02,0.03,8.3,14.0,214,215,19.4,13.1,12.7,11.2,9.2,0.306,0.308,0.286,0.326,0,0.0,1.0,0.0,1.0,0.0,1.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2186,40.808434,-7.542633,743.0,2015-05-01 21:00:00,13.2,98,12.9,13.0,0.0,0.0,0.0,0.0,3,1017.6,932.0,100,100,17,100,0.0,0.03,8.0,13.4,216,216,19.4,13.0,12.7,11.2,9.2,0.306,0.308,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2185,40.808434,-7.542633,743.0,2015-05-01 22:00:00,13.1,99,12.9,12.7,0.0,0.0,0.0,0.0,3,1017.7,932.0,100,100,48,100,0.0,0.02,9.3,15.0,208,207,19.8,13.0,12.7,11.2,9.2,0.306,0.308,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2184,40.808434,-7.542633,743.0,2015-05-01 23:00:00,13.1,99,13.0,12.5,0.0,0.0,0.0,0.0,3,1017.1,931.5,100,100,26,87,0.0,0.01,10.6,15.9,208,208,22.0,12.9,12.7,11.2,9.2,0.306,0.308,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2183,40.808434,-7.542633,743.0,2015-05-02 00:00:00,13.2,99,13.0,12.5,0.0,0.0,0.0,0.0,3,1017.0,931.4,100,100,61,87,0.0,0.01,10.8,16.4,206,206,22.7,12.9,12.6,11.2,9.2,0.306,0.308,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2182,40.808434,-7.542633,743.0,2015-05-02 01:00:00,13.1,99,13.0,12.5,0.0,0.0,0.0,0.0,3,1016.1,930.6,100,100,52,77,0.0,0.01,10.8,17.1,210,210,22.3,12.9,12.6,11.2,9.2,0.306,0.308,0.286,0.326,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
