index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.175747,-8.709656,19.0,2018-06-07 00:00:00,14.8,95,14.1,15.7,0.0,0.0,0.0,0.0,3,1019.1,1016.8,100,87,22,54,0.0,0.08,3.4,5.4,288,312,7.9,17.4,17.9,16.4,14.4,0.179,0.16,0.151,0.261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.175747,-8.709656,19.0,2018-06-07 01:00:00,15.1,96,14.4,16.3,0.0,0.0,0.0,0.0,3,1018.9,1016.6,88,96,2,3,0.0,0.08,1.5,3.9,256,292,5.4,16.9,17.9,16.4,14.4,0.179,0.16,0.151,0.261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.175747,-8.709656,19.0,2018-06-07 02:00:00,14.9,96,14.2,16.0,0.0,0.0,0.0,0.0,3,1018.4,1016.1,100,94,68,100,0.0,0.08,2.5,3.6,188,217,4.3,16.6,17.8,16.4,14.4,0.179,0.16,0.151,0.261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.175747,-8.709656,19.0,2018-06-07 03:00:00,14.8,96,14.2,15.6,0.0,0.0,0.0,0.0,3,1018.0,1015.7,100,93,60,97,0.0,0.06,4.3,6.7,175,196,7.9,16.3,17.6,16.4,14.4,0.179,0.161,0.151,0.261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.175747,-8.709656,19.0,2018-06-07 04:00:00,14.7,97,14.1,15.2,0.0,0.0,0.0,0.0,3,1017.9,1015.6,100,100,68,93,0.0,0.06,5.8,11.1,187,205,10.1,16.1,17.5,16.4,14.4,0.179,0.161,0.151,0.261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.175747,-8.709656,19.0,2018-06-07 05:00:00,14.7,96,14.0,15.3,0.0,0.0,0.0,0.0,3,1017.8,1015.5,100,100,52,96,0.0,0.07,5.4,10.5,176,202,10.8,16.0,17.4,16.4,14.4,0.178,0.161,0.151,0.261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.175747,-8.709656,19.0,2018-06-07 06:00:00,14.9,95,14.1,15.1,2.8,2.8,0.0,0.0,63,1018.0,1015.7,100,88,58,98,0.02,0.09,8.3,12.2,185,194,14.0,16.0,17.3,16.4,14.4,0.213,0.161,0.151,0.261,1,0.0,9.0,0.0,9.0,0.0,9.0,86.3,20.3,0.0,20.3,0.0,12.0,194.1,,,,,,
2224,40.175747,-8.709656,19.0,2018-06-07 07:00:00,15.6,90,14.0,15.5,1.1,1.1,0.0,0.0,55,1018.1,1015.8,100,56,100,98,0.04,0.17,9.2,13.1,201,201,18.0,16.1,17.2,16.4,14.4,0.226,0.161,0.151,0.261,1,0.0,57.0,4.0,53.0,16.8,57.0,316.2,79.0,5.5,73.5,16.8,79.0,438.4,,,,,,
2223,40.175747,-8.709656,19.0,2018-06-07 08:00:00,15.8,92,14.5,15.8,0.2,0.2,0.0,0.0,51,1017.9,1015.6,100,91,100,98,0.05,0.14,10.1,16.0,182,188,18.7,16.2,17.1,16.4,14.4,0.226,0.161,0.151,0.261,1,0.0,53.0,1.0,52.0,2.4,53.0,558.2,64.1,1.2,62.9,2.4,64.1,675.4,,,,,,
2222,40.175747,-8.709656,19.0,2018-06-07 09:00:00,16.4,89,14.5,16.1,0.3,0.3,0.0,0.0,51,1017.9,1015.6,100,100,100,99,0.08,0.21,12.3,18.2,185,189,23.4,16.4,17.0,16.4,14.4,0.227,0.162,0.151,0.261,1,0.0,104.0,0.0,104.0,0.0,104.0,784.8,117.8,0.0,117.8,0.0,117.8,889.0,,,,,,
