index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,41.01933,-8.345215,350.0,2017-03-19 00:00:00,11.7,84,9.1,10.2,0.0,0.0,0.0,0.0,0,1020.6,978.8,15,0,0,50,0.0,0.22,9.0,9.5,217,241,10.4,12.4,14.1,12.1,10.7,0.274,0.313,0.367,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,41.01933,-8.345215,350.0,2017-03-19 01:00:00,11.3,85,8.8,9.9,0.0,0.0,0.0,0.0,0,1020.5,978.7,17,0,0,56,0.0,0.21,7.6,9.5,185,209,13.7,11.8,13.9,12.1,10.7,0.274,0.313,0.367,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,41.01933,-8.345215,350.0,2017-03-19 02:00:00,14.3,73,9.5,13.8,0.0,0.0,0.0,0.0,0,1020.1,978.7,16,0,0,54,0.0,0.45,2.8,5.1,140,219,10.4,11.3,13.7,12.1,10.7,0.275,0.313,0.367,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,41.01933,-8.345215,350.0,2017-03-19 03:00:00,13.8,73,9.1,13.3,0.0,0.0,0.0,0.0,1,1020.0,978.5,22,0,0,73,0.0,0.42,1.9,5.2,158,258,4.7,10.8,13.4,12.1,10.7,0.275,0.313,0.367,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,41.01933,-8.345215,350.0,2017-03-19 04:00:00,10.2,84,7.6,8.9,0.0,0.0,0.0,0.0,1,1019.5,977.5,22,0,0,73,0.0,0.2,4.9,5.4,144,188,7.6,10.5,13.2,12.1,10.7,0.276,0.313,0.367,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,41.01933,-8.345215,350.0,2017-03-19 05:00:00,12.4,76,8.2,11.7,0.0,0.0,0.0,0.0,0,1019.6,978.0,14,0,0,45,0.0,0.35,2.2,3.6,99,307,8.3,10.1,12.9,12.1,10.7,0.276,0.313,0.367,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,41.01933,-8.345215,350.0,2017-03-19 06:00:00,11.3,82,8.4,10.5,0.0,0.0,0.0,0.0,1,1020.1,978.3,23,0,0,78,0.0,0.24,2.6,3.4,74,328,7.2,9.8,12.7,12.1,10.7,0.277,0.313,0.367,0.366,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,41.01933,-8.345215,350.0,2017-03-19 07:00:00,8.3,91,6.9,6.6,0.0,0.0,0.0,0.0,1,1020.1,977.8,31,6,0,84,0.01,0.1,6.2,5.4,100,86,8.3,9.5,12.5,12.1,10.7,0.277,0.313,0.367,0.366,1,0.0,4.0,1.0,3.0,15.5,4.0,29.2,10.7,2.7,8.1,30.8,3.5,78.4,,,,,,
2223,41.01933,-8.345215,350.0,2017-03-19 08:00:00,12.2,82,9.3,11.4,0.0,0.0,0.0,0.0,0,1019.9,978.2,20,1,0,63,0.04,0.25,4.5,5.4,104,94,9.0,10.3,12.3,12.1,10.7,0.278,0.313,0.367,0.366,1,3313.41,100.0,50.0,50.0,308.9,100.0,212.9,161.8,80.9,80.9,324.3,154.1,344.5,,,,,,
2222,41.01933,-8.345215,350.0,2017-03-19 09:00:00,14.8,78,11.0,14.4,0.0,0.0,0.0,0.0,0,1020.1,978.8,14,0,0,47,0.15,0.38,5.1,5.4,315,307,13.7,12.0,12.2,12.1,10.7,0.278,0.313,0.367,0.366,1,3600.0,309.0,236.0,73.0,695.6,309.0,468.4,387.0,295.5,91.4,695.6,387.0,586.6,,,,,,
