index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,41.65202,-7.5433655,381.0,2021-03-15 00:00:00,8.1,80,4.8,6.2,0.0,0.0,0.0,0.0,0,1029.1,982.8,0,0,0,0,0.0,0.22,4.5,9.4,61,43,16.2,7.4,9.4,9.6,10.2,0.346,0.353,0.378,0.382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,41.65202,-7.5433655,381.0,2021-03-15 01:00:00,7.4,82,4.6,5.3,0.0,0.0,0.0,0.0,0,1029.1,982.6,0,0,0,0,0.0,0.18,5.5,9.4,67,58,15.5,6.8,9.3,9.6,10.2,0.346,0.353,0.378,0.382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,41.65202,-7.5433655,381.0,2021-03-15 02:00:00,6.8,85,4.4,4.6,0.0,0.0,0.0,0.0,0,1029.0,982.4,0,0,0,0,0.0,0.15,5.4,9.6,70,70,15.5,6.3,9.1,9.6,10.2,0.346,0.353,0.378,0.382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,41.65202,-7.5433655,381.0,2021-03-15 03:00:00,6.0,87,3.9,3.7,0.0,0.0,0.0,0.0,0,1028.7,982.0,0,0,0,0,0.0,0.12,5.9,10.7,76,78,16.2,5.8,8.9,9.6,10.2,0.346,0.353,0.378,0.382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,41.65202,-7.5433655,381.0,2021-03-15 04:00:00,4.2,90,2.7,1.5,0.0,0.0,0.0,0.0,0,1028.6,981.7,0,0,0,0,0.0,0.09,7.2,11.9,90,88,18.0,5.4,8.7,9.6,10.2,0.346,0.353,0.377,0.382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,41.65202,-7.5433655,381.0,2021-03-15 05:00:00,3.5,90,2.0,0.6,0.0,0.0,0.0,0.0,0,1028.8,981.7,0,0,0,0,0.0,0.08,7.6,12.3,82,93,19.1,5.0,8.5,9.6,10.2,0.346,0.353,0.377,0.382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,41.65202,-7.5433655,381.0,2021-03-15 06:00:00,4.3,87,2.4,1.7,0.0,0.0,0.0,0.0,0,1029.1,982.1,0,0,0,0,0.0,0.1,6.4,10.4,74,90,19.1,4.7,8.2,9.6,10.2,0.346,0.353,0.377,0.382,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2224,41.65202,-7.5433655,381.0,2021-03-15 07:00:00,4.9,87,2.9,2.5,0.0,0.0,0.0,0.0,0,1029.5,982.6,0,0,0,0,0.01,0.11,5.1,8.6,86,88,16.9,4.4,8.0,9.6,10.2,0.346,0.353,0.377,0.382,1,0.0,2.0,0.0,2.0,0.0,2.0,20.7,5.9,0.0,5.9,0.0,1.5,61.4,,,,,,
2223,41.65202,-7.5433655,381.0,2021-03-15 08:00:00,6.1,86,3.9,4.1,0.0,0.0,0.0,0.0,0,1029.9,983.2,0,0,0,0,0.03,0.13,3.6,7.9,90,90,14.8,5.1,7.8,9.6,10.2,0.346,0.353,0.377,0.382,1,3080.53,100.0,63.0,37.0,407.9,100.0,194.6,166.9,105.2,61.8,448.0,152.0,324.9,,,,,,
2222,41.65202,-7.5433655,381.0,2021-03-15 09:00:00,8.8,75,4.7,6.8,0.0,0.0,0.0,0.0,0,1030.2,983.9,0,0,0,0,0.12,0.28,5.1,7.2,86,96,18.0,6.7,7.7,9.6,10.2,0.346,0.353,0.377,0.382,1,3600.0,289.0,223.0,66.0,689.9,289.0,447.3,364.4,281.2,83.2,689.9,364.4,564.0,,,,,,
