index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,40.31634,-7.0885925,714.0,2022-05-26 00:00:00,14.1,50,3.7,10.6,0.0,0.0,0.0,0.0,0,1023.5,940.8,0,0,0,0,0.07,0.81,14.1,24.6,52,58,31.3,16.3,18.3,17.1,12.6,0.147,0.195,0.227,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,40.31634,-7.0885925,714.0,2022-05-26 01:00:00,13.8,49,3.4,9.3,0.0,0.0,0.0,0.0,0,1023.7,940.9,0,0,0,0,0.1,0.8,20.5,36.9,51,54,37.1,15.8,18.1,17.1,12.6,0.147,0.195,0.227,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,40.31634,-7.0885925,714.0,2022-05-26 02:00:00,13.0,53,3.7,8.3,0.0,0.0,0.0,0.0,0,1023.6,940.6,0,0,0,0,0.09,0.7,22.7,39.3,54,57,42.1,15.3,18.0,17.1,12.6,0.146,0.195,0.227,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,40.31634,-7.0885925,714.0,2022-05-26 03:00:00,12.7,57,4.3,7.7,0.0,0.0,0.0,0.0,0,1023.5,940.4,0,0,0,0,0.09,0.63,24.8,42.4,54,57,46.1,14.9,17.8,17.1,12.6,0.146,0.195,0.227,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,40.31634,-7.0885925,714.0,2022-05-26 04:00:00,12.3,60,4.7,7.1,0.0,0.0,0.0,0.0,0,1023.5,940.3,0,0,0,0,0.08,0.57,26.7,45.1,53,56,49.3,14.6,17.7,17.1,12.6,0.146,0.195,0.227,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,40.31634,-7.0885925,714.0,2022-05-26 05:00:00,11.4,65,4.9,6.2,0.0,0.0,0.0,0.0,0,1023.9,940.4,0,0,0,0,0.07,0.48,26.9,44.9,51,54,51.1,14.2,17.5,17.1,12.6,0.146,0.195,0.227,0.263,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,40.31634,-7.0885925,714.0,2022-05-26 06:00:00,11.0,70,5.6,6.4,0.0,0.0,0.0,0.0,0,1025.0,941.3,0,0,0,0,0.06,0.4,23.8,44.0,52,56,49.7,13.9,17.3,17.1,12.6,0.146,0.195,0.227,0.263,1,1202.85,36.0,17.0,19.0,149.8,36.0,92.2,80.4,38.0,42.4,245.7,49.0,206.0,,,,,,
2224,40.31634,-7.0885925,714.0,2022-05-26 07:00:00,12.4,65,6.1,8.4,0.0,0.0,0.0,0.0,0,1025.2,941.9,16,0,0,54,0.12,0.5,20.7,35.2,50,55,43.6,14.3,17.2,17.1,12.6,0.146,0.195,0.227,0.263,1,3600.0,189.0,129.0,60.0,521.2,189.0,330.0,259.8,177.3,82.5,521.2,259.8,453.6,,,,,,
2223,40.31634,-7.0885925,714.0,2022-05-26 08:00:00,15.0,54,5.7,11.4,0.0,0.0,0.0,0.0,0,1024.9,942.4,18,0,0,60,0.23,0.79,17.8,24.5,54,57,40.7,15.5,17.1,17.1,12.6,0.146,0.195,0.227,0.263,1,3600.0,382.0,297.0,85.0,689.8,382.0,574.1,460.1,357.7,102.4,689.8,460.1,691.4,,,,,,
2222,40.31634,-7.0885925,714.0,2022-05-26 09:00:00,17.8,44,5.5,14.8,0.0,0.0,0.0,0.0,1,1024.9,943.1,23,0,0,76,0.35,1.14,13.8,18.2,62,65,36.4,17.3,17.0,17.0,12.6,0.145,0.195,0.227,0.263,1,3600.0,573.0,475.0,98.0,791.4,573.0,800.2,646.8,536.2,110.6,791.4,646.8,903.3,,,,,,
2221,40.31634,-7.0885925,714.0,2022-05-26 10:00:00,20.3,40,6.2,18.8,0.0,0.0,0.0,0.0,0,1024.4,943.3,15,0,0,50,0.47,1.44,11.3,14.6,73,74,31.0,19.5,17.1,17.0,12.6,0.144,0.194,0.227,0.263,1,3600.0,740.0,630.0,110.0,845.8,740.0,992.9,801.0,681.9,119.1,845.8,801.0,1074.8,,,,,,
2220,40.31634,-7.0885925,714.0,2022-05-26 11:00:00,22.3,37,7.1,22.0,0.0,0.0,0.0,0.0,0,1023.9,943.4,6,0,0,20,0.57,1.69,9.9,12.4,80,80,27.4,21.8,17.3,17.0,12.6,0.143,0.194,0.227,0.263,1,3600.0,869.0,755.0,114.0,883.5,869.0,1139.2,910.9,791.4,119.5,883.5,910.9,1194.2,,,,,,
2219,40.31634,-7.0885925,714.0,2022-05-26 12:00:00,23.8,31,5.6,22.8,0.0,0.0,0.0,0.0,1,1023.1,943.0,29,0,0,95,0.65,2.05,14.1,17.9,71,71,25.9,23.6,17.6,17.0,12.6,0.141,0.193,0.227,0.263,1,3600.0,947.0,830.0,117.0,900.2,947.0,1229.1,965.8,846.5,119.3,900.2,965.8,1253.5,,,,,,
2218,40.31634,-7.0885925,714.0,2022-05-26 13:00:00,25.2,29,5.9,24.8,0.0,0.0,0.0,0.0,1,1022.3,942.6,29,0,0,97,0.69,2.28,12.2,15.3,71,71,32.0,25.3,17.9,17.0,12.6,0.14,0.193,0.227,0.263,1,3600.0,974.0,854.0,120.0,906.1,974.0,1256.4,967.9,848.6,119.2,906.1,967.9,1248.6,,,,,,
2217,40.31634,-7.0885925,714.0,2022-05-26 14:00:00,26.2,28,6.3,25.6,0.0,0.0,0.0,0.0,1,1021.5,942.2,27,0,0,91,0.68,2.46,12.7,16.3,65,65,29.5,26.6,18.3,17.0,12.6,0.139,0.192,0.227,0.263,1,3600.0,937.0,815.0,122.0,891.0,937.0,1219.4,906.6,788.5,118.0,891.0,906.6,1179.8,,,,,,
2216,40.31634,-7.0885925,714.0,2022-05-26 15:00:00,26.9,26,5.9,25.2,0.0,0.0,0.0,0.0,0,1020.8,941.7,16,0,0,55,0.65,2.61,15.4,19.9,57,58,33.5,27.4,18.7,17.0,12.6,0.137,0.192,0.226,0.263,1,3600.0,850.0,737.0,113.0,876.8,850.0,1120.5,798.0,691.9,106.1,876.8,798.0,1051.9,,,,,,
2215,40.31634,-7.0885925,714.0,2022-05-26 16:00:00,27.3,24,4.8,24.3,0.0,0.0,0.0,0.0,0,1020.2,941.2,0,0,0,0,0.59,2.77,17.7,23.2,52,54,36.4,27.6,19.1,17.0,12.6,0.136,0.191,0.226,0.263,1,3600.0,716.0,612.0,104.0,844.1,716.0,966.5,647.1,553.1,94.0,844.1,647.1,873.5,,,,,,
2214,40.31634,-7.0885925,714.0,2022-05-26 17:00:00,27.2,22,3.6,22.9,0.0,0.0,0.0,0.0,0,1019.8,940.8,0,0,0,0,0.5,2.82,19.4,26.4,55,55,38.5,27.2,19.4,17.0,12.6,0.135,0.191,0.226,0.263,1,3600.0,545.0,452.0,93.0,784.7,545.0,767.9,466.3,386.7,79.6,784.7,466.3,656.9,,,,,,
2213,40.31634,-7.0885925,714.0,2022-05-26 18:00:00,26.4,23,3.5,22.4,0.0,0.0,0.0,0.0,0,1019.7,940.6,0,0,0,0,0.37,2.67,17.4,25.6,63,62,38.5,26.4,19.7,17.0,12.6,0.135,0.191,0.226,0.263,1,3600.0,352.0,274.0,78.0,678.6,352.0,538.2,272.6,212.2,60.4,678.6,272.6,416.9,,,,,,
2212,40.31634,-7.0885925,714.0,2022-05-26 19:00:00,24.2,30,5.5,22.0,0.0,0.0,0.0,0.0,0,1020.0,940.3,0,0,0,0,0.15,2.11,7.8,16.9,77,74,32.8,25.1,20.0,17.0,12.6,0.134,0.191,0.226,0.263,1,3600.0,162.0,107.0,55.0,486.4,162.0,293.2,93.7,61.9,31.8,486.4,93.7,169.7,,,,,,
