index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,fwix,ffmc,dmc,dc,isi,bui
2231,39.89455,-7.4058533,394.0,2018-06-26 00:00:00,17.6,83,14.7,18.5,0.0,0.0,0.0,0.0,0,1017.3,971.5,1,1,0,0,0.0,0.34,4.2,10.2,290,309,24.5,22.0,24.8,20.7,14.7,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2230,39.89455,-7.4058533,394.0,2018-06-26 01:00:00,16.9,85,14.3,17.3,0.0,0.0,0.0,0.0,0,1017.0,971.1,1,1,0,0,0.0,0.3,7.3,13.3,259,273,14.0,21.3,24.6,20.7,14.7,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2229,39.89455,-7.4058533,394.0,2018-06-26 02:00:00,16.2,86,13.8,16.4,0.0,0.0,0.0,0.0,0,1016.8,970.8,1,1,0,0,0.0,0.26,7.6,14.1,262,273,15.8,20.7,24.3,20.7,14.7,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2228,39.89455,-7.4058533,394.0,2018-06-26 03:00:00,15.6,87,13.5,15.8,0.0,0.0,0.0,0.0,0,1016.7,970.6,2,2,0,0,0.0,0.23,6.2,11.2,260,272,15.1,20.2,24.0,20.8,14.7,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2227,39.89455,-7.4058533,394.0,2018-06-26 04:00:00,15.1,88,13.2,15.3,0.0,0.0,0.0,0.0,0,1017.0,970.8,2,2,0,0,0.0,0.2,5.6,10.9,255,264,11.9,19.7,23.7,20.8,14.8,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2226,39.89455,-7.4058533,394.0,2018-06-26 05:00:00,14.6,90,13.1,14.9,0.0,0.0,0.0,0.0,0,1017.2,970.9,2,2,0,0,0.0,0.16,4.8,10.4,257,268,11.2,19.2,23.4,20.8,14.8,0.2,0.239,0.269,0.327,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2225,39.89455,-7.4058533,394.0,2018-06-26 06:00:00,15.4,87,13.3,15.7,0.0,0.0,0.0,0.0,0,1017.4,971.2,1,1,0,0,0.01,0.22,5.2,8.0,254,275,11.2,19.0,23.1,20.8,14.8,0.2,0.239,0.269,0.327,1,1103.68,36.0,16.0,20.0,140.9,36.0,91.5,80.6,35.8,44.8,231.4,49.1,204.9,,,,,,
2224,39.89455,-7.4058533,394.0,2018-06-26 07:00:00,17.2,80,13.7,17.7,0.0,0.0,0.0,0.0,0,1017.6,971.7,1,1,0,0,0.09,0.39,4.2,5.2,239,254,13.0,19.6,22.9,20.8,14.8,0.2,0.239,0.269,0.327,1,3600.0,180.0,117.0,63.0,474.4,180.0,326.5,247.1,160.6,86.5,474.4,247.1,448.2,,,,,,
2223,39.89455,-7.4058533,394.0,2018-06-26 08:00:00,19.2,73,14.1,19.8,0.0,0.0,0.0,0.0,0,1017.6,972.0,1,1,0,0,0.21,0.61,4.8,6.0,228,237,15.8,20.7,22.7,20.8,14.8,0.2,0.238,0.269,0.327,1,3600.0,367.0,276.0,91.0,643.9,367.0,567.4,442.4,332.7,109.7,643.9,442.4,683.9,,,,,,
2222,39.89455,-7.4058533,394.0,2018-06-26 09:00:00,21.2,66,14.6,21.9,0.0,0.0,0.0,0.0,0,1017.2,971.9,1,1,0,0,0.34,0.86,6.1,7.8,230,236,19.1,22.2,22.6,20.8,14.8,0.2,0.238,0.269,0.327,1,3600.0,553.0,443.0,110.0,739.9,553.0,792.5,625.2,500.8,124.4,739.9,625.2,896.0,,,,,,
