latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
39.33216,-8.937927,65.0,2015-04-29T00:00,12.3,87,10.2,11.0,0.0,0.0,0.0,0.0,0,1021.9,1014.0,17,18,0,2,0.0,0.18,9.5,18.4,307,312,18.4,13.7,16.4,15.6,13.7,0.316,0.328,0.292,0.334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.937927,65.0,2015-04-29T01:00,11.9,89,10.1,10.7,0.0,0.0,0.0,0.0,1,1021.5,1013.6,23,26,0,0,0.0,0.16,8.8,18.4,305,310,15.1,13.3,16.2,15.6,13.7,0.316,0.328,0.292,0.334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.937927,65.0,2015-04-29T02:00,11.4,91,9.9,10.2,0.0,0.0,0.0,0.0,1,1021.3,1013.4,22,25,0,0,0.0,0.12,8.1,17.9,302,308,13.0,12.8,16.0,15.6,13.7,0.316,0.328,0.292,0.334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.937927,65.0,2015-04-29T03:00,11.0,92,9.7,9.9,0.0,0.0,0.0,0.0,1,1021.2,1013.3,23,26,0,0,0.0,0.11,7.3,17.1,303,309,10.8,12.4,15.7,15.6,13.7,0.316,0.328,0.292,0.334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.937927,65.0,2015-04-29T04:00,10.7,93,9.6,9.7,0.0,0.0,0.0,0.0,0,1021.1,1013.2,17,19,0,0,0.0,0.09,6.3,15.4,301,307,10.4,12.1,15.5,15.6,13.7,0.316,0.328,0.292,0.334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.937927,65.0,2015-04-29T05:00,10.6,93,9.5,9.5,0.0,0.0,0.0,0.0,1,1020.9,1012.9,22,25,0,0,0.0,0.09,6.4,13.6,297,307,9.7,11.9,15.2,15.6,13.7,0.316,0.327,0.292,0.334,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.33216,-8.937927,65.0,2015-04-29T06:00,10.2,94,9.2,9.1,0.0,0.0,0.0,0.0,1,1021.4,1013.4,26,27,0,7,0.01,0.08,6.3,12.7,294,305,10.1,11.5,15.0,15.6,13.7,0.316,0.327,0.292,0.334,1,0.0,2.0,0.0,2.0,0.0,2.0,23.3,5.7,0.0,5.7,0.0,1.6,66.6
39.33216,-8.937927,65.0,2015-04-29T07:00,11.5,93,10.4,10.6,0.0,0.0,0.0,0.0,1,1021.7,1013.8,43,36,0,34,0.03,0.1,7.4,12.6,293,301,12.6,12.4,14.8,15.6,13.7,0.316,0.327,0.292,0.334,1,3170.95,87.0,42.0,45.0,264.4,87.0,198.7,144.8,69.9,74.9,285.3,134.2,330.7
39.33216,-8.937927,65.0,2015-04-29T08:00,14.4,75,10.1,13.1,0.0,0.0,0.0,0.0,1,1022.5,1014.6,43,33,0,43,0.13,0.4,9.5,12.6,299,301,18.7,15.6,14.9,15.6,13.7,0.316,0.327,0.292,0.334,1,3600.0,258.0,167.0,91.0,489.7,258.0,460.3,328.9,212.9,116.0,489.7,328.9,586.8
39.33216,-8.937927,65.0,2015-04-29T09:00,15.7,66,9.3,13.8,0.0,0.0,0.0,0.0,3,1022.7,1014.9,85,92,0,6,0.24,0.61,12.5,15.9,303,303,26.3,17.1,15.1,15.5,13.7,0.315,0.327,0.292,0.334,1,3600.0,444.0,307.0,137.0,587.7,444.0,705.0,514.8,355.9,158.8,587.7,514.8,817.4
