latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
38.84007,-9.344269,11.0,2015-04-29T00:00,13.7,76,9.4,11.5,0.0,0.0,0.0,0.0,0,1022.2,1020.9,12,9,0,13,0.03,0.38,13.8,20.9,311,312,24.8,14.2,16.8,16.1,14.6,0.277,0.282,0.297,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.84007,-9.344269,11.0,2015-04-29T01:00,13.5,76,9.4,11.3,0.0,0.0,0.0,0.0,0,1021.8,1020.5,16,18,0,0,0.03,0.37,13.8,21.2,311,312,22.3,13.8,16.6,16.1,14.6,0.277,0.282,0.297,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.84007,-9.344269,11.0,2015-04-29T02:00,13.3,76,9.3,11.2,0.0,0.0,0.0,0.0,1,1021.5,1020.2,22,24,0,0,0.02,0.36,13.5,20.9,312,312,20.5,13.5,16.4,16.1,14.6,0.276,0.282,0.297,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.84007,-9.344269,11.0,2015-04-29T03:00,13.3,76,9.2,11.2,0.0,0.0,0.0,0.0,1,1021.4,1020.1,35,39,0,0,0.02,0.36,13.0,20.4,314,315,18.7,13.4,16.2,16.1,14.6,0.276,0.282,0.297,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.84007,-9.344269,11.0,2015-04-29T04:00,13.3,76,9.3,11.3,0.0,0.0,0.0,0.0,1,1021.3,1020.0,34,38,0,0,0.02,0.36,12.2,19.1,317,317,18.4,13.3,16.0,16.1,14.6,0.276,0.282,0.297,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.84007,-9.344269,11.0,2015-04-29T05:00,13.3,75,9.1,11.5,0.0,0.0,0.0,0.0,1,1021.0,1019.7,45,49,0,4,0.02,0.38,11.0,17.6,319,319,17.6,13.2,15.9,16.1,14.6,0.276,0.282,0.297,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.84007,-9.344269,11.0,2015-04-29T06:00,13.3,75,9.0,11.5,0.0,0.0,0.0,0.0,1,1021.5,1020.2,40,42,0,7,0.04,0.38,10.7,16.5,315,316,17.6,13.1,15.7,16.1,14.6,0.276,0.282,0.297,0.356,1,0.0,2.0,0.0,2.0,0.0,2.0,18.2,6.2,0.0,6.2,0.0,1.5,56.2
38.84007,-9.344269,11.0,2015-04-29T07:00,14.0,74,9.5,12.3,0.0,0.0,0.0,0.0,1,1021.9,1020.6,30,30,0,11,0.06,0.41,11.2,15.8,312,313,17.6,13.6,15.6,16.1,14.6,0.275,0.282,0.297,0.356,1,3032.15,83.0,40.0,43.0,257.0,83.0,189.1,141.4,68.1,73.2,285.4,127.3,322.2
38.84007,-9.344269,11.0,2015-04-29T08:00,15.3,68,9.5,13.5,0.0,0.0,0.0,0.0,1,1022.6,1021.3,43,44,0,10,0.14,0.56,11.7,14.5,313,312,19.8,15.2,15.6,16.1,14.6,0.275,0.282,0.297,0.356,1,3600.0,242.0,156.0,86.0,465.0,242.0,452.8,310.2,200.0,110.3,465.0,310.2,580.5
38.84007,-9.344269,11.0,2015-04-29T09:00,16.2,65,9.6,14.2,0.0,0.0,0.0,0.0,2,1022.9,1021.6,65,69,3,4,0.24,0.64,13.0,15.9,309,309,24.5,17.2,15.7,16.1,14.6,0.273,0.282,0.297,0.356,1,3600.0,441.0,319.0,122.0,615.1,441.0,699.9,512.6,370.8,141.8,615.1,512.6,813.6
