latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
38.347977,-8.525024,5.0,2015-04-29T00:00,12.6,86,10.3,11.2,0.0,0.0,0.0,0.0,0,1021.9,1021.3,12,2,0,35,0.0,0.21,10.2,19.7,318,320,22.0,14.1,16.9,16.2,14.5,0.238,0.248,0.186,0.215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.525024,5.0,2015-04-29T01:00,12.3,87,10.2,10.9,0.0,0.0,0.0,0.0,0,1021.7,1021.1,5,4,0,6,0.0,0.18,9.7,19.7,318,320,17.6,13.8,16.7,16.2,14.5,0.238,0.248,0.186,0.215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.525024,5.0,2015-04-29T02:00,11.8,89,10.1,10.6,0.0,0.0,0.0,0.0,0,1021.5,1020.9,4,5,0,0,0.0,0.15,8.7,18.9,318,320,15.1,13.3,16.5,16.2,14.5,0.238,0.247,0.186,0.215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.525024,5.0,2015-04-29T03:00,11.5,90,9.9,10.2,0.0,0.0,0.0,0.0,0,1021.4,1020.8,15,17,0,0,0.0,0.13,8.4,18.5,320,323,12.6,12.9,16.2,16.2,14.5,0.238,0.247,0.186,0.215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.525024,5.0,2015-04-29T04:00,11.2,91,9.8,10.2,0.0,0.0,0.0,0.0,0,1021.4,1020.8,11,12,0,0,0.0,0.12,7.0,17.1,325,325,12.2,12.6,16.0,16.1,14.5,0.238,0.247,0.186,0.215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.525024,5.0,2015-04-29T05:00,11.0,91,9.7,10.0,0.0,0.0,0.0,0.0,0,1021.1,1020.5,14,15,0,0,0.0,0.11,6.4,16.3,333,332,12.2,12.3,15.7,16.1,14.5,0.238,0.247,0.186,0.215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.525024,5.0,2015-04-29T06:00,10.9,92,9.6,9.9,0.0,0.0,0.0,0.0,0,1021.6,1021.0,18,17,0,8,0.01,0.11,6.2,14.5,339,337,11.9,12.1,15.5,16.1,14.5,0.238,0.247,0.186,0.215,1,0.0,3.0,1.0,2.0,16.3,3.0,23.8,8.5,2.8,5.7,32.5,2.4,67.4
38.347977,-8.525024,5.0,2015-04-29T07:00,12.1,91,10.6,11.3,0.0,0.0,0.0,0.0,0,1022.0,1021.4,14,13,0,9,0.03,0.13,6.8,12.7,335,335,12.6,13.0,15.3,16.1,14.5,0.238,0.247,0.186,0.215,1,3187.97,93.0,50.0,43.0,311.4,93.0,201.4,154.8,83.2,71.6,335.1,143.9,335.2
38.347977,-8.525024,5.0,2015-04-29T08:00,14.5,77,10.5,13.2,0.0,0.0,0.0,0.0,1,1022.8,1022.2,22,21,0,9,0.13,0.38,10.0,13.4,330,329,18.0,16.1,15.4,16.1,14.5,0.238,0.247,0.186,0.215,1,3600.0,277.0,198.0,79.0,573.0,277.0,466.4,353.0,252.3,100.7,573.0,353.0,594.4
38.347977,-8.525024,5.0,2015-04-29T09:00,15.8,68,9.9,14.2,0.0,0.0,0.0,0.0,1,1023.1,1022.5,36,39,0,3,0.25,0.58,11.1,14.4,324,323,26.6,17.5,15.5,16.1,14.5,0.237,0.246,0.186,0.215,1,3600.0,491.0,391.0,100.0,739.3,491.0,713.8,569.0,453.1,115.9,739.3,569.0,827.2
