latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
40.94903,-8.333313,294.0,2015-04-29T00:00,9.7,92,8.5,8.4,0.0,0.0,0.0,0.0,0,1021.6,986.1,3,3,0,0,0.0,0.09,5.5,7.6,259,278,11.2,11.0,13.8,13.2,11.3,0.388,0.394,0.37,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-8.333313,294.0,2015-04-29T01:00,9.3,94,8.5,8.4,0.0,0.0,0.0,0.0,0,1021.2,985.6,20,22,0,0,0.0,0.07,3.2,4.7,243,274,10.1,10.2,13.5,13.2,11.3,0.388,0.394,0.37,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-8.333313,294.0,2015-04-29T02:00,9.0,96,8.4,8.3,0.0,0.0,0.0,0.0,2,1021.1,985.5,59,66,0,0,0.0,0.05,2.0,2.6,225,254,8.3,9.7,13.2,13.2,11.3,0.388,0.394,0.37,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-8.333313,294.0,2015-04-29T03:00,8.5,98,8.2,7.7,0.0,0.0,0.0,0.0,3,1021.3,985.6,90,100,0,0,0.0,0.02,2.2,2.5,171,225,9.0,9.8,13.0,13.2,11.3,0.388,0.393,0.37,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-8.333313,294.0,2015-04-29T04:00,7.6,99,7.4,6.5,0.0,0.0,0.0,0.0,3,1021.2,985.4,92,100,3,1,0.0,0.01,2.8,3.0,130,166,9.0,9.9,12.8,13.2,11.3,0.388,0.393,0.37,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-8.333313,294.0,2015-04-29T05:00,7.3,100,7.2,5.9,0.0,0.0,0.0,0.0,3,1021.1,985.3,100,100,7,94,0.0,0.0,4.2,4.6,121,135,9.0,10.0,12.6,13.1,11.3,0.388,0.393,0.37,0.384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.94903,-8.333313,294.0,2015-04-29T06:00,7.4,98,7.1,5.9,0.0,0.0,0.0,0.0,3,1021.6,985.8,100,100,1,72,0.01,0.02,4.7,5.4,122,127,10.1,10.1,12.5,13.1,11.3,0.388,0.392,0.37,0.384,1,0.0,4.0,0.0,4.0,0.0,4.0,33.8,10.4,0.0,10.4,0.0,3.8,87.5
40.94903,-8.333313,294.0,2015-04-29T07:00,8.4,94,7.4,7.1,0.0,0.0,0.0,0.0,3,1021.9,986.2,100,100,0,68,0.03,0.07,4.2,4.9,121,126,12.6,10.5,12.3,13.1,11.3,0.387,0.392,0.37,0.384,1,2652.6,81.0,25.0,56.0,152.1,81.0,216.6,129.2,39.9,89.3,155.8,126.2,345.5
40.94903,-8.333313,294.0,2015-04-29T08:00,9.9,86,7.7,8.9,0.0,0.0,0.0,0.0,3,1022.5,987.0,97,86,12,40,0.1,0.16,2.6,3.2,146,153,13.0,11.9,12.3,13.1,11.3,0.387,0.392,0.37,0.384,1,3600.0,232.0,119.0,113.0,340.4,232.0,471.8,292.6,150.1,142.5,340.4,292.6,594.9
40.94903,-8.333313,294.0,2015-04-29T09:00,11.7,76,7.7,10.6,0.0,0.0,0.0,0.0,1,1022.6,987.3,23,26,0,0,0.21,0.33,3.5,4.3,246,246,13.7,13.7,12.4,13.1,11.3,0.386,0.391,0.37,0.384,1,3600.0,436.0,316.0,120.0,600.9,436.0,709.7,503.0,364.5,138.4,600.9,503.0,818.7
40.94903,-8.333313,294.0,2015-04-29T10:00,13.6,65,7.2,13.1,0.0,0.0,0.0,0.0,2,1022.4,987.3,62,62,1,20,0.34,0.54,3.6,4.4,264,261,19.1,15.8,12.7,13.1,11.3,0.384,0.391,0.37,0.384,1,3600.0,669.0,558.0,111.0,823.7,669.0,914.3,733.0,611.4,121.6,823.7,733.0,1001.7
40.94903,-8.333313,294.0,2015-04-29T11:00,14.7,63,7.7,14.3,0.0,0.0,0.0,0.0,2,1022.1,987.2,77,84,2,0,0.39,0.62,5.8,6.9,266,264,21.6,16.8,13.0,13.1,11.3,0.381,0.39,0.37,0.384,1,3600.0,725.0,536.0,189.0,675.1,725.0,1071.5,765.5,566.0,199.6,675.1,765.5,1131.4
40.94903,-8.333313,294.0,2015-04-29T12:00,15.6,61,8.2,15.3,0.0,0.0,0.0,0.0,2,1021.9,987.1,76,83,0,3,0.42,0.69,8.3,10.1,265,264,25.6,17.7,13.3,13.1,11.3,0.379,0.389,0.37,0.384,1,3600.0,784.0,561.0,223.0,646.7,784.0,1170.7,803.0,574.6,228.4,646.7,803.0,1199.0
40.94903,-8.333313,294.0,2015-04-29T13:00,16.1,61,8.6,15.0,0.0,0.0,0.0,0.0,3,1021.6,986.8,91,99,2,2,0.39,0.71,10.8,13.7,266,265,28.1,18.1,13.6,13.1,11.3,0.376,0.388,0.37,0.384,1,3600.0,706.0,419.0,287.0,469.2,706.0,1205.1,702.9,417.2,285.8,469.2,702.9,1199.9
40.94903,-8.333313,294.0,2015-04-29T14:00,16.2,61,8.7,14.3,0.0,0.0,0.0,0.0,3,1021.5,986.8,100,100,4,46,0.31,0.71,10.4,13.7,270,270,28.4,17.9,13.9,13.1,11.3,0.374,0.387,0.37,0.384,1,3600.0,530.0,235.0,295.0,270.5,530.0,1172.5,512.6,227.3,285.3,270.5,512.6,1134.1
40.94903,-8.333313,294.0,2015-04-29T15:00,16.3,62,8.9,14.6,0.0,0.0,0.0,0.0,3,1021.5,986.8,100,100,3,86,0.27,0.71,9.4,12.6,272,272,27.0,17.8,14.1,13.1,11.3,0.373,0.386,0.37,0.384,1,3600.0,453.0,182.0,271.0,228.5,453.0,1075.0,423.9,170.3,253.6,228.5,423.9,1006.0
