latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
39.89455,-8.410034,320.0,2015-04-29T00:00,8.9,96,8.2,7.2,0.0,0.0,0.0,0.0,0,1021.5,982.8,4,3,0,4,0.0,0.05,8.7,19.4,315,320,20.2,11.6,14.4,13.7,11.8,0.352,0.367,0.301,0.358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.89455,-8.410034,320.0,2015-04-29T01:00,8.2,97,7.8,6.4,0.0,0.0,0.0,0.0,0,1021.2,982.4,9,10,0,0,0.0,0.03,8.1,19.5,315,321,17.6,11.1,14.2,13.7,11.8,0.352,0.367,0.301,0.358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.89455,-8.410034,320.0,2015-04-29T02:00,7.6,98,7.3,5.9,0.0,0.0,0.0,0.0,0,1021.0,982.2,11,12,0,0,0.0,0.02,6.9,17.9,317,322,15.5,10.5,13.9,13.7,11.8,0.352,0.367,0.301,0.358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.89455,-8.410034,320.0,2015-04-29T03:00,7.1,98,6.8,5.3,0.0,0.0,0.0,0.0,0,1021.0,982.1,16,18,0,0,0.0,0.02,6.4,17.2,322,323,13.0,9.9,13.7,13.7,11.8,0.353,0.366,0.301,0.358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.89455,-8.410034,320.0,2015-04-29T04:00,7.0,98,6.7,5.2,0.0,0.0,0.0,0.0,1,1020.9,982.0,23,26,0,0,0.0,0.02,6.8,15.8,328,325,13.3,9.5,13.4,13.7,11.8,0.353,0.366,0.301,0.358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.89455,-8.410034,320.0,2015-04-29T05:00,6.7,100,6.7,5.0,0.0,0.0,0.0,0.0,1,1020.8,981.8,27,30,0,0,0.0,0.0,6.2,13.6,339,328,13.3,9.3,13.1,13.7,11.8,0.353,0.366,0.301,0.358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.89455,-8.410034,320.0,2015-04-29T06:00,6.5,100,6.5,5.0,0.0,0.0,0.0,0.0,2,1021.3,982.3,53,59,0,1,0.01,0.0,4.6,12.3,342,328,13.0,9.2,12.8,13.7,11.8,0.353,0.365,0.301,0.358,1,0.0,4.0,1.0,3.0,15.2,4.0,29.7,10.7,2.7,8.0,30.6,3.6,79.4
39.89455,-8.410034,320.0,2015-04-29T07:00,8.6,97,8.1,7.4,0.0,0.0,0.0,0.0,1,1021.6,982.9,46,45,0,20,0.03,0.04,5.2,11.2,335,327,14.4,10.5,12.7,13.7,11.8,0.353,0.365,0.301,0.358,1,3345.44,96.0,51.0,45.0,313.2,96.0,210.5,155.7,82.7,73.0,326.9,149.1,341.5
39.89455,-8.410034,320.0,2015-04-29T08:00,11.1,86,8.8,9.9,0.0,0.0,0.0,0.0,1,1022.4,984.0,39,17,0,78,0.11,0.19,6.4,8.9,313,313,17.3,13.1,12.7,13.7,11.8,0.353,0.365,0.301,0.358,1,3600.0,262.0,161.0,101.0,462.6,262.0,469.8,331.8,203.9,127.9,462.6,331.8,594.9
39.89455,-8.410034,320.0,2015-04-29T09:00,12.9,73,8.3,10.6,0.0,0.0,0.0,0.0,1,1022.6,984.4,35,39,0,0,0.21,0.4,12.9,16.2,306,307,27.4,14.7,12.9,13.7,11.9,0.352,0.364,0.301,0.358,1,3600.0,461.0,342.0,119.0,648.7,461.0,711.6,532.8,395.3,137.5,648.7,532.8,822.4
39.89455,-8.410034,320.0,2015-04-29T10:00,14.0,68,8.2,11.8,0.0,0.0,0.0,0.0,2,1022.5,984.4,70,78,0,0,0.26,0.51,11.9,15.3,305,304,29.9,15.6,13.1,13.7,11.9,0.35,0.364,0.301,0.358,1,3600.0,517.0,302.0,215.0,443.2,517.0,919.6,567.0,331.2,235.8,443.2,567.0,1008.5
39.89455,-8.410034,320.0,2015-04-29T11:00,14.7,65,8.1,12.5,0.0,0.0,0.0,0.0,2,1022.4,984.4,71,79,0,0,0.29,0.59,11.4,14.5,298,300,29.9,16.2,13.3,13.7,11.9,0.348,0.363,0.301,0.358,1,3600.0,541.0,360.0,181.0,450.1,541.0,1079.5,571.6,380.3,191.2,450.1,571.6,1140.5
