latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
38.347977,-8.037872,201.0,2015-04-29T00:00,11.7,85,9.2,9.8,0.0,0.0,0.0,0.0,0,1021.6,997.3,16,0,0,53,0.01,0.21,11.5,21.4,311,315,24.1,14.0,16.3,15.3,13.7,0.359,0.363,0.3,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.037872,201.0,2015-04-29T01:00,11.2,87,9.1,9.3,0.0,0.0,0.0,0.0,0,1021.4,997.1,9,1,0,26,0.0,0.18,11.2,21.1,312,317,21.6,13.7,16.1,15.3,13.7,0.359,0.363,0.3,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.037872,201.0,2015-04-29T02:00,10.7,89,9.0,8.9,0.0,0.0,0.0,0.0,0,1021.4,997.0,1,1,0,0,0.0,0.14,10.4,19.9,314,318,19.1,13.2,15.9,15.3,13.7,0.358,0.363,0.3,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.037872,201.0,2015-04-29T03:00,10.2,92,8.9,8.5,0.0,0.0,0.0,0.0,0,1021.3,996.9,7,8,0,0,0.0,0.1,9.7,19.2,315,320,15.8,12.8,15.7,15.3,13.7,0.358,0.363,0.3,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.037872,201.0,2015-04-29T04:00,9.9,94,8.9,8.4,0.0,0.0,0.0,0.0,0,1021.3,996.9,10,11,0,0,0.0,0.08,8.1,17.7,315,321,13.7,12.4,15.4,15.3,13.7,0.358,0.362,0.3,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.037872,201.0,2015-04-29T05:00,9.6,95,8.8,8.2,0.0,0.0,0.0,0.0,0,1021.2,996.8,14,16,0,0,0.0,0.06,7.2,16.9,323,326,12.6,12.0,15.2,15.3,13.7,0.358,0.362,0.3,0.319,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.347977,-8.037872,201.0,2015-04-29T06:00,9.5,95,8.8,8.2,0.0,0.0,0.0,0.0,0,1021.7,997.2,16,17,0,2,0.01,0.05,6.5,15.5,326,329,12.2,11.8,15.0,15.3,13.7,0.358,0.362,0.3,0.319,1,0.0,4.0,1.0,3.0,15.5,4.0,28.1,10.8,2.7,8.1,31.1,3.5,76.0
38.347977,-8.037872,201.0,2015-04-29T07:00,10.6,93,9.6,9.5,0.0,0.0,0.0,0.0,0,1022.0,997.6,11,9,0,10,0.03,0.09,6.7,13.4,324,329,14.4,12.4,14.8,15.3,13.7,0.358,0.362,0.3,0.319,1,3304.89,102.0,59.0,43.0,360.3,102.0,210.1,167.0,96.6,70.4,379.1,158.7,343.9
38.347977,-8.037872,201.0,2015-04-29T08:00,12.8,80,9.4,10.9,0.0,0.0,0.0,0.0,1,1022.7,998.5,46,46,0,15,0.13,0.3,12.3,17.0,328,328,22.7,14.4,14.8,15.3,13.7,0.358,0.361,0.3,0.319,1,3600.0,299.0,227.0,72.0,645.3,299.0,474.8,379.4,288.0,91.4,645.3,379.4,602.5
38.347977,-8.037872,201.0,2015-04-29T09:00,14.4,68,8.6,12.3,0.0,0.0,0.0,0.0,1,1022.9,998.8,30,33,0,0,0.25,0.53,11.8,15.9,322,322,29.2,15.6,14.9,15.3,13.7,0.357,0.361,0.3,0.319,1,3600.0,502.0,411.0,91.0,769.0,502.0,721.3,580.5,475.3,105.2,769.0,580.5,834.1
