latitude,longitude,altitude,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
41.792618,-6.652191,596.0,2015-04-29T00:00,9.7,83,6.9,8.0,0.0,0.0,0.0,0.0,2,1019.4,949.1,54,32,13,59,0.0,0.21,6.6,15.8,261,269,18.4,10.7,12.3,11.6,9.4,0.354,0.357,0.298,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.792618,-6.652191,596.0,2015-04-29T01:00,8.8,88,6.8,7.1,0.0,0.0,0.0,0.0,0,1019.2,948.7,16,17,2,0,0.0,0.14,5.9,15.9,256,267,15.8,10.2,12.1,11.6,9.4,0.354,0.356,0.298,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.792618,-6.652191,596.0,2015-04-29T02:00,7.9,91,6.6,6.0,0.0,0.0,0.0,0.0,0,1019.1,948.4,7,7,1,0,0.0,0.09,7.5,15.2,253,265,15.5,9.7,12.0,11.6,9.5,0.354,0.356,0.298,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.792618,-6.652191,596.0,2015-04-29T03:00,6.6,95,5.9,4.5,0.0,0.0,0.0,0.0,0,1019.4,948.3,2,2,0,0,0.0,0.05,7.9,14.1,254,264,15.8,8.9,11.7,11.6,9.5,0.354,0.356,0.298,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.792618,-6.652191,596.0,2015-04-29T04:00,5.5,97,5.1,3.3,0.0,0.0,0.0,0.0,0,1019.6,948.2,5,6,0,0,0.0,0.03,7.2,12.4,252,262,15.8,8.2,11.5,11.6,9.5,0.354,0.356,0.298,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.792618,-6.652191,596.0,2015-04-29T05:00,4.9,98,4.6,2.5,0.0,0.0,0.0,0.0,0,1020.0,948.5,18,20,0,0,0.0,0.02,7.5,11.7,253,261,15.5,7.8,11.3,11.6,9.5,0.354,0.356,0.298,0.356,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.792618,-6.652191,596.0,2015-04-29T06:00,4.8,98,4.6,2.7,0.0,0.0,0.0,0.0,3,1020.8,949.2,84,80,0,41,0.01,0.01,5.7,9.8,252,262,14.0,7.6,11.0,11.6,9.5,0.354,0.356,0.298,0.356,1,0.0,9.0,3.0,6.0,36.9,9.0,50.5,21.6,7.2,14.4,80.1,10.0,121.3
41.792618,-6.652191,596.0,2015-04-29T07:00,7.4,93,6.4,5.6,0.0,0.0,0.0,0.0,3,1021.3,950.3,96,78,0,87,0.04,0.07,6.2,8.3,263,268,17.6,9.2,10.9,11.6,9.5,0.353,0.355,0.298,0.356,1,3600.0,109.0,55.0,54.0,298.3,109.0,248.9,164.6,83.1,81.6,298.3,164.6,375.9
41.792618,-6.652191,596.0,2015-04-29T08:00,8.8,83,6.2,7.0,0.0,0.0,0.0,0.0,2,1021.9,951.2,64,63,0,26,0.11,0.19,6.1,7.9,267,267,18.7,10.6,10.9,11.6,9.5,0.353,0.355,0.298,0.356,1,3600.0,259.0,146.0,113.0,394.3,259.0,499.7,321.4,181.2,140.2,394.3,321.4,620.1
41.792618,-6.652191,596.0,2015-04-29T09:00,10.5,71,5.5,8.4,0.0,0.0,0.0,0.0,1,1021.9,951.6,24,24,0,7,0.22,0.37,6.8,9.0,267,270,22.0,12.2,11.0,11.6,9.5,0.352,0.355,0.298,0.356,1,3600.0,487.0,341.0,146.0,629.0,487.0,731.6,557.3,390.2,167.1,629.0,557.3,837.2
41.792618,-6.652191,596.0,2015-04-29T10:00,12.1,61,4.8,10.1,0.0,0.0,0.0,0.0,1,1021.6,951.7,34,28,0,31,0.32,0.55,9.5,12.6,281,283,27.4,13.8,11.2,11.6,9.5,0.351,0.354,0.298,0.356,1,3600.0,658.0,520.0,138.0,755.5,658.0,929.0,717.2,566.8,150.4,755.5,717.2,1012.5
41.792618,-6.652191,596.0,2015-04-29T11:00,13.4,55,4.5,12.1,0.0,0.0,0.0,0.0,0,1021.1,951.5,14,13,0,6,0.41,0.7,10.1,13.0,274,276,29.9,15.2,11.5,11.6,9.5,0.349,0.354,0.298,0.356,1,3600.0,806.0,662.0,144.0,828.6,806.0,1078.2,847.7,696.3,151.5,828.6,847.7,1134.0
41.792618,-6.652191,596.0,2015-04-29T12:00,14.6,50,4.3,13.8,0.0,0.0,0.0,0.0,0,1020.5,951.2,17,18,0,2,0.48,0.84,10.4,13.7,270,272,31.0,16.4,11.8,11.5,9.5,0.348,0.353,0.298,0.356,1,3600.0,910.0,779.0,131.0,899.2,910.0,1169.2,928.9,795.2,133.7,899.2,928.9,1193.5
41.792618,-6.652191,596.0,2015-04-29T13:00,15.5,47,4.4,14.6,0.0,0.0,0.0,0.0,1,1019.9,950.9,34,27,17,0,0.5,0.93,11.9,15.5,270,270,32.4,17.1,12.2,11.5,9.5,0.346,0.352,0.298,0.355,1,3600.0,931.0,801.0,130.0,904.0,931.0,1195.8,924.1,795.0,129.0,904.0,924.1,1186.9
41.792618,-6.652191,596.0,2015-04-29T14:00,16.2,46,4.5,14.3,0.0,0.0,0.0,0.0,2,1019.5,950.7,55,24,55,0,0.44,1.0,13.3,17.6,270,271,33.8,17.5,12.5,11.5,9.5,0.344,0.351,0.298,0.355,1,3600.0,793.0,523.0,270.0,610.4,793.0,1156.2,764.6,504.3,260.3,610.4,764.6,1114.8
41.792618,-6.652191,596.0,2015-04-29T15:00,17.1,43,4.4,14.5,0.0,0.0,0.0,0.0,3,1019.4,950.8,100,58,93,1,0.42,1.11,14.8,19.8,271,272,36.0,17.7,12.8,11.6,9.5,0.342,0.35,0.298,0.355,1,3600.0,710.0,487.0,223.0,624.0,710.0,1053.2,662.0,454.1,207.9,624.0,662.0,982.0
41.792618,-6.652191,596.0,2015-04-29T16:00,17.0,44,4.6,13.6,0.0,0.0,0.0,0.0,3,1019.1,950.5,100,78,98,58,0.35,1.09,14.8,20.2,270,272,36.4,17.4,13.1,11.6,9.5,0.341,0.35,0.298,0.355,1,3600.0,561.0,359.0,202.0,542.1,561.0,893.7,500.7,320.4,180.3,542.1,500.7,797.7
41.792618,-6.652191,596.0,2015-04-29T17:00,16.5,45,4.6,13.0,0.0,0.0,0.0,0.0,3,1019.2,950.5,100,80,89,72,0.24,1.03,14.8,20.9,270,272,34.9,16.7,13.3,11.6,9.5,0.34,0.349,0.298,0.355,1,3600.0,345.0,157.0,188.0,307.6,345.0,688.7,287.7,130.9,156.8,307.6,287.7,574.3
