2001-7-20,38.71854276933686,-8.408925821150852
2001-7-15,37.929382398250794,-7.34369816571315
2001-7-2,38.72758194399836,-7.955512161138445
2001-7-29,38.16666462984667,-8.045027136578486
2001-7-30,41.668239534391965,-6.368233838897289
2001-8-25,37.489972820085455,-8.228584299559214
2001-8-25,37.812091781355846,-7.847632561175394
2001-7-11,38.2962086745385,-8.657184311699991
2001-7-28,37.23229583441193,-7.4283833420032686
2001-8-24,38.67398452301895,-8.161270571535214
2001-7-31,37.9980791782351,-8.175456221510771
2001-8-25,39.322278835320795,-8.681458091347697
2001-8-13,39.36192766052389,-8.343452965436446
2001-5-27,39.127290832922085,-8.066524766729266
2001-8-25,38.79546865746568,-7.811267284196535
2001-7-29,37.66846602637928,-7.800607178158325
2001-8-25,38.59184647648148,-7.3786085785882065
2001-8-25,39.362898241465224,-8.424512410416218
2001-8-25,39.1861376385494,-8.244806650417432
2001-7-28,38.04257839764843,-7.4568840562836405
2001-7-29,40.245238217209945,-6.96883590756117
2001-8-25,38.856821432488715,-7.849463871252287
2001-8-25,41.6275318814524,-8.595678699659219
2001-7-2,37.260182676880554,-7.921666153708082
2001-8-28,39.692518448457065,-8.833718170642712
2001-8-25,41.58789711601778,-8.309202528151236
2001-9-1,40.4306549203825,-6.971936966214505
2001-9-2,38.96385392029396,-7.5737559983570595
2001-9-6,38.38954330131203,-8.613522931461452
2001-9-7,37.51682478161826,-8.11655214241942
2001-7-2,40.02752617706205,-6.967949671871581
2001-7-2,41.00601572688056,-8.418934702297488
2001-7-3,39.202426011009415,-8.312564437226259
2001-7-2,37.51607185847358,-8.247198214779006
2001-7-2,37.79595497358277,-8.203447823399381
2001-7-2,38.23309979574282,-7.951707871714508
2001-7-28,37.38597039599218,-7.9547260682449075
2001-7-28,39.12878458538124,-8.47390640208938
2001-8-4,41.51504759416632,-8.297041650883406
2001-7-2,38.736479299431416,-9.173245055589668
2001-7-28,37.265115567309564,-8.118776429729317
2001-8-26,38.722357232171504,-8.41530288350885
2001-7-2,38.91339251785109,-8.4048925859681
2001-7-29,39.33115801420677,-8.460863459249078
2002-9-1,37.530074414649754,-7.639077294036513
2002-6-25,40.47276905567919,-8.621621429416145
2002-7-23,41.34411187787769,-8.001762307319623
2002-8-26,37.14511570037858,-8.02284039148452
2002-8-24,39.47555990407811,-8.682471204836286
2002-8-24,37.43130117151063,-8.779700066215911
2002-6-12,37.644890854783554,-7.8251553628224935
2002-6-29,38.62489280724778,-7.629283109128752
2002-6-12,37.48328965934531,-8.645922054293747
2002-6-26,41.68339382126641,-6.997030709289806
2002-8-24,37.78856695959847,-7.5379110834617515
2002-6-13,39.134955078244644,-9.056856242763033
2002-6-26,41.50581112706389,-6.331926168775085
2003-8-2,40.25719170973353,-8.585134620173196
2003-8-2,37.88256899175508,-8.375387486113476
2003-8-2,38.671522175399886,-7.793714116236961
2003-8-2,40.35414508393851,-7.0015465504999295
2003-8-8,37.55934025821794,-7.758128154398722
2003-7-31,39.93267978666538,-7.632244244756939
2003-8-1,38.673875547752324,-7.726741694004467
2003-8-2,40.9256764970277,-7.729954787322114
2003-8-2,37.35432537689207,-7.450197135280275
2003-8-2,40.0384087842922,-6.905465372001996
2003-8-2,37.70882057158482,-7.45034342623089
2003-8-10,38.89184040367348,-8.988126548730433
2003-8-2,40.12635702488201,-7.2358462978313165
2003-8-2,40.876439837411866,-8.065326270044313
2003-8-2,41.14109920497204,-8.45356574975995
2003-8-15,36.995370233342015,-7.738543777042954
2003-8-10,38.74316829371916,-7.8429413224572295
2003-8-22,38.8969277149979,-7.44363854924471
2003-8-4,37.85592103259239,-8.72161715451498
2003-8-1,37.65703877226155,-7.522552560450681
2003-8-10,39.034149243470836,-7.526855350945047
2003-8-7,38.845743740274116,-9.326943136034611
2003-8-7,37.88763378810784,-7.843196700967743
2003-8-7,37.26070463440211,-8.727832183452954
2003-8-22,37.868059797480115,-8.129621682638765
2003-8-11,40.59351898718081,-8.237235561699045
2003-8-7,37.708483402722635,-8.021476692050047
2003-8-14,37.752420293022716,-7.936229239328072
2003-8-22,39.93896448951529,-8.680815457473416
2003-8-9,37.70732026584272,-8.482505823634773
2003-8-12,39.738302989392004,-7.8069804892971755
2003-8-2,37.87710042318008,-7.913329030662498
2003-8-2,40.19156051939402,-8.685381787125632
2003-8-2,39.0945280714183,-9.25038289553853
2003-8-2,38.28978152673905,-7.404617627348349
2003-8-3,37.70440033284715,-7.830779102216325
2003-8-9,40.586570438838606,-8.535400997680938
2003-8-2,41.76156129166393,-8.711791742606
2003-8-2,40.82051013281381,-6.853278129549999
2003-8-2,40.58566671357612,-8.759126222377313
2003-8-2,39.34201229932185,-9.23529575200149
2003-8-5,37.54696870687597,-7.8225318339393946
2003-8-4,38.72577727311043,-9.062767107508549
2003-8-10,40.94621446836018,-8.375848216010558
2003-8-11,39.85172877117629,-7.662097617497983
2003-8-12,38.8917507601666,-7.747359820191625
2003-8-4,38.71094641387387,-7.601651648235573
2003-8-10,38.77029664243877,-7.402846214016512
2003-8-14,37.85764241165044,-7.725071993966046
2003-8-3,39.61305964258422,-8.791870022760003
2003-8-11,40.371617682356124,-6.814855975195393
2003-8-14,38.92596569205516,-7.565546111290329
2003-8-10,39.60371408907136,-9.036394017645465
2003-8-12,37.72399217398535,-7.700687597699947
2003-8-12,41.54781881068177,-6.305310479779232
2003-8-12,38.64934690539349,-9.11211121820769
2003-8-12,37.3420869521322,-7.782011399622291
2003-8-16,37.045899788523265,-8.838306074986304
2003-8-13,40.87853846167156,-7.617384117861667
