index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,2231,39.47276,-8.215759,35.0,2003-05-02T00:00,13.5,87,11.3,12.9,0.0,0.0,0.0,0.0,3,1020.3,1016.1,85,89,8,0,0.0,0.21,7.0,14.5,235,247,13.3,14.4,16.9,15.0,13.5,0.176,0.214,0.218,0.262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,39.47276,-8.215759,35.0,2003-05-02T01:00,13.3,89,11.6,12.9,0.0,0.0,0.0,0.0,2,1019.5,1015.3,65,70,3,0,0.0,0.17,6.3,14.1,239,251,13.0,14.2,16.7,15.0,13.5,0.176,0.214,0.218,0.262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,39.47276,-8.215759,35.0,2003-05-02T02:00,13.0,92,11.8,12.8,0.0,0.0,0.0,0.0,2,1019.4,1015.2,57,63,1,0,0.0,0.12,5.6,13.2,243,259,11.9,13.9,16.5,15.0,13.5,0.177,0.214,0.218,0.262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,39.47276,-8.215759,35.0,2003-05-02T03:00,12.8,94,11.8,12.6,0.0,0.0,0.0,0.0,1,1019.5,1015.2,42,47,0,0,0.0,0.08,5.2,12.6,254,268,10.1,13.6,16.2,15.0,13.5,0.177,0.214,0.218,0.262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,39.47276,-8.215759,35.0,2003-05-02T04:00,12.6,96,12.0,12.4,0.0,0.0,0.0,0.0,2,1019.2,1014.9,75,81,3,0,0.0,0.06,5.8,13.1,274,286,9.7,13.5,16.0,15.0,13.5,0.177,0.214,0.218,0.262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,39.47276,-8.215759,35.0,2003-05-02T05:00,12.8,96,12.1,12.5,0.0,0.0,0.0,0.0,3,1019.4,1015.1,86,95,0,0,0.0,0.07,7.1,14.6,294,303,11.5,13.6,15.8,15.0,13.5,0.178,0.214,0.218,0.262,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,39.47276,-8.215759,35.0,2003-05-02T06:00,12.8,96,12.1,12.3,0.0,0.0,0.0,0.0,3,1019.8,1015.5,89,98,1,0,0.01,0.07,7.9,16.3,309,319,14.0,13.5,15.6,15.0,13.5,0.178,0.213,0.218,0.262,1,0.0,3.0,0.0,3.0,0.0,3.0,37.5,7.6,0.0,7.6,0.0,3.0,95.0
2224,2224,39.47276,-8.215759,35.0,2003-05-02T07:00,13.2,88,11.3,12.2,0.0,0.0,0.0,0.0,2,1020.1,1015.9,78,87,0,0,0.04,0.18,10.3,16.5,324,328,18.0,14.0,15.5,15.0,13.5,0.178,0.213,0.218,0.262,1,855.96,54.0,15.0,39.0,88.8,54.0,226.2,85.3,23.7,61.6,89.4,84.8,357.2
2223,2223,39.47276,-8.215759,35.0,2003-05-02T08:00,14.2,77,10.2,12.2,0.0,0.0,0.0,0.0,2,1020.7,1016.5,68,75,0,0,0.1,0.37,14.2,18.8,339,340,26.3,15.3,15.5,15.0,13.5,0.178,0.213,0.218,0.262,1,2698.02,163.0,54.0,109.0,149.9,163.0,485.3,205.0,67.9,137.1,149.9,205.0,610.4
2222,2222,39.47276,-8.215759,35.0,2003-05-02T09:00,15.0,69,9.5,12.8,0.0,0.0,0.0,0.0,3,1021.3,1017.1,80,89,0,0,0.18,0.52,14.3,18.9,342,342,28.8,16.5,15.5,15.0,13.5,0.177,0.213,0.218,0.262,1,3600.0,309.0,172.0,137.0,318.9,309.0,726.8,356.0,198.2,157.8,318.9,356.0,837.3
