latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
40.878735,-7.9374084,579.0,2017-05-28T00:00,17.0,93,15.8,18.6,0.0,0.0,0.0,0.0,2,1014.4,948.0,79,21,54,93,0.0,0.14,2.5,5.4,82,132,13.7,18.7,19.4,17.2,13.2,0.227,0.271,0.33,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.878735,-7.9374084,579.0,2017-05-28T01:00,16.0,97,15.5,17.4,0.1,0.1,0.0,0.0,51,1014.2,947.6,100,92,62,92,0.0,0.06,3.1,4.7,249,203,9.7,18.2,19.3,17.2,13.2,0.228,0.271,0.33,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.878735,-7.9374084,579.0,2017-05-28T02:00,16.3,97,15.8,18.0,0.1,0.1,0.0,0.0,51,1013.9,947.3,100,94,63,93,0.0,0.06,2.2,4.0,180,180,9.7,18.1,19.1,17.2,13.2,0.229,0.271,0.329,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.878735,-7.9374084,579.0,2017-05-28T03:00,15.8,99,15.6,17.0,0.1,0.1,0.0,0.0,51,1013.9,947.2,100,100,47,92,0.0,0.02,4.5,8.7,166,163,13.0,17.8,19.0,17.3,13.2,0.23,0.271,0.329,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.878735,-7.9374084,579.0,2017-05-28T04:00,15.5,100,15.5,16.4,0.1,0.1,0.0,0.0,51,1014.1,947.4,100,100,57,97,0.0,0.01,6.9,10.8,186,180,16.9,17.7,18.9,17.3,13.2,0.231,0.271,0.329,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.878735,-7.9374084,579.0,2017-05-28T05:00,15.2,99,15.1,16.0,0.0,0.0,0.0,0.0,3,1014.4,947.6,100,100,26,98,0.0,0.01,6.2,10.0,190,195,16.9,17.5,18.7,17.3,13.2,0.231,0.271,0.329,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.878735,-7.9374084,579.0,2017-05-28T06:00,15.1,98,14.8,16.2,0.1,0.1,0.0,0.0,51,1014.5,947.6,100,100,88,94,0.02,0.03,3.4,6.6,238,248,26.3,17.4,18.6,17.3,13.2,0.232,0.271,0.329,0.364,1,0.0,5.0,0.0,5.0,0.0,5.0,89.7,11.2,0.0,11.2,0.0,6.8,201.1
40.878735,-7.9374084,579.0,2017-05-28T07:00,14.9,98,14.7,15.2,1.4,1.4,0.0,0.0,61,1015.0,948.1,100,100,97,19,0.03,0.03,8.7,13.0,222,226,20.2,17.4,18.5,17.3,13.2,0.249,0.271,0.329,0.364,1,0.0,55.0,5.0,50.0,20.6,55.0,323.5,75.8,6.9,68.9,20.6,75.8,445.8
40.878735,-7.9374084,579.0,2017-05-28T08:00,14.8,98,14.5,15.4,0.7,0.7,0.0,0.0,53,1015.6,948.6,100,98,42,1,0.04,0.03,6.3,10.1,193,197,20.5,17.4,18.4,17.3,13.2,0.258,0.271,0.329,0.364,1,0.0,65.0,0.0,65.0,0.0,65.0,565.3,78.4,0.0,78.4,0.0,78.4,681.9
40.878735,-7.9374084,579.0,2017-05-28T09:00,14.8,98,14.6,15.3,0.4,0.4,0.0,0.0,51,1015.7,948.7,100,100,47,0,0.09,0.03,7.2,10.9,180,186,18.4,17.7,18.3,17.3,13.2,0.262,0.271,0.329,0.364,1,121.56,162.0,38.0,124.0,64.1,162.0,790.3,183.1,43.0,140.2,64.1,183.1,893.3
40.878735,-7.9374084,579.0,2017-05-28T10:00,16.4,86,14.0,15.8,0.6,0.6,0.0,0.0,53,1015.3,948.7,75,50,50,0,0.22,0.26,12.8,16.8,196,195,29.5,18.4,18.3,17.2,13.2,0.268,0.271,0.329,0.364,1,3600.0,413.0,175.0,238.0,237.1,413.0,983.2,447.6,189.7,257.9,237.1,447.6,1065.5
40.878735,-7.9374084,579.0,2017-05-28T11:00,17.7,76,13.3,16.5,1.1,1.1,0.0,0.0,55,1015.4,949.0,70,50,40,3,0.29,0.49,15.3,20.5,199,198,34.9,18.9,18.3,17.2,13.2,0.278,0.271,0.329,0.364,1,3600.0,526.0,293.0,233.0,345.1,526.0,1130.9,552.1,307.5,244.6,345.1,552.1,1187.0
40.878735,-7.9374084,579.0,2017-05-28T12:00,17.5,75,13.1,16.8,1.2,1.2,0.0,0.0,55,1016.0,949.6,75,29,56,50,0.31,0.49,11.9,15.1,205,205,36.7,18.6,18.2,17.2,13.2,0.258,0.271,0.33,0.364,1,3600.0,547.0,333.0,214.0,362.6,547.0,1223.3,558.6,340.1,218.5,362.6,558.6,1249.3
40.878735,-7.9374084,579.0,2017-05-28T13:00,18.3,70,12.7,17.3,0.4,0.4,0.0,0.0,51,1015.9,949.7,92,23,74,88,0.35,0.64,14.7,19.3,205,204,33.5,19.6,18.3,17.2,13.2,0.26,0.271,0.33,0.364,1,3600.0,600.0,387.0,213.0,411.0,600.0,1254.2,597.2,385.2,212.0,411.0,597.2,1248.3
40.878735,-7.9374084,579.0,2017-05-28T14:00,18.4,67,12.2,17.2,0.2,0.2,0.0,0.0,51,1015.7,949.5,52,25,47,6,0.26,0.69,12.9,17.2,210,209,34.2,19.7,18.4,17.2,13.2,0.261,0.271,0.33,0.364,1,3140.21,397.0,151.0,246.0,164.7,397.0,1221.4,384.9,146.4,238.5,164.7,384.9,1184.1
40.878735,-7.9374084,579.0,2017-05-28T15:00,18.3,66,12.0,16.6,0.0,0.0,0.0,0.0,3,1015.5,949.3,100,75,95,2,0.3,0.71,16.2,21.7,212,212,35.6,20.2,18.5,17.2,13.2,0.26,0.271,0.33,0.364,1,3600.0,489.0,266.0,223.0,314.3,489.0,1127.2,460.3,250.4,209.9,314.3,460.3,1061.0
40.878735,-7.9374084,579.0,2017-05-28T16:00,17.3,75,12.9,16.7,0.0,0.0,0.0,0.0,3,1015.5,949.1,91,40,77,29,0.21,0.49,9.8,13.0,246,246,36.4,20.1,18.5,17.2,13.2,0.259,0.271,0.33,0.364,1,3600.0,335.0,227.0,108.0,309.1,335.0,978.1,304.0,206.0,98.0,309.1,304.0,887.5
40.878735,-7.9374084,579.0,2017-05-28T17:00,16.5,76,12.3,15.5,0.2,0.2,0.0,0.0,51,1015.7,949.1,100,94,75,42,0.17,0.45,12.0,16.1,226,230,33.1,19.8,18.6,17.2,13.2,0.26,0.27,0.329,0.364,1,3600.0,278.0,146.0,132.0,248.0,278.0,784.1,239.4,125.7,113.7,248.0,239.4,675.3
40.878735,-7.9374084,579.0,2017-05-28T18:00,15.4,84,12.7,15.5,0.4,0.4,0.0,0.0,51,1015.9,949.0,100,45,94,76,0.06,0.28,5.5,9.0,238,241,31.7,19.0,18.6,17.2,13.3,0.263,0.271,0.329,0.364,1,0.0,67.0,20.0,47.0,47.7,67.0,558.6,52.7,15.7,36.9,47.7,52.7,439.0
40.878735,-7.9374084,579.0,2017-05-28T19:00,15.2,85,12.7,15.7,0.3,0.3,0.0,0.0,51,1015.6,948.7,63,7,94,0,0.04,0.26,1.9,1.9,22,248,14.4,18.4,18.6,17.2,13.3,0.266,0.271,0.329,0.364,1,0.0,42.0,11.0,31.0,46.2,42.0,316.9,25.8,6.8,19.0,46.2,25.8,194.6
40.878735,-7.9374084,579.0,2017-05-28T20:00,14.8,88,12.8,14.8,0.0,0.0,0.0,0.0,2,1015.8,948.8,78,56,46,0,0.02,0.21,5.9,11.3,232,233,11.9,17.8,18.5,17.2,13.3,0.266,0.271,0.329,0.364,0,0.0,7.0,1.0,6.0,9.1,7.0,86.6,0.0,0.0,0.0,0.0,0.0,0.0
40.878735,-7.9374084,579.0,2017-05-28T21:00,14.2,90,12.6,13.9,0.4,0.4,0.0,0.0,51,1016.6,949.4,88,89,14,0,0.0,0.16,8.0,13.3,252,257,26.6,17.3,18.4,17.2,13.3,0.269,0.271,0.329,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
