index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,40.386642,-7.605652,1403.0,2018-05-22T00:00,10.2,48,-0.4,7.6,0.0,0.0,0.0,0.0,0,1013.3,857.9,7,0,0,24,0.0,0.65,2.6,3.6,124,174,22.3,8.3,10.9,8.8,5.7,0.342,0.334,0.342,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,40.386642,-7.605652,1403.0,2018-05-22T01:00,10.9,40,-2.0,7.9,0.0,0.0,0.0,0.0,0,1013.0,858.0,12,1,0,36,0.02,0.78,4.4,5.1,145,172,16.6,7.8,10.6,8.8,5.7,0.342,0.335,0.342,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,40.386642,-7.605652,1403.0,2018-05-22T02:00,11.2,41,-1.5,8.2,0.0,0.0,0.0,0.0,0,1012.9,858.1,14,1,0,43,0.02,0.78,4.6,4.7,162,189,17.6,7.4,10.4,8.8,5.7,0.342,0.335,0.342,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,40.386642,-7.605652,1403.0,2018-05-22T03:00,10.3,50,0.4,7.5,0.0,0.0,0.0,0.0,0,1012.9,857.6,4,1,0,11,0.01,0.62,4.8,4.3,153,185,17.6,7.0,10.1,8.8,5.8,0.341,0.335,0.342,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,40.386642,-7.605652,1403.0,2018-05-22T04:00,10.2,56,1.8,7.6,0.0,0.0,0.0,0.0,0,1012.7,857.4,7,1,1,17,0.01,0.55,4.8,4.4,153,171,16.9,6.7,9.8,8.8,5.8,0.341,0.335,0.342,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,40.386642,-7.605652,1403.0,2018-05-22T05:00,11.6,54,2.7,9.2,0.0,0.0,0.0,0.0,0,1012.9,858.3,4,1,1,9,0.01,0.63,5.1,5.7,172,198,17.6,6.5,9.5,8.8,5.8,0.341,0.335,0.342,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,40.386642,-7.605652,1403.0,2018-05-22T06:00,11.2,59,3.5,8.9,0.0,0.0,0.0,0.0,0,1013.4,858.5,9,2,1,23,0.03,0.54,5.2,5.8,168,187,17.6,6.6,9.3,8.8,5.8,0.341,0.335,0.342,0.4,1,584.78,29.0,12.0,17.0,112.2,29.0,83.8,65.4,27.0,38.3,191.1,38.4,189.0
2224,40.386642,-7.605652,1403.0,2018-05-22T07:00,12.6,60,4.9,10.7,0.0,0.0,0.0,0.0,0,1013.9,859.6,6,0,0,19,0.09,0.59,4.3,7.1,156,156,18.7,8.0,9.1,8.8,5.8,0.34,0.335,0.342,0.4,1,3600.0,175.0,107.0,68.0,455.7,175.0,313.5,244.4,149.4,95.0,455.7,244.4,437.9
2223,40.386642,-7.605652,1403.0,2018-05-22T08:00,12.9,58,4.8,10.8,0.0,0.0,0.0,0.0,0,1014.3,860.1,9,0,1,28,0.19,0.63,5.6,7.6,165,161,23.8,9.6,9.1,8.8,5.8,0.34,0.335,0.342,0.4,1,3600.0,370.0,274.0,96.0,654.2,370.0,559.2,448.3,332.0,116.3,654.2,448.3,677.5
2222,40.386642,-7.605652,1403.0,2018-05-22T09:00,13.4,58,5.3,11.5,0.0,0.0,0.0,0.0,0,1014.7,860.7,5,1,0,14,0.3,0.65,5.9,8.0,166,162,26.3,11.2,9.2,8.8,5.8,0.338,0.334,0.342,0.4,1,3600.0,565.0,452.0,113.0,766.5,565.0,787.3,639.8,511.8,128.0,766.5,639.8,891.5
