index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,41.862915,-7.8374634,1039.0,2003-05-12T00:00,7.2,92,6.0,5.0,0.0,0.0,0.0,0.0,0,1022.9,902.6,1,0,0,3,0.0,0.08,8.1,10.8,21,21,19.8,9.6,13.0,9.8,8.1,0.356,0.414,0.461,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,41.862915,-7.8374634,1039.0,2003-05-12T01:00,7.4,93,6.4,5.2,0.0,0.0,0.0,0.0,0,1022.7,902.5,3,1,0,6,0.0,0.07,8.4,11.9,25,29,19.4,8.8,12.7,9.9,8.1,0.356,0.414,0.46,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,41.862915,-7.8374634,1039.0,2003-05-12T02:00,7.4,94,6.5,5.2,0.0,0.0,0.0,0.0,0,1022.1,902.0,1,0,0,4,0.0,0.06,8.6,12.6,33,37,18.7,8.2,12.4,9.9,8.1,0.357,0.414,0.46,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,41.862915,-7.8374634,1039.0,2003-05-12T03:00,6.9,96,6.3,4.8,0.0,0.0,0.0,0.0,0,1021.6,901.4,1,0,0,3,0.0,0.04,8.0,12.0,36,39,18.7,7.6,12.2,9.9,8.1,0.357,0.414,0.46,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,41.862915,-7.8374634,1039.0,2003-05-12T04:00,6.5,96,6.0,4.5,0.0,0.0,0.0,0.0,0,1021.8,901.4,5,6,0,0,0.0,0.04,7.3,10.0,33,38,18.0,7.3,11.9,9.9,8.1,0.357,0.414,0.46,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,41.862915,-7.8374634,1039.0,2003-05-12T05:00,6.1,96,5.5,4.0,0.0,0.0,0.0,0.0,0,1021.6,901.0,11,12,0,0,0.0,0.04,6.6,8.4,22,20,16.9,7.0,11.6,9.9,8.1,0.358,0.414,0.46,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,41.862915,-7.8374634,1039.0,2003-05-12T06:00,6.0,95,5.3,4.0,0.0,0.0,0.0,0.0,0,1021.9,901.2,14,16,0,0,0.01,0.04,5.6,7.8,27,13,15.8,7.2,11.3,9.9,8.1,0.358,0.414,0.46,0.5,1,343.34,20.0,10.0,10.0,103.3,20.0,70.8,45.9,22.9,22.9,189.5,25.0,162.4
2224,41.862915,-7.8374634,1039.0,2003-05-12T07:00,8.0,89,6.3,6.4,0.0,0.0,0.0,0.0,0,1022.2,902.3,1,1,0,0,0.06,0.12,4.9,6.4,36,27,15.1,9.0,11.2,9.9,8.1,0.358,0.414,0.46,0.5,1,3600.0,159.0,107.0,52.0,500.8,159.0,286.5,227.7,153.3,74.5,500.8,227.7,410.4
2223,41.862915,-7.8374634,1039.0,2003-05-12T08:00,11.1,73,6.5,9.7,0.0,0.0,0.0,0.0,0,1022.4,903.7,0,0,0,0,0.16,0.35,3.1,4.8,21,27,14.4,11.8,11.2,9.9,8.1,0.359,0.413,0.46,0.5,1,3600.0,354.0,278.0,76.0,701.5,354.0,531.4,432.6,339.7,92.9,701.5,432.6,649.4
2222,41.862915,-7.8374634,1039.0,2003-05-12T09:00,13.2,58,5.2,11.6,0.0,0.0,0.0,0.0,0,1022.5,904.6,0,0,0,0,0.29,0.63,2.8,3.4,320,328,13.7,13.9,11.3,9.9,8.1,0.358,0.413,0.46,0.5,1,3600.0,549.0,458.0,91.0,809.2,549.0,759.0,624.2,520.7,103.5,809.2,624.2,862.9
