index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,2231,40.386642,-7.8591614,393.0,2011-05-09T00:00,11.7,93,10.6,11.2,0.0,0.0,0.0,0.0,0,1021.0,974.2,9,10,0,0,0.0,0.1,4.3,5.5,5,328,6.1,11.6,14.8,14.3,11.7,0.301,0.313,0.334,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,40.386642,-7.8591614,393.0,2011-05-09T01:00,9.8,97,9.3,8.9,0.0,0.0,0.0,0.0,0,1021.2,974.1,8,8,0,1,0.0,0.04,4.9,6.0,17,343,7.6,10.9,14.5,14.3,11.7,0.301,0.313,0.334,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,40.386642,-7.8591614,393.0,2011-05-09T02:00,8.3,100,8.3,7.0,0.0,0.0,0.0,0.0,0,1020.6,973.3,7,8,0,0,0.0,0.0,5.4,6.1,37,357,8.6,10.6,14.3,14.3,11.7,0.301,0.313,0.334,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,40.386642,-7.8591614,393.0,2011-05-09T03:00,7.9,100,7.9,6.6,0.0,0.0,0.0,0.0,2,1020.5,973.1,69,77,0,0,0.0,0.0,5.0,7.4,60,23,10.8,10.4,14.0,14.3,11.7,0.301,0.313,0.334,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,40.386642,-7.8591614,393.0,2011-05-09T04:00,8.0,99,7.9,6.4,0.0,0.0,0.0,0.0,3,1020.9,973.5,90,100,0,1,0.0,0.01,6.8,10.1,58,35,13.7,10.6,13.8,14.3,11.7,0.301,0.313,0.334,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,40.386642,-7.8591614,393.0,2011-05-09T05:00,8.2,98,7.9,6.5,0.0,0.0,0.0,0.0,3,1020.9,973.5,92,100,0,6,0.0,0.02,7.4,12.5,61,46,15.8,10.7,13.6,14.2,11.7,0.301,0.313,0.334,0.385,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,40.386642,-7.8591614,393.0,2011-05-09T06:00,8.1,99,8.0,6.3,0.0,0.0,0.0,0.0,3,1021.3,973.9,94,100,0,14,0.01,0.01,8.7,15.2,66,59,18.7,10.9,13.5,14.2,11.7,0.302,0.313,0.334,0.385,1,0.0,8.0,0.0,8.0,0.0,8.0,59.5,18.7,0.0,18.7,0.0,9.4,139.4
2224,2224,40.386642,-7.8591614,393.0,2011-05-09T07:00,9.1,97,8.7,7.6,0.0,0.0,0.0,0.0,3,1021.5,974.3,95,100,0,18,0.03,0.03,8.2,16.0,67,67,20.9,11.7,13.4,14.2,11.7,0.301,0.313,0.334,0.385,1,9.69,89.0,12.0,77.0,60.3,89.0,267.2,131.5,17.7,113.7,60.3,131.5,394.6
2223,2223,40.386642,-7.8591614,393.0,2011-05-09T08:00,11.4,94,10.4,10.3,0.0,0.0,0.0,0.0,3,1021.7,974.8,87,94,0,8,0.1,0.09,8.0,12.2,63,66,21.6,13.5,13.4,14.2,11.7,0.301,0.313,0.334,0.385,1,3600.0,251.0,97.0,154.0,251.0,251.0,519.1,309.7,119.7,190.0,251.0,309.7,640.4
2222,2222,40.386642,-7.8591614,393.0,2011-05-09T09:00,14.4,80,11.0,13.6,0.0,0.0,0.0,0.0,0,1021.5,975.1,17,17,0,6,0.21,0.33,7.1,9.0,60,61,21.6,15.8,13.6,14.2,11.7,0.3,0.313,0.334,0.385,1,3600.0,418.0,202.0,216.0,360.2,418.0,753.2,477.4,230.7,246.7,360.2,477.4,860.2
