index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,2231,41.01933,-7.189728,402.0,2015-03-04T00:00,10.5,95,9.8,9.8,0.0,0.0,0.0,0.0,3,1028.5,980.1,94,98,2,16,0.0,0.06,4.8,7.9,243,254,12.2,10.4,11.0,8.7,8.4,0.298,0.317,0.346,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,41.01933,-7.189728,402.0,2015-03-04T01:00,10.3,96,9.7,9.6,0.0,0.0,0.0,0.0,3,1028.6,980.2,94,98,8,5,0.0,0.05,4.1,6.8,255,270,11.9,10.2,10.9,8.7,8.4,0.298,0.317,0.346,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,41.01933,-7.189728,402.0,2015-03-04T02:00,10.4,96,9.8,9.7,0.0,0.0,0.0,0.0,3,1028.6,980.2,82,86,7,0,0.0,0.05,4.3,7.4,294,299,13.3,10.2,10.8,8.8,8.4,0.298,0.317,0.345,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,41.01933,-7.189728,402.0,2015-03-04T03:00,10.8,94,9.8,10.0,0.0,0.0,0.0,0.0,2,1029.3,980.9,62,54,22,0,0.0,0.08,5.2,12.8,326,328,22.0,10.2,10.7,8.8,8.4,0.298,0.317,0.345,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,41.01933,-7.189728,402.0,2015-03-04T04:00,10.6,91,9.2,9.0,0.0,0.0,0.0,0.0,2,1029.7,981.3,66,55,28,0,0.0,0.11,9.6,18.6,340,342,29.5,10.2,10.7,8.8,8.4,0.299,0.317,0.345,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,41.01933,-7.189728,402.0,2015-03-04T05:00,10.1,89,8.4,8.5,0.0,0.0,0.0,0.0,1,1030.5,981.9,32,31,7,0,0.0,0.13,7.8,16.9,347,349,30.2,10.1,10.6,8.8,8.4,0.299,0.317,0.345,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,41.01933,-7.189728,402.0,2015-03-04T06:00,9.2,89,7.5,7.6,0.0,0.0,0.0,0.0,0,1031.1,982.4,17,18,2,0,0.0,0.13,6.2,15.1,353,357,27.0,9.6,10.5,8.8,8.4,0.299,0.317,0.345,0.321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2224,41.01933,-7.189728,402.0,2015-03-04T07:00,8.8,92,7.6,7.3,0.0,0.0,0.0,0.0,1,1031.8,983.0,26,28,2,0,0.0,0.09,5.8,14.5,356,6,22.0,9.2,10.4,8.8,8.4,0.299,0.317,0.345,0.321,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2223,2223,41.01933,-7.189728,402.0,2015-03-04T08:00,8.8,91,7.3,6.9,0.0,0.0,0.0,0.0,1,1032.6,983.7,23,26,0,0,0.01,0.11,7.9,14.8,357,13,20.9,9.1,10.3,8.8,8.4,0.299,0.317,0.345,0.321,1,2044.59,48.0,29.0,19.0,229.0,48.0,118.7,101.3,61.2,40.1,340.2,68.2,250.5
2222,2222,41.01933,-7.189728,402.0,2015-03-04T09:00,10.1,79,6.6,8.0,0.0,0.0,0.0,0.0,0,1033.4,984.7,15,17,0,0,0.09,0.26,8.6,12.6,22,27,24.1,10.3,10.2,8.8,8.4,0.299,0.317,0.345,0.321,1,3600.0,213.0,156.0,57.0,579.9,213.0,374.5,280.3,205.3,75.0,579.9,280.3,492.7
