index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,2231,41.441124,-7.510803,736.0,2022-03-15T00:00,4.2,97,3.8,1.6,0.0,0.0,0.0,0.0,1,1012.8,925.7,25,14,0,41,0.0,0.02,7.6,16.2,25,53,18.4,5.2,6.4,7.8,9.0,0.372,0.309,0.194,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,41.441124,-7.510803,736.0,2022-03-15T01:00,4.9,97,4.4,2.4,0.0,0.0,0.0,0.0,1,1013.0,926.1,28,15,0,49,0.0,0.03,8.0,19.4,27,47,16.6,4.8,6.3,7.8,9.0,0.37,0.309,0.194,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,41.441124,-7.510803,736.0,2022-03-15T02:00,4.3,97,3.9,1.9,0.0,0.0,0.0,0.0,1,1013.1,926.0,25,8,0,59,0.0,0.02,6.1,14.6,360,50,16.6,4.4,6.2,7.8,9.0,0.367,0.31,0.194,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,41.441124,-7.510803,736.0,2022-03-15T03:00,4.5,94,3.6,2.1,0.0,0.0,0.0,0.0,1,1012.6,925.6,47,1,34,85,0.0,0.05,6.2,12.7,350,43,12.2,4.0,6.1,7.8,9.0,0.365,0.311,0.194,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,41.441124,-7.510803,736.0,2022-03-15T04:00,5.2,90,3.8,2.6,0.0,0.0,0.0,0.0,1,1012.1,925.4,23,0,6,63,0.0,0.09,8.0,17.3,355,36,15.1,3.8,6.0,7.8,9.0,0.363,0.311,0.194,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,41.441124,-7.510803,736.0,2022-03-15T05:00,5.6,89,4.0,3.1,0.0,0.0,0.0,0.0,1,1012.2,925.6,26,3,4,68,0.0,0.1,7.2,18.4,360,40,16.2,3.8,5.9,7.8,9.0,0.362,0.312,0.194,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,41.441124,-7.510803,736.0,2022-03-15T06:00,6.3,88,4.4,3.8,0.0,0.0,0.0,0.0,0,1012.6,926.2,14,15,0,3,0.0,0.12,8.0,18.9,5,40,15.5,3.9,5.8,7.8,9.0,0.36,0.312,0.194,0.285,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2224,41.441124,-7.510803,736.0,2022-03-15T07:00,6.7,87,4.7,4.1,0.0,0.0,0.0,0.0,1,1013.0,926.7,29,6,3,72,0.02,0.13,9.2,21.5,11,40,17.6,4.1,5.7,7.8,9.0,0.358,0.313,0.194,0.285,1,0.0,2.0,0.0,2.0,0.0,2.0,20.5,6.0,0.0,6.0,0.0,1.5,61.1
2223,2223,41.441124,-7.510803,736.0,2022-03-15T08:00,8.6,83,5.9,5.6,0.0,0.0,0.0,0.0,0,1013.8,927.9,1,1,0,1,0.04,0.19,13.5,24.2,29,42,24.5,5.1,5.7,7.8,9.0,0.357,0.313,0.194,0.285,1,3078.13,91.0,49.0,42.0,316.9,91.0,194.7,152.1,81.9,70.2,348.2,138.4,325.4
2222,2222,41.441124,-7.510803,736.0,2022-03-15T09:00,9.9,81,6.9,7.0,0.0,0.0,0.0,0.0,0,1014.2,928.7,1,0,0,2,0.11,0.23,14.6,21.4,38,41,29.5,6.7,5.7,7.8,9.0,0.355,0.313,0.194,0.285,1,3600.0,279.0,210.0,69.0,648.4,279.0,448.2,351.8,264.8,87.0,648.4,351.8,565.2
2221,2221,41.441124,-7.510803,736.0,2022-03-15T10:00,11.2,76,7.2,8.2,0.0,0.0,0.0,0.0,0,1014.0,928.9,0,0,0,0,0.19,0.32,15.6,20.9,40,42,32.4,8.3,5.9,7.8,9.0,0.354,0.313,0.194,0.285,1,3600.0,461.0,379.0,82.0,784.1,461.0,668.9,526.7,433.0,93.7,784.1,526.7,764.3
2220,2220,41.441124,-7.510803,736.0,2022-03-15T11:00,13.1,70,7.6,10.6,0.0,0.0,0.0,0.0,0,1013.4,928.9,1,0,0,4,0.28,0.46,14.8,19.4,49,50,32.8,10.0,6.1,7.8,9.0,0.351,0.313,0.194,0.285,1,3600.0,610.0,520.0,90.0,854.9,610.0,841.7,658.7,561.5,97.2,854.9,658.7,908.9
2219,2219,41.441124,-7.510803,736.0,2022-03-15T12:00,14.4,68,8.5,13.4,0.0,0.0,0.0,0.0,1,1013.4,929.2,26,6,0,70,0.35,0.53,10.8,13.4,60,59,32.4,10.9,6.7,7.8,9.0,0.35,0.314,0.195,0.285,1,3600.0,711.0,618.0,93.0,895.6,711.0,954.9,736.6,640.3,96.4,895.6,736.6,989.3
2218,2218,41.441124,-7.510803,736.0,2022-03-15T13:00,16.0,62,8.8,15.1,0.0,0.0,0.0,0.0,1,1012.9,929.2,28,1,0,91,0.39,0.68,10.9,14.1,56,58,26.3,12.6,7.1,7.8,9.0,0.347,0.313,0.195,0.285,1,3600.0,733.0,614.0,119.0,849.0,733.0,1000.8,732.5,613.6,118.9,849.0,732.5,1000.1
2217,2217,41.441124,-7.510803,736.0,2022-03-15T14:00,16.8,58,8.5,15.8,0.0,0.0,0.0,0.0,1,1012.6,929.2,20,0,0,68,0.39,0.8,10.4,13.2,70,73,26.3,13.9,7.5,7.8,9.0,0.344,0.313,0.195,0.285,1,3600.0,699.0,558.0,141.0,791.0,699.0,976.2,673.4,537.6,135.8,791.0,673.4,940.5
