index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,40.175747,-7.8260803,840.0,2010-03-25T00:00,6.2,89,4.5,2.3,0.0,0.0,0.0,0.0,3,1007.0,909.6,88,87,13,7,0.0,0.1,17.3,28.9,181,186,47.9,7.5,9.0,8.6,7.9,0.413,0.416,0.402,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,40.175747,-7.8260803,840.0,2010-03-25T01:00,6.1,89,4.4,1.9,0.0,0.0,0.0,0.0,3,1006.3,908.9,99,98,17,3,0.01,0.1,19.1,31.4,178,183,52.9,7.4,8.9,8.6,7.9,0.413,0.415,0.403,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,40.175747,-7.8260803,840.0,2010-03-25T02:00,6.0,90,4.5,1.6,0.1,0.1,0.0,0.0,51,1005.4,908.1,100,96,65,6,0.0,0.09,21.3,35.1,182,185,58.7,7.4,8.8,8.6,7.9,0.413,0.415,0.403,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,40.175747,-7.8260803,840.0,2010-03-25T03:00,5.9,92,4.8,1.4,0.7,0.7,0.0,0.0,53,1004.3,907.1,100,100,85,5,0.0,0.07,22.4,37.5,186,188,78.1,7.3,8.7,8.6,7.9,0.42,0.415,0.403,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,40.175747,-7.8260803,840.0,2010-03-25T04:00,5.8,95,5.1,1.4,2.6,2.6,0.0,0.0,63,1004.6,907.3,100,99,98,0,0.0,0.05,21.7,35.4,199,201,80.3,7.3,8.6,8.6,7.9,0.43,0.418,0.403,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,40.175747,-7.8260803,840.0,2010-03-25T05:00,5.6,95,4.8,1.4,2.7,2.7,0.0,0.0,63,1004.9,907.5,100,76,84,10,0.0,0.05,20.4,33.2,221,221,76.7,7.1,8.5,8.6,7.9,0.43,0.426,0.403,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,40.175747,-7.8260803,840.0,2010-03-25T06:00,4.8,93,3.8,0.4,1.5,1.5,0.0,0.0,61,1005.9,908.1,74,38,50,34,0.0,0.06,19.8,32.2,241,242,73.8,6.8,8.4,8.6,7.9,0.43,0.43,0.404,0.415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,40.175747,-7.8260803,840.0,2010-03-25T07:00,4.2,93,3.2,0.4,1.0,1.0,0.0,0.0,55,1007.3,909.2,79,47,34,55,0.01,0.06,15.5,24.9,245,248,61.2,6.5,8.2,8.6,7.9,0.427,0.427,0.406,0.415,1,0.0,7.0,2.0,5.0,23.8,7.0,55.9,16.5,4.7,11.8,49.2,8.0,131.8
2223,40.175747,-7.8260803,840.0,2010-03-25T08:00,4.8,93,3.7,1.7,0.4,0.4,0.0,0.0,51,1008.1,910.1,67,52,9,50,0.03,0.06,11.3,18.2,233,236,52.6,6.8,8.1,8.6,7.9,0.427,0.426,0.406,0.415,1,3600.0,107.0,53.0,54.0,273.2,107.0,267.0,160.0,79.2,80.7,273.2,160.0,399.3
2222,40.175747,-7.8260803,840.0,2010-03-25T09:00,6.3,91,4.9,3.4,0.1,0.1,0.0,0.0,51,1008.4,910.9,74,68,12,18,0.09,0.09,11.5,18.1,224,227,47.9,7.9,8.1,8.6,7.9,0.425,0.425,0.407,0.415,1,3600.0,264.0,168.0,96.0,441.8,264.0,523.3,323.6,205.9,117.7,441.8,323.6,641.4
