index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,41.581722,-7.2727356,359.0,2019-05-25T00:00,14.7,57,6.2,12.4,0.0,0.0,0.0,0.0,0,1020.9,978.5,0,0,0,0,0.04,0.72,9.2,18.0,339,360,31.7,18.7,20.2,15.8,11.6,0.122,0.135,0.133,0.282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,41.581722,-7.2727356,359.0,2019-05-25T01:00,13.7,61,6.3,11.8,0.0,0.0,0.0,0.0,0,1021.5,978.9,0,0,0,0,0.02,0.61,6.8,13.8,335,6,18.7,17.7,20.1,15.9,11.6,0.122,0.135,0.133,0.282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,41.581722,-7.2727356,359.0,2019-05-25T02:00,12.9,64,6.2,11.0,0.0,0.0,0.0,0.0,0,1021.4,978.7,0,0,0,0,0.02,0.54,6.8,11.0,328,11,14.4,16.7,19.9,15.9,11.6,0.122,0.135,0.133,0.282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,41.581722,-7.2727356,359.0,2019-05-25T03:00,12.3,64,5.6,10.1,0.0,0.0,0.0,0.0,0,1021.5,978.7,0,0,0,0,0.02,0.52,7.6,12.0,329,9,16.2,16.0,19.7,15.9,11.6,0.122,0.135,0.133,0.282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,41.581722,-7.2727356,359.0,2019-05-25T04:00,11.6,65,5.3,9.2,0.0,0.0,0.0,0.0,0,1021.6,978.7,0,0,0,0,0.02,0.48,9.0,15.5,331,359,18.4,15.3,19.4,15.9,11.6,0.122,0.135,0.133,0.282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,41.581722,-7.2727356,359.0,2019-05-25T05:00,11.0,69,5.6,8.7,0.0,0.0,0.0,0.0,0,1022.1,979.1,10,0,0,32,0.02,0.41,8.7,16.9,330,349,18.7,14.7,19.2,15.9,11.6,0.122,0.135,0.133,0.282,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,41.581722,-7.2727356,359.0,2019-05-25T06:00,11.8,68,6.1,9.5,0.0,0.0,0.0,0.0,0,1022.8,979.9,8,1,0,22,0.04,0.44,8.9,15.4,333,349,18.0,14.5,19.0,15.9,11.6,0.122,0.135,0.133,0.282,1,1243.15,38.0,17.0,21.0,147.9,38.0,94.2,84.8,37.9,46.9,240.8,52.1,210.1
2224,41.581722,-7.2727356,359.0,2019-05-25T07:00,14.1,57,5.6,12.1,0.0,0.0,0.0,0.0,0,1023.1,980.5,8,0,0,25,0.1,0.7,6.4,8.9,344,346,18.4,15.2,18.8,15.9,11.7,0.122,0.135,0.133,0.282,1,3600.0,180.0,114.0,66.0,458.1,180.0,331.9,245.9,155.7,90.2,458.1,245.9,453.5
2223,41.581722,-7.2727356,359.0,2019-05-25T08:00,16.1,48,5.0,14.5,0.0,0.0,0.0,0.0,0,1022.8,980.5,0,0,0,0,0.19,0.96,2.5,3.0,8,14,18.4,16.8,18.6,15.9,11.7,0.122,0.135,0.133,0.282,1,3600.0,363.0,268.0,95.0,624.9,363.0,572.0,436.3,322.1,114.2,624.9,436.3,687.5
2222,41.581722,-7.2727356,359.0,2019-05-25T09:00,17.9,42,4.7,16.4,0.0,0.0,0.0,0.0,0,1022.5,980.5,0,0,0,0,0.32,1.2,1.8,2.3,37,39,15.8,18.9,18.5,15.9,11.7,0.122,0.135,0.134,0.282,1,3600.0,556.0,447.0,109.0,750.4,556.0,794.5,627.1,504.1,122.9,750.4,627.1,896.1
