index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,2231,40.386642,-7.732422,934.0,2017-03-19T00:00,10.9,53,1.7,8.3,0.0,0.0,0.0,0.0,0,1021.1,913.7,10,0,0,35,0.01,0.61,4.7,2.6,122,74,13.3,9.1,11.4,9.5,8.3,0.301,0.333,0.382,0.407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,40.386642,-7.732422,934.0,2017-03-19T01:00,9.4,59,1.7,6.8,0.0,0.0,0.0,0.0,0,1020.9,913.0,18,0,0,60,0.01,0.48,4.9,3.0,126,104,11.9,8.5,11.1,9.5,8.3,0.302,0.333,0.382,0.407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,40.386642,-7.732422,934.0,2017-03-19T02:00,10.9,53,1.6,8.3,0.0,0.0,0.0,0.0,0,1020.6,913.2,9,0,0,29,0.02,0.62,5.1,2.9,141,173,10.8,8.1,10.9,9.5,8.3,0.302,0.333,0.382,0.407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,40.386642,-7.732422,934.0,2017-03-19T03:00,14.5,44,2.3,12.1,0.0,0.0,0.0,0.0,1,1020.3,914.2,20,0,0,68,0.02,0.92,3.9,3.1,146,216,9.7,7.7,10.6,9.5,8.3,0.303,0.333,0.382,0.407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,40.386642,-7.732422,934.0,2017-03-19T04:00,12.6,53,3.2,10.1,0.0,0.0,0.0,0.0,1,1019.9,913.2,22,0,0,75,0.02,0.69,5.6,2.9,140,187,9.7,7.4,10.4,9.5,8.3,0.303,0.333,0.382,0.407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,40.386642,-7.732422,934.0,2017-03-19T05:00,10.6,62,3.6,8.0,0.0,0.0,0.0,0.0,1,1019.7,912.3,22,0,0,72,0.02,0.48,6.9,4.3,152,185,10.8,7.1,10.1,9.5,8.3,0.304,0.333,0.382,0.407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,40.386642,-7.732422,934.0,2017-03-19T06:00,12.9,57,4.7,10.6,0.0,0.0,0.0,0.0,1,1019.6,913.0,20,0,0,68,0.02,0.63,6.9,6.8,174,212,13.7,6.9,9.9,9.5,8.3,0.304,0.333,0.381,0.407,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2224,40.386642,-7.732422,934.0,2017-03-19T07:00,13.7,56,5.2,11.9,0.0,0.0,0.0,0.0,0,1020.0,913.7,10,0,0,32,0.03,0.68,4.0,3.1,153,234,11.5,6.7,9.6,9.5,8.3,0.305,0.333,0.381,0.407,1,0.0,6.0,2.0,4.0,28.9,6.0,35.2,15.4,5.1,10.3,58.9,5.7,90.5
2223,2223,40.386642,-7.732422,934.0,2017-03-19T08:00,13.7,67,7.8,12.9,0.0,0.0,0.0,0.0,0,1020.0,913.7,3,0,0,9,0.05,0.51,1.8,2.6,180,286,6.1,7.8,9.4,9.5,8.3,0.305,0.333,0.381,0.407,1,3475.1,127.0,84.0,43.0,502.8,127.0,226.0,201.5,133.3,68.2,513.2,197.4,358.5
2222,2222,40.386642,-7.732422,934.0,2017-03-19T09:00,14.5,61,6.9,13.2,0.0,0.0,0.0,0.0,0,1020.0,913.9,2,0,0,6,0.16,0.65,3.3,2.9,264,270,11.2,9.7,9.4,9.5,8.3,0.305,0.332,0.381,0.407,1,3600.0,329.0,262.0,67.0,749.0,329.0,483.0,409.8,326.3,83.5,749.0,409.8,601.6
