index,index,latitude,longitude,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant
2231,2231,40.667835,-8.413605,203.0,2013-03-24T00:00,7.5,96,6.9,5.0,0.5,0.5,0.0,0.0,53,1002.7,978.3,100,72,44,43,0.0,0.04,11.5,22.6,194,205,25.6,9.3,10.9,10.5,11.0,0.429,0.423,0.418,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2230,2230,40.667835,-8.413605,203.0,2013-03-24T01:00,7.6,97,7.1,5.2,0.4,0.4,0.0,0.0,51,1002.7,978.3,100,74,54,47,0.0,0.04,11.4,21.8,208,218,26.3,9.2,10.8,10.5,11.0,0.43,0.425,0.418,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2229,2229,40.667835,-8.413605,203.0,2013-03-24T02:00,7.5,99,7.3,5.2,0.5,0.5,0.0,0.0,53,1002.9,978.5,100,74,45,26,0.0,0.01,11.1,20.6,216,227,26.3,9.2,10.6,10.5,11.0,0.428,0.428,0.419,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2228,2228,40.667835,-8.413605,203.0,2013-03-24T03:00,7.7,98,7.5,5.5,0.5,0.5,0.0,0.0,53,1002.9,978.5,100,89,21,24,0.0,0.02,10.7,20.7,228,239,28.1,9.2,10.5,10.5,11.0,0.43,0.428,0.419,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,2227,40.667835,-8.413605,203.0,2013-03-24T04:00,8.2,98,7.9,5.9,0.2,0.2,0.0,0.0,51,1003.3,978.9,84,68,22,32,0.0,0.02,11.9,22.3,241,249,30.6,9.2,10.4,10.5,11.0,0.426,0.429,0.42,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2226,2226,40.667835,-8.413605,203.0,2013-03-24T05:00,8.7,96,8.1,6.1,0.3,0.3,0.0,0.0,51,1003.6,979.3,91,66,36,34,0.0,0.04,13.9,25.1,249,254,32.8,9.3,10.4,10.5,11.0,0.427,0.428,0.42,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2225,2225,40.667835,-8.413605,203.0,2013-03-24T06:00,8.8,96,8.2,6.3,0.5,0.5,0.0,0.0,53,1003.9,979.6,100,75,54,26,0.0,0.05,13.7,24.7,252,257,34.2,9.3,10.3,10.5,11.0,0.428,0.428,0.421,0.421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2224,2224,40.667835,-8.413605,203.0,2013-03-24T07:00,8.9,94,7.9,6.3,0.5,0.5,0.0,0.0,53,1004.5,980.2,100,74,48,20,0.02,0.07,14.1,25.1,257,262,36.7,9.3,10.2,10.5,11.0,0.429,0.428,0.421,0.421,1,0.0,5.0,1.0,4.0,12.8,5.0,47.7,12.1,2.4,9.7,27.8,5.4,115.3
2223,2223,40.667835,-8.413605,203.0,2013-03-24T08:00,9.7,93,8.5,6.9,0.4,0.4,0.0,0.0,51,1005.1,980.8,89,66,45,8,0.03,0.09,16.2,26.6,266,270,38.2,9.6,10.2,10.5,11.0,0.428,0.428,0.421,0.421,1,3600.0,64.0,34.0,30.0,187.3,64.0,249.9,97.7,51.9,45.8,187.3,97.7,381.7
2222,2222,40.667835,-8.413605,203.0,2013-03-24T09:00,10.9,88,9.0,7.7,0.5,0.5,0.0,0.0,53,1006.1,981.9,90,69,43,7,0.08,0.15,19.6,28.7,277,278,43.6,10.4,10.2,10.5,11.0,0.428,0.428,0.422,0.421,1,3600.0,177.0,106.0,71.0,288.7,177.0,505.6,218.3,130.8,87.6,288.7,218.3,623.6
2221,2221,40.667835,-8.413605,203.0,2013-03-24T10:00,11.7,88,9.8,8.6,0.9,0.9,0.0,0.0,53,1006.8,982.6,71,47,44,7,0.13,0.17,20.6,28.7,282,282,46.1,11.3,10.3,10.5,11.0,0.43,0.428,0.422,0.421,1,3600.0,326.0,221.0,105.0,417.8,326.0,728.3,369.1,250.2,118.9,417.8,369.1,824.7
2220,2220,40.667835,-8.413605,203.0,2013-03-24T11:00,12.2,90,10.6,9.7,0.9,0.9,0.0,0.0,53,1007.2,983.1,67,61,19,2,0.16,0.14,18.3,25.2,286,287,44.3,12.0,10.4,10.5,11.0,0.428,0.43,0.422,0.421,1,3600.0,402.0,211.0,191.0,321.7,402.0,903.1,432.3,226.9,205.4,321.7,432.3,971.2
2219,2219,40.667835,-8.413605,203.0,2013-03-24T12:00,12.5,91,11.1,10.2,0.8,0.8,0.0,0.0,53,1008.0,983.9,70,66,18,1,0.17,0.13,18.0,24.7,282,283,44.6,12.7,10.6,10.5,11.0,0.426,0.428,0.424,0.421,1,3600.0,420.0,203.0,217.0,274.5,420.0,1018.0,434.5,210.0,224.5,274.5,434.5,1053.2
2218,2218,40.667835,-8.413605,203.0,2013-03-24T13:00,12.7,90,11.1,9.9,0.8,0.8,0.0,0.0,53,1008.0,983.9,66,50,34,3,0.2,0.15,21.5,30.7,284,284,45.0,13.3,10.8,10.5,11.0,0.43,0.428,0.424,0.421,1,3600.0,523.0,281.0,242.0,363.2,523.0,1065.3,522.9,281.0,242.0,363.2,522.9,1065.1
2217,2217,40.667835,-8.413605,203.0,2013-03-24T14:00,12.4,90,10.9,9.6,1.5,1.5,0.0,0.0,61,1008.5,984.4,69,66,16,0,0.17,0.14,21.4,30.0,287,286,46.4,13.4,10.9,10.5,11.0,0.429,0.43,0.424,0.421,1,3600.0,440.0,186.0,254.0,245.9,440.0,1041.6,425.0,179.7,245.4,245.9,425.0,1006.1
